Plate,Well,Class,G/N,Surface_nucleus,R/N,Nuclei,Eccentricity,CPD_ID,Concentration
EMT-Serie2-1-C2,B22,2,0.992639152,1.235529484,0.113812896,-0.02919708,0.535785052,EC_11189194,7.06E-09
EMT-Serie2-1-C2,B23,2,1.259717031,1.757105425,0.085253341,-0.024736415,0.714961296,EC_11189194,2.12E-09
EMT-Serie2-1-C2,B24,2,1.029486063,1.062024928,0.045942117,-0.132603406,0.439829859,EC_11189194,6.35E-10
EMT-Serie2-1-C3,B15,2,0.397743449,-0.181732514,0.885337557,0.828594313,-0.560427422,EC_11189194,3.23E-05
EMT-Serie2-1-C3,B16,2,0.611469229,-0.021848388,0.760659121,0.502202643,-0.023892424,EC_11189194,9.68E-06
EMT-Serie2-1-C3,B17,2,0.878351079,0.425496766,0.225717785,0.221866239,0.451578821,EC_11189194,2.90E-06
EMT-Serie2-1-C3,B18,2,0.885911816,1.043394295,0.143018723,0.133360032,0.605354784,EC_11189194,8.71E-07
EMT-Serie2-1-C3,B19,2,1.047227303,0.635557727,0.05694185,0.031237485,0.830735983,EC_11189194,2.61E-07
EMT-Serie2-1-C3,B20,2,0.852096006,0.903892689,0.052925107,-0.00720865,0.701548805,EC_11189194,7.84E-08
EMT-Serie2-1-C3,B21,2,0.996037088,0.882195542,0.007895075,-0.001201442,0.799495738,EC_11189194,2.35E-08
EMT-Serie2-1-C3,B22,2,0.946625502,1.051421658,0.069171038,0.002402883,0.582446872,EC_11189194,7.06E-09
EMT-Serie2-1-C3,B23,2,0.872369266,1.384266369,-0.015233707,-0.145374449,0.406315284,EC_11189194,2.12E-09
EMT-Serie2-1-C3,B24,2,0.791900307,1.08097166,0.012313074,-0.093311974,0.197718814,EC_11189194,6.35E-10
EMT-Serie2-2-C1,G15,2,0.008320416,4.679061657,-0.176858447,-0.618457851,-1.741673725,EC_11190448,3.23E-05
EMT-Serie2-2-C1,G16,2,0.08424229,0.036728777,0.972692386,0.845385537,-0.455479358,EC_11190448,9.68E-06
EMT-Serie2-2-C1,G17,2,0.292757632,0.259250623,0.975484781,0.817019577,-0.169203027,EC_11190448,2.90E-06
EMT-Serie2-2-C1,G18,2,0.45728328,0.059011374,0.96678344,0.789852177,-0.299090189,EC_11190448,8.71E-07
EMT-Serie2-2-C1,G19,2,0.530041813,0.369224063,0.695421112,0.393927287,-0.133575585,EC_11190448,2.61E-07
EMT-Serie2-2-C1,G20,2,0.560321269,0.054925894,0.896553479,0.698361966,0.024015737,EC_11190448,7.84E-08
EMT-Serie2-2-C1,G21,2,0.630170467,0.271456378,0.579849987,0.467439073,0.073249365,EC_11190448,2.35E-08
EMT-Serie2-2-C1,G22,2,0.695017849,0.699955394,0.461586766,0.376747903,0.193956449,EC_11190448,7.06E-09
EMT-Serie2-2-C1,G23,2,0.764335535,0.589819752,0.342932523,0.148621654,0.362093932,EC_11190448,2.12E-09
EMT-Serie2-2-C1,G24,2,0.553808836,0.743719714,0.462973515,0.344386736,-0.274118193,EC_11190448,6.35E-10
EMT-Serie2-2-C2,G15,2,-0.002741498,5.538442014,-0.25990524,-0.790401969,0.288532618,EC_11190448,3.23E-05
EMT-Serie2-2-C2,G16,2,0.116899485,0.214319609,0.980078301,0.887202625,-0.48708713,EC_11190448,9.68E-06
EMT-Serie2-2-C2,G17,2,0.24757681,0.222320315,0.992415838,0.861361772,-0.201308944,EC_11190448,2.90E-06
EMT-Serie2-2-C2,G18,2,0.306331041,0.157983601,0.969592093,0.783018868,-0.251430186,EC_11190448,8.71E-07
EMT-Serie2-2-C2,G19,2,0.576193787,0.134566362,0.75107936,0.562346185,-0.136167808,EC_11190448,2.61E-07
EMT-Serie2-2-C2,G20,2,0.419210145,0.22075328,0.916852265,0.691550451,-0.189396615,EC_11190448,7.84E-08
EMT-Serie2-2-C2,G21,2,0.6777162,0.488981096,0.658571584,0.365053322,0.022482755,EC_11190448,2.35E-08
EMT-Serie2-2-C2,G22,2,0.629644984,0.676959069,0.564913889,0.36464315,0.087670975,EC_11190448,7.06E-09
EMT-Serie2-2-C2,G23,2,0.861046989,0.861582264,0.330845799,0.282608696,0.163288368,EC_11190448,2.12E-09
EMT-Serie2-2-C2,G24,2,0.56805315,0.753335467,0.634994732,0.400328138,0.000306048,EC_11190448,6.35E-10
EMT-Serie2-2-C3,G15,2,-0.034353116,4.270270582,-0.180582172,-0.759011746,0.629869826,EC_11190448,3.23E-05
EMT-Serie2-2-C3,G16,2,0.073041387,0.10408703,0.977110323,0.831510733,-0.392676531,EC_11190448,9.68E-06
EMT-Serie2-2-C3,G17,2,0.183760757,0.096060792,0.953905657,0.747671122,-0.275051508,EC_11190448,2.90E-06
EMT-Serie2-2-C3,G18,2,0.277825283,0.321580765,0.934558911,0.779667882,-0.2783761,EC_11190448,8.71E-07
EMT-Serie2-2-C3,G19,2,0.5552496,0.194419743,0.649542499,0.498582422,-0.207201723,EC_11190448,2.61E-07
EMT-Serie2-2-C3,G20,2,0.378358744,0.352103567,0.916736935,0.658161199,-0.131813074,EC_11190448,7.84E-08
EMT-Serie2-2-C3,G21,2,0.49422209,0.176300077,0.469778462,0.314702309,0.114979397,EC_11190448,2.35E-08
EMT-Serie2-2-C3,G22,2,0.58987637,0.804055849,0.502876018,0.297691373,0.072953737,EC_11190448,7.06E-09
EMT-Serie2-2-C3,G23,2,0.512951324,0.452010024,0.323301532,0.327257999,0.034299494,EC_11190448,2.12E-09
EMT-Serie2-2-C3,G24,2,0.426011979,0.790497858,0.480546632,0.414337789,-0.068294624,EC_11190448,6.35E-10
EMT-Serie2-1-C1,F15,2,0.148835221,-2.586808912,0.310925118,0.044336961,0.134408181,EC_11188498,3.23E-05
EMT-Serie2-1-C1,F16,2,0.816735298,0.280778595,0.744905293,0.580814188,-0.421303905,EC_11188498,9.68E-06
EMT-Serie2-1-C1,F17,2,0.9875527,0.372316087,0.450893537,0.241434905,0.235944797,EC_11188498,2.90E-06
EMT-Serie2-1-C1,F18,2,1.024362599,0.997932393,0.133513484,0.047561467,0.883723357,EC_11188498,8.71E-07
EMT-Serie2-1-C1,F19,2,0.938337005,0.903911325,0.041497944,0.053204353,0.772455715,EC_11188498,2.61E-07
EMT-Serie2-1-C1,F20,2,1.193131234,0.577731015,-0.026189214,0.02700524,1.181941509,EC_11188498,7.84E-08
EMT-Serie2-1-C1,F21,2,1.27282942,1.192483208,0.015939795,-0.008867392,1.187394015,EC_11188498,2.35E-08
EMT-Serie2-1-C1,F22,2,0.926991436,1.138652018,0.041325345,-0.012091898,0.897498109,EC_11188498,7.06E-09
EMT-Serie2-1-C1,F23,2,0.87155775,0.983997455,0.101432977,0.035469569,0.764368266,EC_11188498,2.12E-09
EMT-Serie2-1-C1,F24,2,1.014092351,1.150152318,0.110273286,-0.051189037,0.204299392,EC_11188498,6.35E-10
EMT-Serie2-1-C2,F15,2,0.189653137,-2.508427364,0.473108278,-0.02595296,0.184380862,EC_11188498,3.23E-05
EMT-Serie2-1-C2,F16,2,0.920655748,0.305993579,0.66473899,0.441605839,-0.222239835,EC_11188498,9.68E-06
EMT-Serie2-1-C2,F17,2,0.791286178,0.231221378,0.425976645,0.319951338,0.165940134,EC_11188498,2.90E-06
EMT-Serie2-1-C2,F18,2,0.914055877,0.962513573,0.108349208,0.098540146,0.816992946,EC_11188498,8.71E-07
EMT-Serie2-1-C2,F19,2,1.16167907,0.769522213,0.065316038,0.064476886,1.031756096,EC_11188498,2.61E-07
EMT-Serie2-1-C2,F20,2,0.856513248,1.410214343,0.255737709,0.198296837,0.869144805,EC_11188498,7.84E-08
EMT-Serie2-1-C2,F21,2,0.717247427,0.422147207,-0.055276964,-0.052716951,1.014557079,EC_11188498,2.35E-08
EMT-Serie2-1-C2,F22,2,0.888403144,1.143229781,0.024445752,-0.03811841,0.980211883,EC_11188498,7.06E-09
EMT-Serie2-1-C2,F23,2,0.980303509,1.05167367,0.010412803,-0.050283861,0.96200893,EC_11188498,2.12E-09
EMT-Serie2-1-C2,F24,2,0.76390169,0.840375809,0.302282254,0.110300081,0.152756862,EC_11188498,6.35E-10
EMT-Serie2-1-C3,F15,2,0.115878983,-1.425217553,0.305004082,0.21545855,-0.492952335,EC_11188498,3.23E-05
EMT-Serie2-1-C3,F16,2,0.561998356,0.308099493,0.710598723,0.578293953,-0.320782807,EC_11188498,9.68E-06
EMT-Serie2-1-C3,F17,2,0.541740698,0.254688445,0.487011643,0.394873849,-0.118093409,EC_11188498,2.90E-06
EMT-Serie2-1-C3,F18,2,0.975557881,1.077946857,0.030857483,0.054064878,0.732837075,EC_11188498,8.71E-07
EMT-Serie2-1-C3,F19,2,1.169138338,0.949974406,0.068880233,0.043251902,0.845911874,EC_11188498,2.61E-07
EMT-Serie2-1-C3,F20,2,0.895525779,0.850376937,0.012430514,-0.010012014,1.052491295,EC_11188498,7.84E-08
EMT-Serie2-1-C3,F21,2,0.946410194,0.420342966,-0.063252877,0.029235082,1.011718093,EC_11188498,2.35E-08
EMT-Serie2-1-C3,F22,2,0.776822518,0.867641584,-0.002649401,-0.005206247,0.747028455,EC_11188498,7.06E-09
EMT-Serie2-1-C3,F23,2,0.640401608,0.365675462,0.136197389,0.140568682,0.709448913,EC_11188498,2.12E-09
EMT-Serie2-1-C3,F24,2,0.882413844,1.14123505,-0.084414531,-0.252703244,0.684067715,EC_11188498,6.35E-10
EMT-Serie2-4-C1,E05,2,0.062023297,-0.859455968,-0.145298997,-0.089732888,-1.644939546,EC_11261479,3.23E-05
EMT-Serie2-4-C1,E06,2,1.009864477,0.168664322,0.707975186,0.379799666,-0.133759,EC_11261479,9.68E-06
EMT-Serie2-4-C1,E07,2,1.042389818,1.376745855,0.380467431,0.141068447,0.415813069,EC_11261479,2.90E-06
EMT-Serie2-4-C1,E08,2,0.958393925,0.634723319,0.089005266,0.121035058,0.668115745,EC_11261479,8.71E-07
EMT-Serie2-4-C1,E09,2,0.875459648,1.26681978,0.128322874,0.068864775,0.8614047,EC_11261479,2.61E-07
EMT-Serie2-4-C1,E10,2,0.937165172,1.260905763,-0.047027339,0.06427379,0.918217633,EC_11261479,7.84E-08
EMT-Serie2-4-C1,E11,2,1.143478437,1.553018015,-0.06604054,0.030050083,0.983725037,EC_11261479,2.35E-08
EMT-Serie2-4-C1,E12,2,1.218707095,1.43918754,0.031874775,-0.019616027,1.428800435,EC_11261479,7.06E-09
EMT-Serie2-4-C1,E13,2,1.03246478,1.584454174,0.039907668,0.020033389,0.883928814,EC_11261479,2.12E-09
EMT-Serie2-4-C1,E14,2,1.012593328,0.956362592,0.189097598,0.089732888,0.789838337,EC_11261479,6.35E-10
EMT-Serie2-4-C2,E05,2,0.024432454,-0.528358977,-0.194312246,-0.183522232,-2.453734602,EC_11261479,3.23E-05
EMT-Serie2-4-C2,E06,2,0.884310052,0.067686349,0.612394051,0.278552746,0.029752066,EC_11261479,9.68E-06
EMT-Serie2-4-C2,E07,2,0.880088014,1.137914341,0.348307195,0.056669573,0.758833619,EC_11261479,2.90E-06
EMT-Serie2-4-C2,E08,2,0.978489006,1.074569963,0.20043839,0.159982563,0.570902854,EC_11261479,8.71E-07
EMT-Serie2-4-C2,E09,2,1.072600028,2.036233528,0.128383973,-0.031386225,0.934383284,EC_11261479,2.61E-07
EMT-Serie2-4-C2,E10,2,1.09663813,1.362864794,0.04852222,-0.019616391,1.063277717,EC_11261479,7.84E-08
EMT-Serie2-4-C2,E11,2,1.167774201,1.27827955,-0.060507961,-0.070183086,1.279931389,EC_11261479,2.35E-08
EMT-Serie2-4-C2,E12,2,1.188137127,1.070999561,-0.050915199,-0.085876199,1.453266802,EC_11261479,7.06E-09
EMT-Serie2-4-C2,E13,2,1.068147018,1.374196281,-0.011285865,-0.047079337,1.031280212,EC_11261479,2.12E-09
EMT-Serie2-4-C2,E14,2,1.174204063,1.102301094,0.003843359,-0.012641674,1.207048183,EC_11261479,6.35E-10
EMT-Serie2-4-C3,E05,2,0.023504196,-0.220964878,-0.204016806,-0.156666667,-2.018315406,EC_11261479,3.23E-05
EMT-Serie2-4-C3,E06,2,0.900651146,0.072589734,0.714891729,0.399583333,0.015117478,EC_11261479,9.68E-06
EMT-Serie2-4-C3,E07,2,0.999267044,0.881173292,0.398794059,0.21625,0.560800275,EC_11261479,2.90E-06
EMT-Serie2-4-C3,E08,2,1.208637035,0.921204168,0.10854916,0.0875,0.849221661,EC_11261479,8.71E-07
EMT-Serie2-4-C3,E09,2,1.079092615,1.19214203,0.165085422,0.099166667,0.770357058,EC_11261479,2.61E-07
EMT-Serie2-4-C3,E10,2,1.150655774,1.114658433,0.101269732,-0.007916667,1.041758068,EC_11261479,7.84E-08
EMT-Serie2-4-C3,E11,2,1.072747734,1.324708607,0.059783806,0.0325,0.855617517,EC_11261479,2.35E-08
EMT-Serie2-4-C3,E12,2,1.03008081,0.4653956,0.065745369,0.04625,1.168988028,EC_11261479,7.06E-09
EMT-Serie2-4-C3,E13,2,1.296099415,1.408506368,-0.019312738,-0.02,1.350529905,EC_11261479,2.12E-09
EMT-Serie2-4-C3,E14,2,1.058033087,0.970266306,-0.045630893,-0.019583333,0.943970188,EC_11261479,6.35E-10
EMT-Serie2-4-C1,J05,2,-0.011963483,-0.84309194,-0.205164827,-0.093071786,-2.409020514,EC_11191283,3.23E-05
EMT-Serie2-4-C1,J06,2,0.304794869,-0.110729922,0.111612205,0.356844741,-1.232332564,EC_11191283,9.68E-06
EMT-Serie2-4-C1,J07,2,0.530979586,0.192306036,0.489225997,0.491235392,-0.283331069,EC_11191283,2.90E-06
EMT-Serie2-4-C1,J08,2,0.718711013,0.274772124,0.11490875,0.075542571,0.373454694,EC_11191283,8.71E-07
EMT-Serie2-4-C1,J09,2,0.808820103,0.554223785,0.228918704,0.156928214,0.397119957,EC_11191283,2.61E-07
EMT-Serie2-4-C1,J10,2,0.970210635,0.878662169,0.001980812,-0.043823038,0.689797582,EC_11191283,7.84E-08
EMT-Serie2-4-C1,J11,2,1.042186757,1.003760856,0.020885811,0.074707846,0.801874745,EC_11191283,2.35E-08
EMT-Serie2-4-C1,J12,2,1.062072459,1.337558315,0.144843108,0.042570952,0.938894172,EC_11191283,7.06E-09
EMT-Serie2-4-C1,J13,2,1.172943618,1.416364028,0.093555507,0.106427379,0.887325092,EC_11191283,2.12E-09
EMT-Serie2-4-C1,J14,2,1.080607985,1.004866145,-0.075341557,-0.106010017,1.381062356,EC_11191283,6.35E-10
EMT-Serie2-4-C2,J05,2,-0.046226524,-0.391730586,-0.239215961,-0.098081953,-3.090285358,EC_11191283,3.23E-05
EMT-Serie2-4-C2,J06,2,0.197845096,-0.383651795,-0.035641533,0.419354839,-1.545111492,EC_11191283,9.68E-06
EMT-Serie2-4-C2,J07,2,0.501731613,0.167929923,0.41779292,0.397122929,-0.710276002,EC_11191283,2.90E-06
EMT-Serie2-4-C2,J08,2,0.57821741,-0.102028775,0.17725762,0.056669573,0.183533448,EC_11191283,8.71E-07
EMT-Serie2-4-C2,J09,2,0.711264247,0.213573579,0.119234962,0.091979076,0.212287541,EC_11191283,2.61E-07
EMT-Serie2-4-C2,J10,2,0.865017072,0.565515363,0.07300595,-0.026591107,0.963636364,EC_11191283,7.84E-08
EMT-Serie2-4-C2,J11,2,0.973692935,1.143073269,0.012858351,0.015693112,0.754467488,EC_11191283,2.35E-08
EMT-Serie2-4-C2,J12,2,1.001484337,0.852978109,-0.011102706,-0.100697472,1.23558397,EC_11191283,7.06E-09
EMT-Serie2-4-C2,J13,2,1.202511756,0.936292531,-0.036191009,0.010462075,1.122968969,EC_11191283,2.12E-09
EMT-Serie2-4-C2,J14,2,1.002652785,0.776411141,0.143307701,-0.007846556,0.923249649,EC_11191283,6.35E-10
EMT-Serie2-4-C3,J05,2,-0.043448373,-1.846530297,-0.213279556,-0.21625,-1.736527737,EC_11191283,3.23E-05
EMT-Serie2-4-C3,J06,2,0.341031839,-0.227448861,0.030834271,0.260833333,-1.283373418,EC_11191283,9.68E-06
EMT-Serie2-4-C3,J07,2,0.432577303,0.170497877,0.458773588,0.522916667,-0.590955943,EC_11191283,2.90E-06
EMT-Serie2-4-C3,J08,2,0.629453726,0.162253956,0.266917675,0.229166667,0.216666226,EC_11191283,8.71E-07
EMT-Serie2-4-C3,J09,2,0.807743421,0.595677345,0.258481309,0.21,0.319792795,EC_11191283,2.61E-07
EMT-Serie2-4-C3,J10,2,0.864654863,0.468761096,0.009651295,0.040416667,0.384887808,EC_11191283,7.84E-08
EMT-Serie2-4-C3,J11,2,0.97430582,0.944423003,0.086997935,0.038333333,0.604672675,EC_11191283,2.35E-08
EMT-Serie2-4-C3,J12,2,0.996620258,0.668930915,0.066136814,-0.021666667,0.87779158,EC_11191283,7.06E-09
EMT-Serie2-4-C3,J13,2,1.159284665,1.063388653,0.007675222,0.088333333,1.004915823,EC_11191283,2.12E-09
EMT-Serie2-4-C3,J14,2,0.963940786,1.02420687,-0.064289774,-0.005,0.933689246,EC_11191283,6.35E-10
EMT-Serie2-4-C1,C05,2,0.068642008,4.956018087,0.13574551,-0.668196995,-1.566471947,EC_11192049,3.23E-05
EMT-Serie2-4-C1,C06,2,0.571370859,0.467580564,0.788751353,0.411101836,-0.293003668,EC_11192049,9.68E-06
EMT-Serie2-4-C1,C07,2,0.630529219,0.264408239,0.498078338,0.308013356,-0.201983426,EC_11192049,2.90E-06
EMT-Serie2-4-C1,C08,2,1.071933373,1.287418359,0.112606218,0.053422371,0.583534846,EC_11192049,8.71E-07
EMT-Serie2-4-C1,C09,2,1.05796137,1.139639704,0.011599221,0.061352254,0.88588507,EC_11192049,2.61E-07
EMT-Serie2-4-C1,C10,2,0.842439123,1.337242518,0.225343721,0.138564274,0.730389893,EC_11192049,7.84E-08
EMT-Serie2-4-C1,C11,2,1.329941625,1.328802124,-0.06316526,-0.102671119,1.354897432,EC_11192049,2.35E-08
EMT-Serie2-4-C1,C12,2,1.130924297,1.335319027,-0.027373584,0.024624374,1.057573699,EC_11192049,7.06E-09
EMT-Serie2-4-C1,C13,2,1.081092481,1.023110601,-0.031671355,-0.026711185,1.088737943,EC_11192049,2.12E-09
EMT-Serie2-4-C1,C14,2,1.197054408,1.682925429,0.008829258,-0.017529215,1.158185029,EC_11192049,6.35E-10
EMT-Serie2-4-C2,C05,2,-0.050937544,10.12561461,-0.050691834,-0.848735833,-0.717667238,EC_11192049,3.23E-05
EMT-Serie2-4-C2,C06,2,0.744632951,0.306782251,0.782456355,0.363993025,-0.26530485,EC_11192049,9.68E-06
EMT-Serie2-4-C2,C07,2,0.724517981,0.503305648,0.500674561,0.273757629,-0.051364416,EC_11192049,2.90E-06
EMT-Serie2-4-C2,C08,2,0.799060894,0.570447359,0.161386826,0.072362685,0.505223764,EC_11192049,8.71E-07
EMT-Serie2-4-C2,C09,2,1.130815237,1.564214285,0.020918832,-0.058413252,0.90656479,EC_11192049,2.61E-07
EMT-Serie2-4-C2,C10,2,1.179095241,1.145539267,-0.0314259,-0.064516129,1.44378606,EC_11192049,7.84E-08
EMT-Serie2-4-C2,C11,2,1.154995999,0.977548828,0.024775593,-0.163469922,1.36366755,EC_11192049,2.35E-08
EMT-Serie2-4-C2,C12,2,1.060025624,1.249080924,-0.048464146,-0.030950305,1.446405738,EC_11192049,7.06E-09
EMT-Serie2-4-C2,C13,2,1.321832724,1.31309097,-0.015699548,-0.091543156,1.284016841,EC_11192049,2.12E-09
EMT-Serie2-4-C2,C14,2,0.888148268,0.74187204,0.014523161,-0.066259808,1.262310931,EC_11192049,6.35E-10
EMT-Serie2-4-C3,C05,2,-0.026938835,8.411964492,-0.1260714,-0.74,-0.962100589,EC_11192049,3.23E-05
EMT-Serie2-4-C3,C06,2,0.603537438,0.852504824,0.783861446,0.34875,-0.041097339,EC_11192049,9.68E-06
EMT-Serie2-4-C3,C07,2,0.857588131,-0.226260131,0.472045025,0.221666667,0.156037741,EC_11192049,2.90E-06
EMT-Serie2-4-C3,C08,2,1.030469499,1.534249325,0.159538501,0.047083333,0.595924624,EC_11192049,8.71E-07
EMT-Serie2-4-C3,C09,2,1.082583411,0.884909301,0.024307287,0.0675,0.981446732,EC_11192049,2.61E-07
EMT-Serie2-4-C3,C10,2,1.10887358,1.24500193,-0.023391016,-0.062083333,1.191928536,EC_11192049,7.84E-08
EMT-Serie2-4-C3,C11,2,1.269638964,1.206144346,-0.02941927,-0.0325,1.415413484,EC_11192049,2.35E-08
EMT-Serie2-4-C3,C12,2,1.000836606,0.996758008,0.137479848,0.06875,0.940983693,EC_11192049,7.06E-09
EMT-Serie2-4-C3,C13,2,1.133112953,0.809262833,0.005296106,-0.099166667,1.200835161,EC_11192049,2.12E-09
EMT-Serie2-4-C3,C14,2,1.144958706,1.313500579,0.054571788,-0.000833333,1.110447446,EC_11192049,6.35E-10
EMT-Serie2-2-C1,P05,2,0.008583375,2.913890635,0.77922784,-0.2776668,-4.4050709,EC_11259640,3.23E-05
EMT-Serie2-2-C1,P06,2,0.481965065,0.020731534,0.958877228,0.861765881,-0.797519193,EC_11259640,9.68E-06
EMT-Serie2-2-C1,P07,2,0.490897281,0.548346546,0.479745327,0.405912905,-0.408240212,EC_11259640,2.90E-06
EMT-Serie2-2-C1,P08,2,0.536198972,0.593661929,0.145560659,0.233719537,0.102073714,EC_11259640,8.71E-07
EMT-Serie2-2-C1,P09,2,0.678885031,1.047342917,-0.129018519,-0.084298841,0.607497063,EC_11259640,2.61E-07
EMT-Serie2-2-C1,P10,2,0.75158202,0.774335476,-0.124233218,-0.077906512,0.56607743,EC_11259640,7.84E-08
EMT-Serie2-2-C1,P11,2,0.748303425,0.972222785,-0.069341803,-0.0135837,0.667877927,EC_11259640,2.35E-08
EMT-Serie2-2-C1,P12,2,0.714549553,1.201739624,-0.08761956,-0.018777467,0.514767356,EC_11259640,7.06E-09
EMT-Serie2-2-C1,P13,2,0.722961445,1.148009975,-0.100023258,0.035557331,0.419442092,EC_11259640,2.12E-09
EMT-Serie2-2-C1,P14,2,0.906045289,1.041564445,-0.129210396,-0.097882541,0.719734433,EC_11259640,6.35E-10
EMT-Serie2-2-C2,P05,2,-0.026669694,4.090479711,0.338520781,-0.66611977,-2.834687007,EC_11259640,3.23E-05
EMT-Serie2-2-C2,P06,2,0.529096182,-0.104406458,0.979006626,0.882280558,-0.62294889,EC_11259640,9.68E-06
EMT-Serie2-2-C2,P07,2,0.412134197,0.584779898,0.734678679,0.420836751,-0.334486899,EC_11259640,2.90E-06
EMT-Serie2-2-C2,P08,2,0.601347476,1.191465178,0.117534952,0.031993437,-0.006921393,EC_11259640,8.71E-07
EMT-Serie2-2-C2,P09,2,0.576655467,1.014125385,-0.034582829,-0.019688269,0.24436754,EC_11259640,2.61E-07
EMT-Serie2-2-C2,P10,2,0.609802181,1.150744342,-0.087451202,-0.094749795,0.211997081,EC_11259640,7.84E-08
EMT-Serie2-2-C2,P11,2,1.031670596,1.085193727,-0.143322221,-0.191550451,0.962874026,EC_11259640,2.35E-08
EMT-Serie2-2-C2,P12,2,0.634933886,1.10240904,-0.028014453,-0.073010664,0.610471549,EC_11259640,7.06E-09
EMT-Serie2-2-C2,P13,2,0.694971084,1.15239966,0.035634943,0.148892535,0.20936036,EC_11259640,2.12E-09
EMT-Serie2-2-C2,P14,2,0.661723868,1.031340698,-0.092193399,-0.09926169,0.410174918,EC_11259640,6.35E-10
EMT-Serie2-2-C3,P05,2,-0.01862978,3.677599289,0.454314724,-0.524098825,-3.880525379,EC_11259640,3.23E-05
EMT-Serie2-2-C3,P06,2,0.441778267,0.051679736,0.909585566,0.916970433,-0.819067241,EC_11259640,9.68E-06
EMT-Serie2-2-C3,P07,2,0.504029673,0.827187583,0.564407618,0.441474281,-0.330984267,EC_11259640,2.90E-06
EMT-Serie2-2-C3,P08,2,0.544401869,1.026757977,0.166710105,0.236127987,-0.078291815,EC_11259640,8.71E-07
EMT-Serie2-2-C3,P09,2,0.961908256,1.282315714,-0.111849028,-0.206561361,0.912530436,EC_11259640,2.61E-07
EMT-Serie2-2-C3,P10,2,0.811427983,1.304257948,0.072476777,0.068853787,0.596858026,EC_11259640,7.84E-08
EMT-Serie2-2-C3,P11,2,0.819624483,1.188195078,-0.098383938,-0.057513163,0.715583443,EC_11259640,2.35E-08
EMT-Serie2-2-C3,P12,2,0.846133503,1.373318243,-0.005942981,-0.089509923,0.929715302,EC_11259640,7.06E-09
EMT-Serie2-2-C3,P13,2,0.749763916,1.685590881,-0.111132637,-0.076954232,0.695050571,EC_11259640,2.12E-09
EMT-Serie2-2-C3,P14,2,0.857040295,1.195008719,-0.052073563,0.05346294,0.406419742,EC_11259640,6.35E-10
