Plate,Well,Concentration,CPD_ID,Class,Eccent,R/N,Nuclei,Surface_nucleus,G/N,LDA_1
4183_Plaque cell 10_20122017_1323,P12,7.06E-09,X-WE60677898,2,0.950871992,-0.044040263,-0.103593272,1.211434665,0.841865405,1.034474121
4183_Plaque cell 10_20122017_1323,A13,2.12E-09,X-XA25731,2,0.858705232,-0.036738795,-0.085626911,1.021763733,0.685805695,0.988523859
4183_Plaque cell 10_20122017_1323,B13,2.12E-09,EC_11177096,2,1.014568811,0.028216981,0.017966361,1.047553756,1.222621855,1.029214904
4183_Plaque cell 10_20122017_1323,C13,2.12E-09,EC_2075960,2,0.744504981,-0.00553708,0.051223242,1.169104205,0.912702555,0.948794727
4183_Plaque cell 10_20122017_1323,D13,2.12E-09,EC_11188310,2,1.011350586,0.010252628,0.05351682,1.03503961,1.288192251,1.031910906
4183_Plaque cell 10_20122017_1323,E13,2.12E-09,EC_24223796,2,1.126819432,-0.002843572,0.043195719,1.152672586,1.245181564,1.047845729
4183_Plaque cell 10_20122017_1323,F13,2.12E-09,EC_2072246,2,0.868934113,0.038807887,0.108180428,1.490119265,1.010157793,0.943294702
4183_Plaque cell 10_20122017_1323,G13,2.12E-09,EC_2075773,2,0.988676121,-0.031079629,0.029051988,1.077914164,1.202830914,1.039953475
4183_Plaque cell 10_20122017_1323,H13,2.12E-09,EC_11189700,2,0.631786983,0.153532527,0.243883792,1.0553887,0.893534418,0.802439932
4183_Plaque cell 10_20122017_1323,I13,2.12E-09,EC_2082611,2,0.641107817,-0.006044498,0.108944954,1.106859929,0.914543888,0.914848864
4183_Plaque cell 10_20122017_1323,J13,2.12E-09,X-XEW670281,2,0.902838982,0.017815562,0.09059633,1.495886654,1.075379555,0.971680621
4183_Plaque cell 10_20122017_1323,K13,2.12E-09,X-WE52880180,2,0.913748898,-0.022873203,0.041284404,1.183903543,1.08103556,1.005084438
4183_Plaque cell 10_20122017_1323,L13,2.12E-09,EC_16576878,2,0.919290655,0.043124114,0.04587156,1.11817707,1.059883928,0.976962094
4183_Plaque cell 10_20122017_1323,M13,2.12E-09,X-WE60673361,2,0.731899153,0.109441905,0.17087156,0.878340733,0.88912402,0.855699264
4183_Plaque cell 10_20122017_1323,N13,2.12E-09,X-WE60677874,2,0.859052426,0.034214425,0.039755352,1.763254113,0.97443797,0.965848992
4183_Plaque cell 10_20122017_1323,O13,2.12E-09,X-WE60677880,2,0.940776647,-0.009286119,-0.046253823,1.288804736,0.817626834,0.9958408
4183_Plaque cell 10_20122017_1323,P13,2.12E-09,X-WE60677898,2,1.125857971,-0.003995752,-0.103593272,1.006202664,0.992357116,1.063250233
4183_Plaque cell 10_20122017_1323,A14,6.35E-10,X-XA25731,2,0.800470048,-0.038436036,-0.040902141,1.061373727,0.708111544,0.969061841
4183_Plaque cell 10_20122017_1323,B14,6.35E-10,EC_11177096,2,1.089896643,0.013757495,-0.019495413,1.115021328,0.997109379,1.022175269
4183_Plaque cell 10_20122017_1323,C14,6.35E-10,EC_2075960,2,0.909569212,-0.020890587,-0.003058104,1.601876034,0.956197269,1.003623004
4183_Plaque cell 10_20122017_1323,D14,6.35E-10,EC_11188310,2,0.852362257,0.042086388,0.099388379,0.976277531,1.00429193,0.939504442
4183_Plaque cell 10_20122017_1323,E14,6.35E-10,EC_24223796,2,0.95406351,0.016084748,0.09441896,0.851745451,1.445033851,1.031241405
4183_Plaque cell 10_20122017_1323,F14,6.35E-10,EC_2072246,2,0.920492482,0.207677389,0.236620795,0.752948986,1.146924128,0.857914408
4183_Plaque cell 10_20122017_1323,G14,6.35E-10,EC_2075773,2,0.795502497,0.026559927,0.160550459,1.175415687,1.015380543,0.918019862
4183_Plaque cell 10_20122017_1323,H14,6.35E-10,EC_11189700,2,0.939508052,-0.013562922,0.058868502,0.750598503,0.910695367,0.968579141
4183_Plaque cell 10_20122017_1323,I14,6.35E-10,EC_2082611,2,0.980944369,0.021855825,0.078363914,1.477169844,1.300076293,1.019374561
4183_Plaque cell 10_20122017_1323,J14,6.35E-10,X-XEW670281,2,0.97440109,0.014988523,0.047400612,1.043092191,1.019824789,0.985947868
4183_Plaque cell 10_20122017_1323,K14,6.35E-10,X-WE52880180,2,0.882314451,-0.00076812,0.087920489,1.541264038,1.152850918,0.989369238
4183_Plaque cell 10_20122017_1323,L14,6.35E-10,EC_16576878,2,1.113345619,-0.026856238,0.036314985,1.142334813,1.125843577,1.038465726
4183_Plaque cell 10_20122017_1323,M14,6.35E-10,X-WE60673361,2,1.000747803,0.041774816,0.121941896,1.286737181,1.178849587,0.977761787
4183_Plaque cell 10_20122017_1323,N14,6.35E-10,X-WE60677874,2,0.985524664,0.016135616,0.014143731,1.26649691,0.856301589,0.975052093
4183_Plaque cell 10_20122017_1323,O14,6.35E-10,X-WE60677880,2,1.024303608,-0.056237481,-0.048929664,1.352354836,0.898398379,1.036295399
4183_Plaque cell 10_20122017_1323,P14,6.35E-10,X-WE60677898,2,0.848102449,0.000478168,-0.096330275,0.989662227,0.675295883,0.976381471
4183_Plaque cell 10_20122017_1323,A15,3.23E-05,Saracatinib First lot,2,-0.491974468,0.232435285,-0.651376147,-0.914207365,-0.085594212,0.81809162
4183_Plaque cell 10_20122017_1323,B15,3.23E-05,Canertinib First lot,2,-0.341038378,0.666224955,-0.631880734,-0.388928789,-0.085594212,0.678421577
4183_Plaque cell 10_20122017_1323,C15,3.23E-05,X-WE51780341,2,-0.444261945,0.031378484,0.050076453,0.384282232,0.05319285,0.657203753
4183_Plaque cell 10_20122017_1323,D15,3.23E-05,X-WE60848792,2,0.123040355,0.061478886,0.328363914,-0.292831026,0.560788009,0.68271479
4183_Plaque cell 10_20122017_1323,E15,3.23E-05,EC_27082048,2,-0.666212643,0.71873311,0.736620795,0.363987551,0.28482505,0.163791523
4183_Plaque cell 10_20122017_1323,F15,3.23E-05,EC_27084143,2,-1.872299228,0.111144741,0.035168196,1.172477583,-0.058905551,0.455404717
4183_Plaque cell 10_20122017_1323,G15,3.23E-05,EC_6772302,2,0.333934247,0.102087533,0.210244648,1.151040306,0.74153647,0.775274567
4183_Plaque cell 10_20122017_1323,H15,3.23E-05,X-WE60667960,2,-0.855673958,0.355017899,0.471712538,0.39680726,0.505097851,0.405895207
4183_Plaque cell 10_20122017_1323,I15,3.23E-05,EC_27082056,2,-1.022260503,-0.028912614,-0.562691131,3.350374336,-0.085594212,0.84064149
4183_Plaque cell 10_20122017_1323,J15,3.23E-05,Capecitabine,2,0.680380846,0.185999606,0.279051988,0.840014799,0.959175895,0.792306633
4183_Plaque cell 10_20122017_1323,K15,3.23E-05,Tideglusib,2,-0.107603557,0.483052389,-0.606651376,2.415839645,0.077923234,0.803508396
4183_Plaque cell 10_20122017_1323,L15,3.23E-05,CHIR-99021,2,-0.891421628,0.180068292,-0.542813456,-1.056455123,-0.085594212,0.747793755
4183_Plaque cell 10_20122017_1323,M15,3.23E-05,AR-A014418,2,0.06612718,0.463433524,-0.630351682,2.509858971,-0.05807553,0.818808
4183_Plaque cell 10_20122017_1323,N15,3.23E-05,LRRK2-IN-1,2,0.328339075,0.543759339,-0.628058104,-0.05153652,-0.085594212,0.800235479
4183_Plaque cell 10_20122017_1323,O15,3.23E-05,Cytochalasin D,2,0.722231125,0.577102634,-0.644495413,0.720869243,0.623813034,0.957326268
4183_Plaque cell 10_20122017_1323,P15,0,DMSO,2,0.308655824,-0.080694996,0.176987768,0.350613737,0.416101235,0.793235695
4183_Plaque cell 10_20122017_1323,A16,9.68E-06,Saracatinib First lot,2,-0.085209518,0.546189601,-0.629204893,2.453599721,0.098258451,0.795875529
4183_Plaque cell 10_20122017_1323,B16,9.68E-06,Canertinib First lot,2,0.174518602,0.694958256,-0.662461774,0.851647515,-0.085594212,0.747566084
4183_Plaque cell 10_20122017_1323,C16,9.68E-06,X-WE51780341,2,0.404254467,0.228571792,0.17087156,1.585117959,0.869519243,0.776690362
4183_Plaque cell 10_20122017_1323,D16,9.68E-06,X-WE60848792,2,0.192853137,0.057292375,0.261850153,-0.303702011,0.659590398,0.733194184
4183_Plaque cell 10_20122017_1323,E16,9.68E-06,EC_27082048,2,0.09694736,0.483564893,0.622706422,0.32223383,0.635226589,0.43414886
4183_Plaque cell 10_20122017_1323,F16,9.68E-06,EC_27084143,2,-0.496554763,0.788950002,0.850535168,-0.015898407,0.349962192,0.123376324
4183_Plaque cell 10_20122017_1323,G16,9.68E-06,EC_6772302,2,0.751809417,0.054386489,0.062691131,1.51580047,0.7977005,0.908092705
4183_Plaque cell 10_20122017_1323,H16,9.68E-06,X-WE60667960,2,0.149347007,0.188770689,0.265672783,0.814812397,0.548274394,0.669515608
4183_Plaque cell 10_20122017_1323,I16,9.68E-06,EC_27082056,2,0.313022461,0.091210489,0.368119266,0.716015931,0.783981895,0.720594774
4183_Plaque cell 10_20122017_1323,J16,9.68E-06,Capecitabine,2,1.007745106,-0.030536603,0.030963303,0.687951597,0.913227199,0.993167716
4183_Plaque cell 10_20122017_1323,K16,9.68E-06,Tideglusib,2,1.074326309,0.053834562,-0.462155963,1.724841125,0.374671251,1.080282188
4183_Plaque cell 10_20122017_1323,L16,9.68E-06,CHIR-99021,2,0.2495393,-0.007457381,-0.254587156,-0.20889919,-0.029701982,0.851118434
4183_Plaque cell 10_20122017_1323,M16,9.68E-06,AR-A014418,2,1.185014555,-0.122743996,0.107798165,-0.118046487,0.1867311,0.897503513
4183_Plaque cell 10_20122017_1323,N16,9.68E-06,LRRK2-IN-1,2,0.83526961,0.670213077,-0.619266055,1.584029773,0.836395564,0.966851846
4183_Plaque cell 10_20122017_1323,O16,9.68E-06,Cytochalasin D,2,0.325241033,0.607232286,-0.627675841,3.21478628,0.514642995,0.891956281
4183_Plaque cell 10_20122017_1323,P16,0,DMSO,2,1.014715701,-0.047459162,-0.19648318,1.394794115,0.834462842,1.078449454
4183_Plaque cell 10_20122017_1323,A17,2.90E-06,Saracatinib First lot,2,-0.253745693,0.611539611,-0.637996942,-0.089100723,0.315829842,0.775409167
4183_Plaque cell 10_20122017_1323,B17,2.90E-06,Canertinib First lot,2,0.237894934,0.815160205,-0.615825688,2.449573431,0.075672002,0.729960568
4183_Plaque cell 10_20122017_1323,C17,2.90E-06,X-WE51780341,2,0.898592527,0.006267049,0.025993884,0.807064508,1.07477706,0.995582283
4183_Plaque cell 10_20122017_1323,D17,2.90E-06,X-WE60848792,2,0.588734877,0.02749973,0.13646789,1.059088535,0.834662545,0.873527183
4183_Plaque cell 10_20122017_1323,E17,2.90E-06,EC_27082048,2,0.450738456,0.018713398,0.101299694,1.210020023,0.936392789,0.890916146
4183_Plaque cell 10_20122017_1323,F17,2.90E-06,EC_27084143,2,-0.043946799,0.600909282,0.694189602,0.049784539,0.641319234,0.348408464
4183_Plaque cell 10_20122017_1323,G17,2.90E-06,EC_6772302,2,0.915471517,0.022244972,0.04204893,1.343431705,1.098849776,0.99285981
4183_Plaque cell 10_20122017_1323,H17,2.90E-06,X-WE60667960,2,0.669778063,0.034339054,0.155198777,1.310133194,0.85592926,0.878309338
4183_Plaque cell 10_20122017_1323,I17,2.90E-06,EC_27082056,2,0.734396282,-0.015871098,0.136085627,0.671726735,0.884815166,0.911510791
4183_Plaque cell 10_20122017_1323,J17,2.90E-06,Capecitabine,2,0.873153861,0.015751556,0.066896024,1.110559763,1.085760745,0.977271663
4183_Plaque cell 10_20122017_1323,K17,2.90E-06,Tideglusib,2,1.019950324,-0.001719369,0.067278287,1.373683294,1.176395605,1.016306253
4183_Plaque cell 10_20122017_1323,L17,2.90E-06,CHIR-99021,2,1.429439415,0.273874367,0.308868502,0.647666928,1.891990271,0.983335718
4183_Plaque cell 10_20122017_1323,M17,2.90E-06,AR-A014418,2,0.803007238,-0.111200188,0.069571865,1.578262384,0.36662896,0.902184638
4183_Plaque cell 10_20122017_1323,N17,2.90E-06,LRRK2-IN-1,2,0.760689581,0.506520758,-0.574541284,11.68033429,1.379531151,1.14601532
4183_Plaque cell 10_20122017_1323,O17,2.90E-06,Cytochalasin D,2,0.442873167,0.649428043,-0.647171254,0.474525551,0.601290558,0.895218404
4183_Plaque cell 10_20122017_1323,P17,0,DMSO,2,1.016398259,-0.025707873,-0.205657492,1.796443806,0.82378379,1.075223736
4183_Plaque cell 10_20122017_1323,A18,8.71E-07,Saracatinib First lot,2,0.487794781,0.803591345,-0.603211009,2.13998433,1.258700466,0.943232598
4183_Plaque cell 10_20122017_1323,B18,8.71E-07,Canertinib First lot,2,0.208062922,-0.024521355,-0.460626911,1.105880561,0.068444433,0.954274433
4183_Plaque cell 10_20122017_1323,C18,8.71E-07,X-WE51780341,2,0.844884224,0.025063109,0.040902141,1.251479934,1.024658287,0.971804463
4183_Plaque cell 10_20122017_1323,D18,8.71E-07,X-WE60848792,2,0.845218065,0.003286131,0.054281346,0.585422652,0.923449303,0.954401827
4183_Plaque cell 10_20122017_1323,E18,8.71E-07,EC_27082048,2,0.580268675,0.02598638,0.112767584,1.333202751,0.817857,0.881115985
4183_Plaque cell 10_20122017_1323,F18,8.71E-07,EC_27084143,2,0.466923056,0.154296833,0.233562691,1.288913554,0.931478055,0.794297007
4183_Plaque cell 10_20122017_1323,G18,8.71E-07,EC_6772302,2,0.855567129,0.033138548,0.068425076,1.557695656,1.069534001,0.968663731
4183_Plaque cell 10_20122017_1323,H18,8.71E-07,X-WE60667960,2,1.086678418,-0.010378528,0.016055046,0.744624358,0.883813264,0.996635952
4183_Plaque cell 10_20122017_1323,I18,8.71E-07,EC_27082056,2,0.848810191,0.025815969,0.057721713,1.372703926,1.035086864,0.967973408
4183_Plaque cell 10_20122017_1323,J18,8.71E-07,Capecitabine,2,0.92982667,0.017114843,0.022553517,1.162248629,0.962262835,0.981104869
4183_Plaque cell 10_20122017_1323,K18,8.71E-07,Tideglusib,2,0.848462997,0.032590435,0.087155963,1.457908941,1.089595726,0.963454581
4183_Plaque cell 10_20122017_1323,L18,8.71E-07,CHIR-99021,2,1.292324333,0.057614121,0.152522936,0.762633847,1.534507724,1.047465339
4183_Plaque cell 10_20122017_1323,M18,8.71E-07,AR-A014418,2,1.002550543,-0.036286061,0.024847095,1.64942979,0.927375675,1.005001364
4183_Plaque cell 10_20122017_1323,N18,8.71E-07,LRRK2-IN-1,2,1.274537297,0.006707065,-0.256498471,-0.29110081,0.808640183,1.098152704
4183_Plaque cell 10_20122017_1323,O18,8.71E-07,Cytochalasin D,2,0.418476084,0.448625586,-0.604740061,2.669931227,1.08069031,1.036081619
4183_Plaque cell 10_20122017_1323,P18,0,DMSO,2,0.65965601,0.144622839,0.073776758,1.04396274,0.636221721,0.832935894
4183_Plaque cell 10_20122017_1323,A19,2.61E-07,Saracatinib First lot,2,0.627540528,0.500433022,-0.591360856,1.99253504,0.586559896,0.954951853
4183_Plaque cell 10_20122017_1323,B19,2.61E-07,Canertinib First lot,2,0.122412734,-0.102873203,-0.068425076,1.456820754,0.234645351,0.850914076
4183_Plaque cell 10_20122017_1323,C19,2.61E-07,X-WE51780341,2,0.85667548,0.051188107,0.048547401,0.462871072,0.99116228,0.950966421
4183_Plaque cell 10_20122017_1323,D19,2.61E-07,X-WE60848792,2,0.78201533,0.096124425,0.052370031,1.324606076,1.060675972,0.94117088
4183_Plaque cell 10_20122017_1323,E19,2.61E-07,EC_27082048,2,0.816481051,-0.016594708,-0.002675841,1.36018978,1.06130893,1.006235644
4183_Plaque cell 10_20122017_1323,F19,2.61E-07,EC_27084143,2,0.852842988,0.039176687,0.124235474,0.814083312,1.19560436,0.960336865
4183_Plaque cell 10_20122017_1323,G19,2.61E-07,EC_6772302,2,1.031835056,-0.008763441,0.038990826,0.580721685,0.932923366,0.987693725
4183_Plaque cell 10_20122017_1323,H19,2.61E-07,X-WE60667960,2,1.030139145,-0.016770206,0.049311927,0.935470532,1.082254089,1.012120303
4183_Plaque cell 10_20122017_1323,I19,2.61E-07,EC_27082056,2,1.19720642,-0.045006009,0.092125382,0.884216941,1.337194039,1.065178212
4183_Plaque cell 10_20122017_1323,J19,2.61E-07,Capecitabine,2,0.829567609,0.085229578,0.208333333,1.047553756,1.189762191,0.909842697
4183_Plaque cell 10_20122017_1323,K19,2.61E-07,Tideglusib,2,0.853737681,0.032781194,0.093654434,1.397841038,0.759509772,0.909054005
4183_Plaque cell 10_20122017_1323,L19,2.61E-07,CHIR-99021,2,0.869174479,0.037286907,0.14411315,1.322756159,1.102864152,0.943789281
4183_Plaque cell 10_20122017_1323,M19,2.61E-07,AR-A014418,2,0.767499933,-0.034125405,0.112767584,1.313288935,0.667822238,0.900337873
4183_Plaque cell 10_20122017_1323,N19,2.61E-07,LRRK2-IN-1,2,1.552586598,0.099026496,0.031345566,0.865064856,1.962309546,1.177501563
4183_Plaque cell 10_20122017_1323,O19,2.61E-07,Cytochalasin D,2,0.714886628,0.466350856,-0.597094801,2.843061722,1.455151027,1.12162819
4183_Plaque cell 10_20122017_1323,P19,0,DMSO,2,0.504246455,0.10551101,0.033256881,1.746496039,0.600806531,0.842736927
4183_Plaque cell 10_20122017_1323,A20,7.84E-08,Saracatinib First lot,2,0.263226771,0.010204302,-0.246559633,1.196852964,0.477091994,0.931977724
4183_Plaque cell 10_20122017_1323,B20,7.84E-08,Canertinib First lot,2,0.353564084,-0.114477672,-0.126911315,1.723861757,0.404670757,0.932689992
4183_Plaque cell 10_20122017_1323,C20,7.84E-08,X-WE51780341,2,0.982386561,0.011959279,-0.008792049,1.487725255,1.063140108,1.018892962
4183_Plaque cell 10_20122017_1323,D20,7.84E-08,X-WE60848792,2,0.831610715,0.208825755,0.153669725,0.468975799,0.853099565,0.830635934
4183_Plaque cell 10_20122017_1323,E20,7.84E-08,EC_27082048,2,0.625176936,-0.009373867,0.09441896,1.247997737,0.949285502,0.926042316
4183_Plaque cell 10_20122017_1323,F20,7.84E-08,EC_27084143,2,1.017973987,-0.038734,0.047782875,0.62319361,1.024343501,1.007992144
4183_Plaque cell 10_20122017_1323,G20,7.84E-08,EC_6772302,2,0.731164704,0.210191585,0.256498471,1.182815356,0.661550199,0.753383343
4183_Plaque cell 10_20122017_1323,H20,7.84E-08,X-WE60667960,2,0.621064017,0.081026534,0.137614679,1.303277618,0.697327563,0.837780758
4183_Plaque cell 10_20122017_1323,I20,7.84E-08,EC_27082056,2,0.828753038,0.001744803,0.102446483,0.860777401,0.603463601,0.885842193
4183_Plaque cell 10_20122017_1323,J20,7.84E-08,Capecitabine,2,0.859159255,-0.018704496,-0.003440367,1.290654653,0.92024728,0.989554289
4183_Plaque cell 10_20122017_1323,K20,7.84E-08,Tideglusib,2,0.866116497,-0.00939803,0.007262997,1.31698877,0.954017456,0.988496278
4183_Plaque cell 10_20122017_1323,L20,7.84E-08,CHIR-99021,2,0.855473653,0.043828648,0.080275229,1.749760599,1.040847798,0.957007632
4183_Plaque cell 10_20122017_1323,M20,7.84E-08,AR-A014418,2,0.930294047,0.038479783,0.130351682,1.709606512,1.005019662,0.942640654
4183_Plaque cell 10_20122017_1323,N20,7.84E-08,LRRK2-IN-1,2,1.506796998,0.046098673,-0.041666667,0.052200313,1.216569827,1.095980363
4183_Plaque cell 10_20122017_1323,O20,7.84E-08,Cytochalasin D,2,0.609793553,0.414099589,-0.576452599,3.139592583,0.834703163,1.023809534
4183_Plaque cell 10_20122017_1323,P20,0,DMSO,2,0.79430067,-0.054989667,-0.138761468,1.216113868,0.87257572,1.038360563
4183_Plaque cell 10_20122017_1323,A21,2.35E-08,Saracatinib First lot,2,0.454597655,0.13616334,-0.019495413,0.931879516,0.530856199,0.830233524
4183_Plaque cell 10_20122017_1323,B21,2.35E-08,Canertinib First lot,2,0.548660631,-0.00132132,-0.0382263,1.830068773,0.552640789,0.905733905
4183_Plaque cell 10_20122017_1323,C21,2.35E-08,X-WE51780341,2,0.948201266,0.019555279,-0.032492355,1.230042657,0.993447022,1.008687483
4183_Plaque cell 10_20122017_1323,D21,2.35E-08,X-WE60848792,2,1.059023048,0.010101293,0.006116208,1.585988509,0.964056781,1.007758064
4183_Plaque cell 10_20122017_1323,E21,2.35E-08,EC_27082048,2,0.870536549,-0.001158539,-0.009556575,0.560296422,0.735061343,0.95334468
4183_Plaque cell 10_20122017_1323,F21,2.35E-08,EC_27084143,2,0.748324119,0.184322204,0.233180428,0.554866371,0.741817409,0.782243014
4183_Plaque cell 10_20122017_1323,G21,2.35E-08,EC_6772302,2,0.72125631,-0.016921541,0.035932722,1.154087229,0.831927625,0.943082952
4183_Plaque cell 10_20122017_1323,H21,2.35E-08,X-WE60667960,2,0.951833454,0.018086439,0.069571865,1.372703926,0.900320947,0.956919529
4183_Plaque cell 10_20122017_1323,I21,2.35E-08,EC_27082056,2,1.00522127,-0.010929184,0.012996942,0.732665187,1.131668823,1.027555116
4183_Plaque cell 10_20122017_1323,J21,2.35E-08,Capecitabine,2,0.826068958,-0.025052935,0.035932722,1.381300601,0.711591121,0.940552838
4183_Plaque cell 10_20122017_1323,K21,2.35E-08,Tideglusib,2,0.876118367,0.020636243,0.032492355,1.372159833,0.851681333,0.953637521
4183_Plaque cell 10_20122017_1323,L21,2.35E-08,CHIR-99021,2,1.157252357,-0.033741344,0.021024465,0.865173675,0.943328249,1.021338456
4183_Plaque cell 10_20122017_1323,M21,2.35E-08,AR-A014418,2,0.649400422,0.040791774,0.041284404,1.39522939,0.886087852,0.922326305
4183_Plaque cell 10_20122017_1323,N21,2.35E-08,LRRK2-IN-1,2,1.002630665,0.06232331,0.036697248,1.589361887,1.098947936,0.992429121
4183_Plaque cell 10_20122017_1323,O21,2.35E-08,Cytochalasin D,2,0.992254894,0.07547165,-0.426605505,0.37552233,1.082683959,1.153103253
4183_Plaque cell 10_20122017_1323,P21,0,DMSO,2,0.598175894,0.018062276,-0.09059633,1.867611213,0.560276904,0.926048272
4183_Plaque cell 10_20122017_1323,A22,7.06E-09,Saracatinib First lot,2,0.37715995,0.011600654,-0.092889908,1.441150866,0.624936789,0.911055793
4183_Plaque cell 10_20122017_1323,B22,7.06E-09,Canertinib First lot,2,0.695230083,-0.02875492,-0.002293578,1.366392444,0.672141246,0.934851847
4183_Plaque cell 10_20122017_1323,C22,7.06E-09,X-WE51780341,2,0.724047218,-0.026514145,-0.003440367,1.089013668,0.875567885,0.968282741
4183_Plaque cell 10_20122017_1323,D22,7.06E-09,X-WE60848792,2,0.886547552,-0.037740785,-0.033256881,1.10185427,0.677066134,0.971282084
4183_Plaque cell 10_20122017_1323,E22,7.06E-09,EC_27082048,2,1.203869882,-0.032632402,-0.095948012,0.79955602,1.015861185,1.081986197
4183_Plaque cell 10_20122017_1323,F22,7.06E-09,EC_27084143,2,0.901917581,0.027715923,0.019877676,1.173892226,1.011863733,0.983032351
4183_Plaque cell 10_20122017_1323,G22,7.06E-09,EC_6772302,2,0.829621024,0.031458602,0.008792049,1.33733786,0.967089564,0.971434472
4183_Plaque cell 10_20122017_1323,H22,7.06E-09,X-WE60667960,2,0.756670139,-0.000329376,0.022553517,1.0880343,0.787871034,0.939096697
4183_Plaque cell 10_20122017_1323,I22,7.06E-09,EC_27082056,2,0.811206367,0.014992338,0.092507645,0.929485505,0.749687075,0.906410194
