Plate,Well,Class,Nuclei,R/N,G/N,Eccent,CPD_ID,Concentration
EMT-Serie2-4-C1,B09,2,0.025041736,0.009702085,0.945469288,0.510283929,EC_11191242,2.61E-07
EMT-Serie2-4-C1,B10,2,-0.093906511,-0.024983048,1.155320084,1.312077163,EC_11191242,7.84E-08
EMT-Serie2-4-C1,B11,2,0.012103506,0.006805165,0.959947161,0.865453063,EC_11191242,2.35E-08
EMT-Serie2-4-C1,B12,2,-0.034641068,0.07416288,1.099852443,0.896318435,EC_11191242,7.06E-09
EMT-Serie2-4-C1,B13,2,0.011686144,0.021585515,1.047074465,0.934546937,EC_11191242,2.12E-09
EMT-Serie2-4-C1,B14,2,-0.160267112,-0.013802207,0.980292422,0.963537563,EC_11191242,6.35E-10
EMT-Serie2-4-C2,B05,2,0.324324324,0.062787768,0.121825659,-1.484079214,EC_11191242,3.23E-05
EMT-Serie2-4-C2,B06,2,0.41673932,0.551670171,0.731419977,-0.547793544,EC_11191242,9.68E-06
EMT-Serie2-4-C2,B07,2,0.306015693,0.400846998,0.643443308,-0.046405738,EC_11191242,2.90E-06
EMT-Serie2-4-C2,B08,2,0.091543156,0.132449207,0.65710464,0.073257446,EC_11191242,8.71E-07
EMT-Serie2-4-C2,B09,2,0.075414124,0.108166505,0.810229084,0.529861219,EC_11191242,2.61E-07
EMT-Serie2-4-C2,B10,2,-0.040540541,-0.050182563,0.754235285,0.677311711,EC_11191242,7.84E-08
EMT-Serie2-4-C2,B11,2,-0.042720139,-0.055482259,1.033480793,1.024450335,EC_11191242,2.35E-08
EMT-Serie2-4-C2,B12,2,-0.017872711,0.005874487,0.904713737,0.648619991,EC_11191242,7.06E-09
EMT-Serie2-4-C2,B13,2,0.009154316,0.032912018,0.830184411,0.717168252,EC_11191242,2.12E-09
EMT-Serie2-4-C2,B14,2,-0.126852659,-0.046622133,1.119898399,1.18640262,EC_11191242,6.35E-10
EMT-Serie2-4-C3,B05,2,0.27,-0.081401721,0.100150663,-0.854163914,EC_11191242,3.23E-05
EMT-Serie2-4-C3,B06,2,0.4875,0.640586762,0.90088436,-0.469302535,EC_11191242,9.68E-06
EMT-Serie2-4-C3,B07,2,0.26125,0.274661038,0.693021,-0.029309935,EC_11191242,2.90E-06
EMT-Serie2-4-C3,B08,2,0.102916667,0.11232298,0.796123477,0.134788699,EC_11191242,8.71E-07
EMT-Serie2-4-C3,B09,2,0.06875,-0.062773287,0.845087159,0.600840447,EC_11191242,2.61E-07
EMT-Serie2-4-C3,B10,2,0.08,0.063543129,0.930321057,0.654174485,EC_11191242,7.84E-08
EMT-Serie2-4-C3,B11,2,0.065,-0.066687737,1.010176243,0.771572799,EC_11191242,2.35E-08
EMT-Serie2-4-C3,B12,2,-0.022083333,-0.052856679,1.14327809,0.861352644,EC_11191242,7.06E-09
EMT-Serie2-4-C3,B13,2,0.07,0.029725177,1.121467097,0.662684674,EC_11191242,2.12E-09
EMT-Serie2-4-C3,B14,2,-0.149583333,0.005990559,1.18359067,0.9786981,EC_11191242,6.35E-10
EMT-Serie2-4-C1,J05,2,-0.093071786,-0.205164827,-0.011963483,-2.409020514,EC_11191283,3.23E-05
EMT-Serie2-4-C1,J06,2,0.356844741,0.111612205,0.304794869,-1.232332564,EC_11191283,9.68E-06
EMT-Serie2-4-C1,J07,2,0.491235392,0.489225997,0.530979586,-0.283331069,EC_11191283,2.90E-06
EMT-Serie2-4-C1,J08,2,0.075542571,0.11490875,0.718711013,0.373454694,EC_11191283,8.71E-07
EMT-Serie2-4-C1,J09,2,0.156928214,0.228918704,0.808820103,0.397119957,EC_11191283,2.61E-07
EMT-Serie2-4-C1,J10,2,-0.043823038,0.001980812,0.970210635,0.689797582,EC_11191283,7.84E-08
EMT-Serie2-4-C1,J11,2,0.074707846,0.020885811,1.042186757,0.801874745,EC_11191283,2.35E-08
EMT-Serie2-4-C1,J12,2,0.042570952,0.144843108,1.062072459,0.938894172,EC_11191283,7.06E-09
EMT-Serie2-4-C1,J13,2,0.106427379,0.093555507,1.172943618,0.887325092,EC_11191283,2.12E-09
EMT-Serie2-4-C1,J14,2,-0.106010017,-0.075341557,1.080607985,1.381062356,EC_11191283,6.35E-10
EMT-Serie2-4-C2,J05,2,-0.098081953,-0.239215961,-0.046226524,-3.090285358,EC_11191283,3.23E-05
EMT-Serie2-4-C2,J06,2,0.419354839,-0.035641533,0.197845096,-1.545111492,EC_11191283,9.68E-06
EMT-Serie2-4-C2,J07,2,0.397122929,0.41779292,0.501731613,-0.710276002,EC_11191283,2.90E-06
EMT-Serie2-4-C2,J08,2,0.056669573,0.17725762,0.57821741,0.183533448,EC_11191283,8.71E-07
EMT-Serie2-4-C2,J09,2,0.091979076,0.119234962,0.711264247,0.212287541,EC_11191283,2.61E-07
EMT-Serie2-4-C2,J10,2,-0.026591107,0.07300595,0.865017072,0.963636364,EC_11191283,7.84E-08
EMT-Serie2-4-C2,J11,2,0.015693112,0.012858351,0.973692935,0.754467488,EC_11191283,2.35E-08
EMT-Serie2-4-C2,J12,2,-0.100697472,-0.011102706,1.001484337,1.23558397,EC_11191283,7.06E-09
EMT-Serie2-4-C2,J13,2,0.010462075,-0.036191009,1.202511756,1.122968969,EC_11191283,2.12E-09
EMT-Serie2-4-C2,J14,2,-0.007846556,0.143307701,1.002652785,0.923249649,EC_11191283,6.35E-10
EMT-Serie2-4-C3,J05,2,-0.21625,-0.213279556,-0.043448373,-1.736527737,EC_11191283,3.23E-05
EMT-Serie2-4-C3,J06,2,0.260833333,0.030834271,0.341031839,-1.283373418,EC_11191283,9.68E-06
EMT-Serie2-4-C3,J07,2,0.522916667,0.458773588,0.432577303,-0.590955943,EC_11191283,2.90E-06
EMT-Serie2-4-C3,J08,2,0.229166667,0.266917675,0.629453726,0.216666226,EC_11191283,8.71E-07
EMT-Serie2-4-C3,J09,2,0.21,0.258481309,0.807743421,0.319792795,EC_11191283,2.61E-07
EMT-Serie2-4-C3,J10,2,0.040416667,0.009651295,0.864654863,0.384887808,EC_11191283,7.84E-08
EMT-Serie2-4-C3,J11,2,0.038333333,0.086997935,0.97430582,0.604672675,EC_11191283,2.35E-08
EMT-Serie2-4-C3,J12,2,-0.021666667,0.066136814,0.996620258,0.87779158,EC_11191283,7.06E-09
EMT-Serie2-4-C3,J13,2,0.088333333,0.007675222,1.159284665,1.004915823,EC_11191283,2.12E-09
EMT-Serie2-4-C3,J14,2,-0.005,-0.064289774,0.963940786,0.933689246,EC_11191283,6.35E-10
EMT-Serie2-4-C1,I05,2,-0.151502504,-0.060017312,0.265659367,-0.773672055,EC_11191287,3.23E-05
EMT-Serie2-4-C1,I06,2,0.290901503,0.393510784,1.571509083,0.633745415,EC_11191287,9.68E-06
EMT-Serie2-4-C1,I07,2,0.219949917,0.172078194,1.175725906,1.096209754,EC_11191287,2.90E-06
EMT-Serie2-4-C1,I08,2,0.124373957,0.002220299,1.273544179,1.622904497,EC_11191287,8.71E-07
EMT-Serie2-4-C1,I09,2,0.060100167,-0.035097742,1.149420636,1.199239234,EC_11191287,2.61E-07
EMT-Serie2-4-C1,I10,2,0.057595993,0.056127822,1.105374269,1.09819318,EC_11191287,7.84E-08
EMT-Serie2-4-C1,I11,2,0.000417362,-0.02146433,1.038570851,1.022469773,EC_11191287,2.35E-08
EMT-Serie2-4-C1,I12,2,0.013355593,-0.00268773,1.214749191,1.060589594,EC_11191287,7.06E-09
EMT-Serie2-4-C1,I13,2,0.083889816,0.138024959,0.960656093,0.94595843,EC_11191287,2.12E-09
EMT-Serie2-4-C1,I14,2,0.035058431,0.004983048,1.197307343,1.04665127,EC_11191287,6.35E-10
EMT-Serie2-4-C2,I05,2,-0.261551874,-0.147115322,0.376337432,-0.881178855,EC_11191287,3.23E-05
EMT-Serie2-4-C2,I06,2,0.25021796,0.455026297,1.276032276,0.419585218,EC_11191287,9.68E-06
EMT-Serie2-4-C2,I07,2,0.10374891,0.045672089,1.246413476,1.283424294,EC_11191287,2.90E-06
EMT-Serie2-4-C2,I08,2,0.138622493,0.110885596,1.357307352,1.420427257,EC_11191287,8.71E-07
EMT-Serie2-4-C2,I09,2,-0.010462075,-0.037255714,1.262432084,1.524247622,EC_11191287,2.61E-07
EMT-Serie2-4-C2,I10,2,0.043156059,-0.050624825,1.098105484,1.202183066,EC_11191287,7.84E-08
EMT-Serie2-4-C2,I11,2,-0.096338274,-0.048788769,1.295471313,1.538312802,EC_11191287,2.35E-08
EMT-Serie2-4-C2,I12,2,0.026155187,0.043913466,1.063045247,0.784749727,EC_11191287,7.06E-09
EMT-Serie2-4-C2,I13,2,-0.038360942,-0.031070005,1.107697627,1.20084204,EC_11191287,2.12E-09
EMT-Serie2-4-C2,I14,2,0.001743679,0.021352159,1.123077665,0.855449867,EC_11191287,6.35E-10
EMT-Serie2-4-C3,I05,2,-0.18,-0.107257391,0.216257556,-0.74834157,EC_11191287,3.23E-05
EMT-Serie2-4-C3,I06,2,0.197916667,0.306038982,1.356631216,0.743690039,EC_11191287,9.68E-06
EMT-Serie2-4-C3,I07,2,0.27625,0.273705622,1.103831731,0.857071121,EC_11191287,2.90E-06
EMT-Serie2-4-C3,I08,2,0.179583333,0.073375648,1.329944954,1.19335571,EC_11191287,8.71E-07
EMT-Serie2-4-C3,I09,2,0.158333333,0.107093564,1.141556754,1.073103047,EC_11191287,2.61E-07
EMT-Serie2-4-C3,I10,2,0.047083333,-0.047209722,0.989542421,1.137325898,EC_11191287,7.84E-08
EMT-Serie2-4-C3,I11,2,-0.012916667,-0.011433095,1.299364401,1.391865106,EC_11191287,2.35E-08
EMT-Serie2-4-C3,I12,2,0.048333333,0.012291374,1.160191605,1.050321114,EC_11191287,7.06E-09
EMT-Serie2-4-C3,I13,2,0.039583333,0.013504854,0.867668126,0.889103259,EC_11191287,2.12E-09
EMT-Serie2-4-C3,I14,2,-0.034166667,0.007238834,1.093762841,1.397705949,EC_11191287,6.35E-10
EMT-Serie2-2-C1,L05,2,0.122253296,0.008784196,0.931641835,-0.155842737,EC_11191311,3.23E-05
EMT-Serie2-2-C1,L06,2,0.101478226,0.225272553,1.102307857,0.429988252,EC_11191311,9.68E-06
EMT-Serie2-2-C1,L07,2,0.058729525,0.015757188,1.187495402,0.743695527,EC_11191311,2.90E-06
EMT-Serie2-2-C1,L08,2,0.001198562,-0.028461784,1.095255519,1.173465206,EC_11191311,8.71E-07
EMT-Serie2-2-C1,L09,2,0.019976029,0.011945809,1.162447153,1.137537226,EC_11191311,2.61E-07
EMT-Serie2-2-C1,L10,2,0.047942469,-0.033959357,1.145170183,1.140761181,EC_11191311,7.84E-08
EMT-Serie2-2-C1,L11,2,0.188573712,0.086632555,1.128665307,0.751099697,EC_11191311,2.35E-08
EMT-Serie2-2-C1,L12,2,0.105073911,-0.013427043,0.960835885,0.732739543,EC_11191311,7.06E-09
EMT-Serie2-2-C1,L13,2,0.000799041,-0.012011222,1.028033114,1.012267424,EC_11191311,2.12E-09
EMT-Serie2-2-C1,L14,2,0.189772273,0.09233218,0.959764467,0.778940466,EC_11191311,6.35E-10
EMT-Serie2-2-C2,L05,2,0.0902379,0.134245817,1.053542276,-0.065329472,EC_11191311,3.23E-05
EMT-Serie2-2-C2,L06,2,-0.01271534,0.142450349,1.311721701,0.837700403,EC_11191311,9.68E-06
EMT-Serie2-2-C2,L07,2,-0.036915505,0.010456866,1.067468042,1.069284554,EC_11191311,2.90E-06
EMT-Serie2-2-C2,L08,2,0.20754717,0.322290562,0.926837909,0.757963133,EC_11191311,8.71E-07
EMT-Serie2-2-C2,L09,2,0.138638228,0.121192899,0.963247788,1.007321609,EC_11191311,2.61E-07
EMT-Serie2-2-C2,L10,2,-0.04511895,-0.041623469,0.991824816,0.994891353,EC_11191311,7.84E-08
EMT-Serie2-2-C2,L11,2,-0.052091879,-0.013731972,1.027958314,0.893730725,EC_11191311,2.35E-08
EMT-Serie2-2-C2,L12,2,0.031173093,0.01697075,1.047785414,1.028627257,EC_11191311,7.06E-09
EMT-Serie2-2-C2,L13,2,-0.053322395,-0.071127369,1.132147162,1.025143019,EC_11191311,2.12E-09
EMT-Serie2-2-C2,L14,2,0.092698934,-0.007443042,0.93008537,0.77138216,EC_11191311,6.35E-10
EMT-Serie2-2-C3,L05,2,0.203321183,0.167250883,0.810492833,-0.272405881,EC_11191311,3.23E-05
EMT-Serie2-2-C3,L06,2,0.005670312,0.104881635,1.170403873,0.847302866,EC_11191311,9.68E-06
EMT-Serie2-2-C3,L07,2,0.082219522,0.171549231,0.94411089,0.604982206,EC_11191311,2.90E-06
EMT-Serie2-2-C3,L08,2,0.050222762,-0.021430413,0.950473185,1.111046076,EC_11191311,8.71E-07
EMT-Serie2-2-C3,L09,2,0.059943297,0.08191112,1.127957943,0.992671849,EC_11191311,2.61E-07
EMT-Serie2-2-C3,L10,2,0.144997975,0.078110344,0.871999402,0.801203409,EC_11191311,7.84E-08
EMT-Serie2-2-C3,L11,2,0.134062373,0.047230256,0.948202578,0.95181682,EC_11191311,2.35E-08
EMT-Serie2-2-C3,L12,2,0.095585257,0.051711186,0.856180614,1.109594493,EC_11191311,7.06E-09
EMT-Serie2-2-C3,L13,2,0.151478331,0.130122581,0.868160368,0.904078479,EC_11191311,2.12E-09
EMT-Serie2-2-C3,L14,2,0.138517618,0.098382545,0.745012702,0.694231129,EC_11191311,6.35E-10
EMT-Serie2-1-C1,B05,2,0.458686014,0.20658897,0.821745912,-0.591349039,EC_11191498,3.23E-05
EMT-Serie2-1-C1,B06,2,0.258766626,0.410640194,1.080532031,0.06775195,EC_11191498,9.68E-06
EMT-Serie2-1-C1,B07,2,0.183393793,0.14210703,1.079000171,0.374135817,EC_11191498,2.90E-06
EMT-Serie2-1-C1,B08,2,0.057638049,0.050133292,1.007557424,0.914899168,EC_11191498,8.71E-07
EMT-Serie2-1-C1,B09,2,0.046755341,-0.029732889,1.146417072,0.709791031,EC_11191498,2.61E-07
EMT-Serie2-1-C1,B10,2,-0.050785973,-0.010244025,1.113236849,1.085700869,EC_11191498,7.84E-08
EMT-Serie2-1-C1,B11,2,0.083434099,0.082568436,0.997400367,0.864443923,EC_11191498,2.35E-08
EMT-Serie2-1-C1,B12,2,0.117694478,0.175829925,0.946652812,0.839894602,EC_11191498,7.06E-09
EMT-Serie2-1-C1,B13,2,0.083837162,0.251773523,1.135214879,0.929769638,EC_11191498,2.12E-09
EMT-Serie2-1-C1,B14,2,0.045546151,0.049225799,1.046570786,0.831024497,EC_11191498,6.35E-10
EMT-Serie2-1-C2,B05,2,0.290348743,0.267245202,1.013057504,-0.419169903,EC_11191498,3.23E-05
EMT-Serie2-1-C2,B06,2,0.310624493,0.45230359,1.144557097,0.104382975,EC_11191498,9.68E-06
EMT-Serie2-1-C2,B07,2,0.205190592,0.086536289,1.064928369,0.455258778,EC_11191498,2.90E-06
EMT-Serie2-1-C2,B08,2,-0.018248175,-0.014063629,1.22071876,0.92100605,EC_11191498,8.71E-07
EMT-Serie2-1-C2,B09,2,-0.04136253,-0.006162338,1.046611592,0.713613907,EC_11191498,2.61E-07
EMT-Serie2-1-C2,B10,2,0.057177616,0.065204477,1.0469743,1.283823413,EC_11191498,7.84E-08
EMT-Serie2-1-C2,B11,2,-0.001216545,0.056986632,1.169228384,0.856674857,EC_11191498,2.35E-08
EMT-Serie2-1-C2,B12,2,-0.004460665,0.083980153,1.105000541,0.861166151,EC_11191498,7.06E-09
EMT-Serie2-1-C2,B13,2,-0.027980535,0.007474571,1.254155501,1.03630023,EC_11191498,2.12E-09
EMT-Serie2-1-C2,B14,2,0.038523925,0.072875674,1.092625782,0.783228977,EC_11191498,6.35E-10
EMT-Serie2-1-C3,B05,2,0.420905086,0.205564162,0.757451055,-0.438347941,EC_11191498,3.23E-05
EMT-Serie2-1-C3,B06,2,0.36804165,0.448610008,1.08666608,-0.109881138,EC_11191498,9.68E-06
EMT-Serie2-1-C3,B07,2,0.160993192,0.133507443,0.923269284,0.557930124,EC_11191498,2.90E-06
EMT-Serie2-1-C3,B08,2,0.132559071,0.155720469,0.825454003,0.726930004,EC_11191498,8.71E-07
EMT-Serie2-1-C3,B09,2,0.06968362,0.049685707,0.95094102,0.540809221,EC_11191498,2.61E-07
EMT-Serie2-1-C3,B10,2,-0.003604325,0.060656604,0.95898854,0.993180454,EC_11191498,7.84E-08
EMT-Serie2-1-C3,B11,2,-0.010812976,0.009034527,0.946054469,0.739824709,EC_11191498,2.35E-08
EMT-Serie2-1-C3,B12,2,-0.02803364,0.03797102,1.266482438,0.851746908,EC_11191498,7.06E-09
EMT-Serie2-1-C3,B13,2,-0.044853825,-0.041111155,0.941564208,0.722511706,EC_11191498,2.12E-09
EMT-Serie2-1-C3,B14,2,0.02763316,0.084241167,1.082182061,0.700564293,EC_11191498,6.35E-10
EMT-Serie2-2-C1,L15,2,-0.264482621,-0.31502195,0.123561383,-1.497663998,EC_11191538,3.23E-05
EMT-Serie2-2-C1,L16,2,0.000399521,0.100848911,1.029940966,0.302860578,EC_11191538,9.68E-06
EMT-Serie2-2-C1,L17,2,0.009188973,-0.000917231,1.180149333,0.693751537,EC_11191538,2.90E-06
EMT-Serie2-2-C1,L18,2,-0.001997603,-0.022727273,1.068584757,0.857162373,EC_11191538,8.71E-07
EMT-Serie2-2-C1,L19,2,0.090691171,0.021308544,0.98807173,0.751892025,EC_11191538,2.61E-07
EMT-Serie2-2-C1,L20,2,0.001198562,-0.130147978,0.852354085,0.96472774,EC_11191538,7.84E-08
EMT-Serie2-2-C1,L21,2,0.188973232,0.147514318,0.874669238,0.460233327,EC_11191538,2.35E-08
EMT-Serie2-2-C1,L22,2,0.028365961,-0.075399017,0.827795388,0.629764214,EC_11191538,7.06E-09
EMT-Serie2-2-C1,L23,2,-0.093887335,0.020978574,0.997006743,0.91841753,EC_11191538,2.12E-09
EMT-Serie2-2-C1,L24,2,-0.056731922,-0.003120912,0.647444639,0.236714844,EC_11191538,6.35E-10
EMT-Serie2-2-C2,L15,2,-0.27973749,-0.221256892,0.166082815,-1.190291216,EC_11191538,3.23E-05
EMT-Serie2-2-C2,L16,2,0.03240361,0.011721359,0.895214424,0.004967394,EC_11191538,9.68E-06
EMT-Serie2-2-C2,L17,2,0.041017227,0.103695393,1.007302076,0.772111966,EC_11191538,2.90E-06
EMT-Serie2-2-C2,L18,2,0.006972929,0.014902851,1.134125789,0.736116016,EC_11191538,8.71E-07
EMT-Serie2-2-C2,L19,2,0.078753076,0.017443014,0.885575683,0.709701721,EC_11191538,2.61E-07
EMT-Serie2-2-C2,L20,2,0.035274815,-0.035539931,0.976099441,0.939779175,EC_11191538,7.84E-08
EMT-Serie2-2-C2,L21,2,-0.034044299,0.011703195,0.854222296,0.795277444,EC_11191538,2.35E-08
EMT-Serie2-2-C2,L22,2,-0.026661198,0.030523877,0.987930375,0.703180545,EC_11191538,7.06E-09
EMT-Serie2-2-C2,L23,2,-0.033223954,0.060166103,0.806028594,0.53610189,EC_11191538,2.12E-09
EMT-Serie2-2-C2,L24,2,-0.175963905,0.071043535,0.944014276,0.700473197,EC_11191538,6.35E-10
EMT-Serie2-2-C3,L15,2,-0.197245849,-0.251603448,0.371514108,-0.304457764,EC_11191538,3.23E-05
EMT-Serie2-2-C3,L16,2,0.127582017,-0.00068991,0.776374653,-0.106597677,EC_11191538,9.68E-06
EMT-Serie2-2-C3,L17,2,0.123126772,0.104697659,0.983839965,0.820448586,EC_11191538,2.90E-06
EMT-Serie2-2-C3,L18,2,0.112191171,0.029195035,0.734283095,0.670209777,EC_11191538,8.71E-07
EMT-Serie2-2-C3,L19,2,-0.050627785,-0.022623469,0.888257873,1.039145907,EC_11191538,2.61E-07
EMT-Serie2-2-C3,L20,2,0.066423653,-0.05120107,0.874929536,0.772288818,EC_11191538,7.84E-08
EMT-Serie2-2-C3,L21,2,0.082624544,0.062379004,0.769657985,0.720242555,EC_11191538,2.35E-08
EMT-Serie2-2-C3,L22,2,0.064803564,-0.068026509,0.846710998,0.739838921,EC_11191538,7.06E-09
EMT-Serie2-2-C3,L23,2,-0.085054678,-0.042076141,0.729919065,0.835221952,EC_11191538,2.12E-09
EMT-Serie2-2-C3,L24,2,-0.138112596,0.016035178,0.736163237,0.357182993,EC_11191538,6.35E-10
EMT-Serie2-1-C1,G15,2,-0.598548972,-0.227036568,-0.021498853,-1.569252041,EC_11191643,3.23E-05
EMT-Serie2-1-C1,G16,2,-0.052398227,0.118149468,0.524052077,0.585270408,EC_11191643,9.68E-06
EMT-Serie2-1-C1,G17,2,0.161628376,0.282055224,0.772239691,0.570973885,EC_11191643,2.90E-06
EMT-Serie2-1-C1,G18,2,-0.006449012,0.134120277,1.011983214,0.852704078,EC_11191643,8.71E-07
EMT-Serie2-1-C1,G19,2,0.070939137,0.161520382,0.855824121,0.835798701,EC_11191643,2.61E-07
EMT-Serie2-1-C1,G20,2,0.244659412,0.269583591,0.971290844,0.830163575,EC_11191643,7.84E-08
EMT-Serie2-1-C1,G21,2,0.087061669,0.283298476,1.014480975,0.972554851,EC_11191643,2.35E-08
EMT-Serie2-1-C1,G22,2,-0.001612253,0.074298513,0.858910478,0.957214787,EC_11191643,7.06E-09
EMT-Serie2-1-C1,G23,2,0.033454252,0.195453632,1.012462392,0.879418747,EC_11191643,2.12E-09
EMT-Serie2-1-C1,G24,2,-0.068923821,0.073110546,1.071857783,0.380449245,EC_11191643,6.35E-10
EMT-Serie2-1-C2,G15,2,-0.577858881,-0.199272624,-0.007273727,-1.222794642,EC_11191643,3.23E-05
EMT-Serie2-1-C2,G16,2,0.056772101,-0.012747212,0.510012887,0.235581623,EC_11191643,9.68E-06
EMT-Serie2-1-C2,G17,2,0.02108678,0.122952511,0.682487867,0.615967874,EC_11191643,2.90E-06
EMT-Serie2-1-C2,G18,2,-0.040957015,0.001858881,1.088116818,0.951044887,EC_11191643,8.71E-07
EMT-Serie2-1-C2,G19,2,-0.041768045,-0.009829898,1.281500873,1.171567462,EC_11191643,2.61E-07
EMT-Serie2-1-C2,G20,2,0.002027575,-0.061486715,1.153247876,1.347335605,EC_11191643,7.84E-08
EMT-Serie2-1-C2,G21,2,0.035279805,0.168880683,0.987312316,1.390029326,EC_11191643,2.35E-08
EMT-Serie2-1-C2,G22,2,-0.115571776,-0.009048972,1.053453269,1.351774061,EC_11191643,7.06E-09
EMT-Serie2-1-C2,G23,2,0.046634225,0.13765622,0.836059336,0.752054107,EC_11191643,2.12E-09
EMT-Serie2-1-C2,G24,2,-0.187753447,0.092361156,1.1254829,0.733613379,EC_11191643,6.35E-10
EMT-Serie2-1-C3,G15,2,-0.546255507,-0.207704654,0.001353631,-1.224636811,EC_11191643,3.23E-05
EMT-Serie2-1-C3,G16,2,0.025230276,0.087856656,0.491605179,0.194765278,EC_11191643,9.68E-06
EMT-Serie2-1-C3,G17,2,0.004004806,0.102740837,0.637911527,0.762156321,EC_11191643,2.90E-06
EMT-Serie2-1-C3,G18,2,0.010012014,-0.020307414,0.853060211,0.820986913,EC_11191643,8.71E-07
EMT-Serie2-1-C3,G19,2,-0.088105727,-0.005839867,1.175678703,1.170824829,EC_11191643,2.61E-07
EMT-Serie2-1-C3,G20,2,-0.018021626,-0.028800877,1.078549911,1.07996158,EC_11191643,7.84E-08
EMT-Serie2-1-C3,G21,2,0.001601922,0.03710979,0.961434936,1.166982831,EC_11191643,2.35E-08
EMT-Serie2-1-C3,G22,2,0.072086504,0.054250506,0.88501002,0.771713291,EC_11191643,7.06E-09
EMT-Serie2-1-C3,G23,2,-0.161794153,-0.009597962,0.970808628,1.181030136,EC_11191643,2.12E-09
EMT-Serie2-1-C3,G24,2,0.022026432,0.09632635,0.789007693,0.065986313,EC_11191643,6.35E-10
EMT-Serie2-1-C1,N05,2,-0.698911729,-0.010891272,0.189211787,-0.421825676,EC_11191782,3.23E-05
EMT-Serie2-1-C1,N06,2,-0.049576784,0.050330163,0.890132487,0.359839295,EC_11191782,9.68E-06
EMT-Serie2-1-C1,N07,2,0.010076582,0.018984551,0.949127934,0.728157366,EC_11191782,2.90E-06
EMT-Serie2-1-C1,N08,2,0.084643289,0.114113616,1.001052682,0.727792126,EC_11191782,8.71E-07
EMT-Serie2-1-C1,N09,2,0.00362757,0.058388383,0.950682432,1.029819206,EC_11191782,2.61E-07
EMT-Serie2-1-C1,N10,2,-0.061265619,-0.036909236,1.165965256,1.081057108,EC_11191782,7.84E-08
EMT-Serie2-1-C1,N11,2,0.071745264,0.100684598,1.07844176,0.845894968,EC_11191782,2.35E-08
EMT-Serie2-1-C1,N12,2,-0.016928658,0.07455876,1.085848261,1.039028463,EC_11191782,7.06E-09
EMT-Serie2-1-C1,N13,2,0.02942362,0.030288443,1.089859016,1.028201717,EC_11191782,2.12E-09
EMT-Serie2-1-C1,N14,2,0.022571544,0.114199916,1.177507024,1.050272625,EC_11191782,6.35E-10
EMT-Serie2-1-C2,N05,2,-0.706407137,-0.149480266,0.255407201,-0.401918047,EC_11191782,3.23E-05
EMT-Serie2-1-C2,N06,2,0.047445255,0.18193887,0.87796283,0.246096536,EC_11191782,9.68E-06
EMT-Serie2-1-C2,N07,2,0.123682076,0.124068119,0.882525134,0.61485826,EC_11191782,2.90E-06
EMT-Serie2-1-C2,N08,2,0.052311436,0.002664908,1.028138353,0.876832845,EC_11191782,8.71E-07
EMT-Serie2-1-C2,N09,2,0.03974047,0.02116726,1.191026451,0.894718766,EC_11191782,2.61E-07
EMT-Serie2-1-C2,N10,2,0.03000811,0.006519332,0.988514232,0.905445034,EC_11191782,7.84E-08
EMT-Serie2-1-C2,N11,2,0.010948905,0.050106122,1.192495064,1.062217643,EC_11191782,2.35E-08
EMT-Serie2-1-C2,N12,2,-0.04217356,-0.015077437,1.114701214,1.338326596,EC_11191782,7.06E-09
EMT-Serie2-1-C2,N13,2,0.043390105,0.022811387,1.130077207,1.19597897,EC_11191782,2.12E-09
EMT-Serie2-1-C2,N14,2,0.00324412,0.058151048,1.134216351,1.006921878,EC_11191782,6.35E-10
EMT-Serie2-1-C3,N05,2,-0.649579495,-0.028259812,0.182802272,-0.41824949,EC_11191782,3.23E-05
EMT-Serie2-1-C3,N06,2,0.052062475,0.077832273,0.85800917,0.154496338,EC_11191782,9.68E-06
EMT-Serie2-1-C3,N07,2,0.06247497,-0.061470299,0.831276676,0.657798055,EC_11191782,2.90E-06
EMT-Serie2-1-C3,N08,2,0.093311974,0.053359916,0.879299682,0.652491295,EC_11191782,8.71E-07
EMT-Serie2-1-C3,N09,2,-0.029235082,-0.085973414,1.240542526,0.922391644,EC_11191782,2.61E-07
EMT-Serie2-1-C3,N10,2,0.054465358,0.016476618,1.076705753,0.954208188,EC_11191782,7.84E-08
EMT-Serie2-1-C3,N11,2,0.06928314,0.117232152,0.95558418,0.698667307,EC_11191782,2.35E-08
EMT-Serie2-1-C3,N12,2,-0.016019223,-0.055662588,1.057281243,0.817240965,EC_11191782,7.06E-09
EMT-Serie2-1-C3,N13,2,0.041249499,-0.006499771,1.139341607,0.832104694,EC_11191782,2.12E-09
EMT-Serie2-1-C3,N14,2,0.046856227,0.067107441,1.021724247,0.734157762,EC_11191782,6.35E-10
EMT-Serie2-2-C1,O15,2,0.283260088,-0.38418365,-0.036037979,-1.577497883,EC_11191889,3.23E-05
EMT-Serie2-2-C1,O16,2,0.465840991,0.087099166,0.483699476,-0.733641157,EC_11191889,9.68E-06
EMT-Serie2-2-C1,O17,2,0.088693568,0.167878013,0.930696302,0.266440808,EC_11191889,2.90E-06
EMT-Serie2-2-C1,O18,2,0.17379145,0.108625752,0.801530254,0.762083003,EC_11191889,8.71E-07
EMT-Serie2-2-C1,O19,2,-0.06272473,-0.018668779,0.937513655,0.978361247,EC_11191889,2.61E-07
