Plate,Well,Concentration,CPD_ID,G/N,R/N,Nuclei,Eccent
EMT 2-3,F13,2.12E-09,EC_11188498,1.189666167,0.055907833,0.092753623,0.971377789
EMT 2-3,G13,2.12E-09,EC_16997113,1.042921383,-0.024939768,0.013204509,1.186095448
EMT 2-3,H13,2.12E-09,EC_11189194,1.200347276,0.03115002,0.101771337,1.043719866
EMT 2-3,I13,2.12E-09,EC_10645834,1.40613358,-0.000441871,0.002898551,1.084027948
EMT 2-3,J13,2.12E-09,EC_11190448,1.150537018,0.064436813,0.07826087,0.830452725
EMT 2-3,K13,2.12E-09,EC_11241847,1.186942463,0.013718669,0.053462158,0.947413582
EMT 2-3,L13,2.12E-09,EC_11190511,0.987412298,0.120647716,0.14589372,0.859238375
EMT 2-3,M13,2.12E-09,EC_11386795,1.189687118,0.008141016,0.04057971,1.162968865
EMT 2-3,N13,2.12E-09,EC_11190878,1.137798465,0.007930056,0.071819646,1.128646727
EMT 2-3,O13,2.12E-09,EC_11391704,1.093314095,-0.031487472,0.01610306,0.987660374
EMT 2-3,P13,2.12E-09,EC_11191242,0.705588563,-0.008554165,-0.087600644,1.16885266
EMT 2-3,A14,6.35E-10,EC_6772302,0.530978193,-0.017280665,-0.020933977,0.535895236
EMT 2-3,B14,6.35E-10,EC_11392057,0.933399155,0.031363669,0.013848631,0.872170467
EMT 2-3,C14,6.35E-10,X-XEW670281,1.249013579,0.088631498,0.103059581,1.000204298
EMT 2-3,D14,6.35E-10,EC_11188057,1.593780016,0.01061991,0.02705314,1.384898259
EMT 2-3,E14,6.35E-10,EC_16097031,1.408283211,-0.018311981,-0.004830918,0.9960979
EMT 2-3,F14,6.35E-10,EC_11188498,1.51074476,-0.01006796,0.042190016,1.306774536
EMT 2-3,G14,6.35E-10,EC_16997113,1.304577138,-0.002835306,0.053462158,1.097879382
EMT 2-3,H14,6.35E-10,EC_11189194,1.137387814,0.020857375,0.04863124,1.060349759
EMT 2-3,I14,6.35E-10,EC_10645834,0.863223972,-0.006030702,0.03510467,1.012135327
EMT 2-3,J14,6.35E-10,EC_11190448,1.399814587,-0.001951139,0.00805153,1.237210918
EMT 2-3,K14,6.35E-10,EC_11241847,1.424541628,0.02541687,0.063768116,1.116123233
EMT 2-3,L14,6.35E-10,EC_11190511,1.142923218,-0.021295426,0.018357488,1.233635695
EMT 2-3,M14,6.35E-10,EC_11386795,1.237167563,0.115685683,0.085668277,1.004126828
EMT 2-3,N14,6.35E-10,EC_11190878,1.172599019,0.047620799,0.049597424,1.015914848
EMT 2-3,O14,6.35E-10,EC_11391704,0.998323875,0.042380033,0.04863124,1.052463839
EMT 2-3,P14,6.35E-10,EC_11191242,0.690817707,0.022374282,-0.166505636,1.006169813
EMT 2-3,A15,3.23E-05,EC_11191283,-0.025340419,-0.116481419,-0.547826087,-0.397278745
EMT 2-3,B15,3.23E-05,EC_11261900,0.169019737,0.673180744,0.40257649,-1.014300891
EMT 2-3,C15,3.23E-05,EC_11192049,0.094275856,0.426095001,0.472141707,-0.850678271
EMT 2-3,D15,3.23E-05,EC_11262380,-0.023528779,0.27880738,0.211916264,-2.596347144
EMT 2-3,E15,3.23E-05,EC_11257142,-0.025340419,-0.090279708,-0.553623188,0.588788102
EMT 2-3,F15,3.23E-05,EC_11301156,-0.011795523,0.356431287,0.130112721,-2.136982103
EMT 2-3,G15,3.23E-05,EC_11258179,-0.025340419,-0.116481419,-0.555555556,-2.996833374
EMT 2-3,H15,3.23E-05,EC_27080206,-0.025340419,-0.091658663,-0.521095008,-0.74740541
EMT 2-3,I15,3.23E-05,EC_11259640,-0.025340419,-0.116481419,-0.553301127,-1.171753698
EMT 2-3,J15,3.23E-05,EC_27082048,0.420169538,1.054554062,0.742028986,-0.589135409
EMT 2-3,K15,3.23E-05,EC_11261479,-0.025340419,-0.116481419,-0.491143317,0.392865899
EMT 2-3,L15,3.23E-05,EC_27083992,-0.025340419,-0.116481419,-0.543961353,-0.437688976
EMT 2-3,M15,3.23E-05,EC_11261582,-0.025340419,-0.080202126,-0.555877617,-1.494177494
EMT 2-3,N15,3.23E-05,X-WE60665001,0.855153428,0.332979421,0.399677939,0.586193511
EMT 2-3,O15,3.23E-05,EC_11261632,-0.025340419,-0.087004511,-0.535909823,-1.634653101
EMT 2-3,P15,3.23E-05,X-WE60667960,0.357669753,0.576769877,0.066344605,-1.676513851
EMT 2-3,A16,9.68E-06,EC_11191283,0.356752074,0.11318981,0.375523349,-0.321361445
EMT 2-3,B16,9.68E-06,EC_11261900,1.020209883,0.902834995,0.969404187,0.374581188
EMT 2-3,C16,9.68E-06,EC_11192049,1.375326394,0.949348215,0.963285024,0.557387432
EMT 2-3,D16,9.68E-06,EC_11262380,0.153011901,0.41324352,0.680837359,0.028009316
EMT 2-3,E16,9.68E-06,EC_11257142,0.207126031,0.121590035,0.555555556,-0.887022963
EMT 2-3,F16,9.68E-06,EC_11301156,0.041085271,0.335047996,0.628663446,-0.777600719
EMT 2-3,G16,9.68E-06,EC_11258179,0.248123221,1.074645555,1.014492754,-0.492481817
EMT 2-3,H16,9.68E-06,EC_27080206,0.924679112,0.366018608,0.381964573,0.279623274
EMT 2-3,I16,9.68E-06,EC_11259640,0.281502003,0.988447392,0.813848631,-0.577633407
EMT 2-3,J16,9.68E-06,EC_27082048,1.149820474,0.718174368,0.773590982,0.16756558
EMT 2-3,K16,9.68E-06,EC_11261479,-0.025340419,-0.116481419,-0.553301127,-4.804731552
EMT 2-3,L16,9.68E-06,EC_27083992,0.813832745,0.264194357,0.642512077,0.058429354
EMT 2-3,M16,9.68E-06,EC_11261582,0.285856577,0.548179117,0.778743961,-0.415829043
EMT 2-3,N16,9.68E-06,X-WE60665001,1.009189358,0.293158649,0.285668277,0.930804119
EMT 2-3,O16,9.68E-06,EC_11261632,0.061125446,-0.062047057,-0.161996779,-1.618758683
EMT 2-3,P16,9.68E-06,X-WE60667960,0.783465542,0.457607516,0.344605475,-0.05763259
EMT 2-3,A17,2.90E-06,EC_11191283,0.416142647,-0.002210064,-0.031884058,0.487925962
EMT 2-3,B17,2.90E-06,EC_11261900,1.10848303,0.445319163,0.609017713,0.429108442
EMT 2-3,C17,2.90E-06,EC_11192049,1.240008595,0.286668531,0.320450886,0.618309226
EMT 2-3,D17,2.90E-06,EC_11262380,1.193424878,0.334460815,0.646376812,0.413050584
EMT 2-3,E17,2.90E-06,EC_11257142,1.31529177,0.328054176,0.386795491,0.428311678
EMT 2-3,F17,2.90E-06,EC_11301156,0.538642276,0.396061049,0.774879227,-0.014627768
EMT 2-3,G17,2.90E-06,EC_11258179,1.161984955,0.901650728,0.892753623,0.37960693
EMT 2-3,H17,2.90E-06,EC_27080206,1.390407333,0.114480193,0.146859903,0.762972951
EMT 2-3,I17,2.90E-06,EC_11259640,1.055010438,0.360808968,0.401932367,0.569277601
EMT 2-3,J17,2.90E-06,EC_27082048,1.135632072,0.176326619,0.321095008,0.393172346
EMT 2-3,K17,2.90E-06,EC_11261479,-0.025340419,-0.087004511,-0.548470209,-2.284710305
EMT 2-3,L17,2.90E-06,EC_27083992,1.130360658,0.152700721,0.237359098,0.504739724
EMT 2-3,M17,2.90E-06,EC_11261582,1.079439966,0.860119349,0.685668277,0.368513525
EMT 2-3,N17,2.90E-06,X-WE60665001,1.071813595,0.036102149,0.106280193,1.196228651
EMT 2-3,O17,2.90E-06,EC_11261632,1.020314641,0.290841053,0.296940419,0.812249734
EMT 2-3,P17,2.90E-06,X-WE60667960,0.535365451,0.142394634,0.015458937,0.219743401
EMT 2-3,A18,8.71E-07,EC_11191283,0.554096153,-0.024185205,0.024154589,0.63357032
EMT 2-3,B18,8.71E-07,EC_11261900,0.862012971,0.009557184,0.196457327,0.574037754
EMT 2-3,C18,8.71E-07,EC_11192049,1.316058598,0.004526245,0.085668277,0.839727874
EMT 2-3,D18,8.71E-07,EC_11262380,1.104397474,0.129049355,0.301449275,0.648667974
EMT 2-3,E18,8.71E-07,EC_11257142,1.209829956,0.066716207,0.085990338,1.017814824
EMT 2-3,F18,8.71E-07,EC_11301156,1.014284779,0.227838659,0.443478261,0.543433848
EMT 2-3,G18,8.71E-07,EC_11258179,1.020113506,0.160150137,0.176489533,0.710182234
EMT 2-3,H18,8.71E-07,EC_27080206,1.303910878,0.090721296,0.033494364,1.154837787
EMT 2-3,I18,8.71E-07,EC_11259640,1.060860116,-0.005971701,0.056360709,1.132548827
EMT 2-3,J18,8.71E-07,EC_27082048,1.11582446,0.062973813,0.225120773,1.00786549
EMT 2-3,K18,8.71E-07,EC_11261479,0.019716767,0.394566921,-0.538486312,-0.113344774
EMT 2-3,L18,8.71E-07,EC_27083992,1.134253459,0.0137007,0.081803543,0.984473319
EMT 2-3,M18,8.71E-07,EC_11261582,1.176525343,0.203319964,0.281803543,0.642477731
EMT 2-3,N18,8.71E-07,X-WE60665001,1.147959975,0.048558874,0.0431562,1.240459263
EMT 2-3,O18,8.71E-07,EC_11261632,1.014360205,0.007485071,0.011916264,1.256925717
EMT 2-3,P18,8.71E-07,X-WE60667960,0.543243241,0.00565052,-0.088566828,0.573915175
EMT 2-3,A19,2.61E-07,EC_11191283,0.567639247,-0.076457609,-0.262801932,1.264260031
EMT 2-3,B19,2.61E-07,EC_11261900,0.7487027,0.058722057,0.110144928,0.505475198
EMT 2-3,C19,2.61E-07,EC_11192049,0.950742863,0.055569673,0.053140097,0.732369045
EMT 2-3,D19,2.61E-07,EC_11262380,1.073682475,0.132637526,0.101771337,0.892600311
EMT 2-3,E19,2.61E-07,EC_11257142,0.903153471,0.017140449,0.040901771,0.818174389
EMT 2-3,F19,2.61E-07,EC_11301156,1.11556047,0.07567107,0.126570048,0.928127809
EMT 2-3,G19,2.61E-07,EC_11258179,1.220129747,0.036733191,0.09726248,0.996465637
EMT 2-3,H19,2.61E-07,EC_27080206,1.273329969,0.064214674,0.120450886,1.082107543
EMT 2-3,I19,2.61E-07,EC_11259640,1.203431347,0.005258029,0.043478261,1.016507314
EMT 2-3,J19,2.61E-07,EC_27082048,1.099452904,0.081037762,0.136876006,1.00267631
EMT 2-3,K19,2.61E-07,EC_11261479,0.175612777,0.052374843,-0.436714976,-0.18450192
EMT 2-3,L19,2.61E-07,EC_27083992,1.002191534,0.116312481,0.096296296,1.251695677
EMT 2-3,M19,2.61E-07,EC_11261582,0.942429281,0.084628763,0.103381643,0.844957915
EMT 2-3,N19,2.61E-07,X-WE60665001,1.02417811,0.061396206,0.071175523,1.153959304
EMT 2-3,O19,2.61E-07,EC_11261632,1.030388155,0.159247435,0.084057971,1.00921386
EMT 2-3,P19,2.61E-07,X-WE60667960,0.696566817,0.000672782,-0.026086957,0.571810901
EMT 2-3,A20,7.84E-08,EC_11191283,0.720263041,-0.03325142,-0.089533011,0.746404347
EMT 2-3,B20,7.84E-08,EC_11261900,0.79105839,-0.042577269,-0.036070853,1.030215739
EMT 2-3,C20,7.84E-08,EC_11192049,1.053677918,-0.021520818,-0.076328502,1.031175942
EMT 2-3,D20,7.84E-08,EC_11262380,0.941980917,0.123007759,0.130756844,0.694103947
EMT 2-3,E20,7.84E-08,EC_11257142,1.206356186,0.04087883,0.055394525,0.902365776
EMT 2-3,F20,7.84E-08,EC_11301156,1.161180415,-0.048787662,-0.007085346,1.053219743
EMT 2-3,G20,7.84E-08,EC_11258179,1.20533375,0.034579723,0.054750403,1.020348125
EMT 2-3,H20,7.84E-08,EC_27080206,0.985074103,0.226033255,0.165861514,0.780910354
EMT 2-3,I20,7.84E-08,EC_11259640,1.297600266,-0.018258781,0.039291465,1.256987007
EMT 2-3,J20,7.84E-08,EC_27082048,1.120672653,0.053588822,0.070853462,0.878687587
EMT 2-3,K20,7.84E-08,EC_11261479,0.219869613,-0.08232857,0.008373591,0.069093732
EMT 2-3,L20,7.84E-08,EC_27083992,1.360819528,0.024848224,0.067310789,1.1557367
EMT 2-3,M20,7.84E-08,EC_11261582,1.042816625,0.030789222,0.058615137,0.980959385
EMT 2-3,N20,7.84E-08,X-WE60665001,1.152900355,0.054856567,0.033494364,1.202357604
EMT 2-3,O20,7.84E-08,EC_11261632,0.809076739,0.043693054,0.087922705,1.050625153
EMT 2-3,P20,7.84E-08,X-WE60667960,0.680605913,-0.046627968,-0.169726248,0.902324916
EMT 2-3,A21,2.35E-08,EC_11191283,0.511924837,-0.058511803,-0.143961353,0.59947291
EMT 2-3,B21,2.35E-08,EC_11261900,0.803377912,0.000571759,0.006763285,0.984555038
EMT 2-3,C21,2.35E-08,EC_11192049,0.776802943,0.024619295,0.036714976,0.735801258
EMT 2-3,D21,2.35E-08,EC_11262380,1.02671325,-0.002526434,0.064090177,0.799624091
EMT 2-3,E21,2.35E-08,EC_11257142,1.207780893,-0.005336697,-0.020933977,1.120638228
EMT 2-3,F21,2.35E-08,EC_11301156,1.138980133,0.01175706,0.057004831,1.050727302
EMT 2-3,G21,2.35E-08,EC_11258179,0.921025159,-0.017075363,0.021900161,0.954318869
EMT 2-3,H21,2.35E-08,EC_27080206,1.317747294,0.020721403,0.069565217,1.137513279
EMT 2-3,I21,2.35E-08,EC_11259640,1.062628428,-0.021725271,-0.027697262,1.181274005
EMT 2-3,J21,2.35E-08,EC_27082048,1.150520257,0.074191091,0.081481481,0.921059083
EMT 2-3,K21,2.35E-08,EC_11261479,0.834109673,-0.051026449,0.08115942,0.591382692
EMT 2-3,L21,2.35E-08,EC_27083992,0.900295677,0.134680633,0.068921095,0.815661518
EMT 2-3,M21,2.35E-08,EC_11261582,1.00974667,0.013143656,0.039935588,1.105479284
EMT 2-3,N21,2.35E-08,X-WE60665001,0.931362662,0.032256467,0.045088567,1.055201438
EMT 2-3,O21,2.35E-08,EC_11261632,0.913201843,0.038653202,-0.034460548,0.973441203
EMT 2-3,P21,2.35E-08,X-WE60667960,0.490759562,0.015879637,-0.049919485,0.723972379
EMT 2-3,A22,7.06E-09,EC_11191283,0.414340812,-0.040630233,-0.196135266,0.946146931
EMT 2-3,B22,7.06E-09,EC_11261900,0.615551293,-0.036564253,-0.100483092,0.846510583
EMT 2-3,C22,7.06E-09,EC_11192049,1.039988163,0.003746639,-0.006119163,1.085641906
EMT 2-3,D22,7.06E-09,EC_11262380,0.943057828,0.050044513,-0.022544283,1.006047234
EMT 2-3,E22,7.06E-09,EC_11257142,0.796753027,0.028939956,-0.015136876,1.207934951
EMT 2-3,F22,7.06E-09,EC_11301156,0.999606111,-0.034592598,-0.032206119,1.212960693
EMT 2-3,G22,7.06E-09,EC_11258179,1.022925206,-0.057729791,-0.067954911,1.290777968
EMT 2-3,H22,7.06E-09,EC_27080206,0.90888163,0.017124602,0.011594203,0.913275313
EMT 2-3,I22,7.06E-09,EC_11259640,1.014904946,0.019283022,0.025442834,1.114100678
EMT 2-3,J22,7.06E-09,EC_27082048,0.936960921,-0.010055368,-0.028019324,1.407411947
EMT 2-3,K22,7.06E-09,EC_11261479,1.026168509,-0.043755309,-0.000322061,1.355152407
EMT 2-3,L22,7.06E-09,EC_27083992,1.268729005,-0.005344054,-0.01900161,0.958016671
EMT 2-3,M22,7.06E-09,EC_11261582,1.282322382,0.009851198,0.051529791,1.004535425
EMT 2-3,N22,7.06E-09,X-WE60665001,0.730235988,0.040652447,0.068921095,0.917831168
EMT 2-3,O22,7.06E-09,EC_11261632,0.827899628,-0.016723479,-0.067310789,0.999570973
EMT 2-3,P22,7.06E-09,X-WE60667960,0.601228801,-0.006691316,-0.207729469,0.763871864
EMT 2-3,A23,2.12E-09,EC_11191283,0.722563523,-0.008413525,-0.283413849,0.695125439
EMT 2-3,B23,2.12E-09,EC_11261900,0.7318744,0.028780073,-0.008373591,0.509479448
EMT 2-3,C23,2.12E-09,EC_11192049,0.832944766,0.065567313,-0.02962963,0.513381548
EMT 2-3,D23,2.12E-09,EC_11262380,0.985752934,0.053700598,0.10531401,0.817132467
EMT 2-3,E23,2.12E-09,EC_11257142,0.891223648,-0.027114884,-0.127858293,1.081433358
EMT 2-3,F23,2.12E-09,EC_11301156,0.867837507,0.062351259,0.026086957,0.716495056
EMT 2-3,G23,2.12E-09,EC_11258179,0.83367388,-0.025480257,-0.032206119,1.006864428
EMT 2-3,H23,2.12E-09,EC_27080206,0.84970183,0.027980658,0.088888889,0.854948108
EMT 2-3,I23,2.12E-09,EC_11259640,0.806185423,0.057099173,0.072463768,0.860872763
EMT 2-3,J23,2.12E-09,EC_27082048,0.887041715,-0.00265618,0.044122383,0.929762197
EMT 2-3,K23,2.12E-09,EC_11261479,0.726552702,0.04687798,0.06763285,0.887819727
EMT 2-3,L23,2.12E-09,EC_27083992,0.707105456,-0.036883028,-0.025120773,0.861587807
EMT 2-3,M23,2.12E-09,EC_11261582,0.934333595,-0.023131109,-0.060547504,1.144684155
EMT 2-3,N23,2.12E-09,X-WE60665001,0.720577315,0.011335847,-0.009339775,0.859606113
EMT 2-3,O23,2.12E-09,EC_11261632,0.880387497,0.054710832,-0.052818035,0.694716842
EMT 2-3,P23,2.12E-09,X-WE60667960,0.560666565,-0.02771579,-0.222222222,0.434665359
EMT 2-3,A24,6.35E-10,EC_11191283,0.455871011,0.058129216,-0.395813205,1.392130424
EMT 2-3,B24,6.35E-10,EC_11261900,0.550127926,-0.002501391,-0.32431562,0.620862957
EMT 2-3,C24,6.35E-10,EC_11192049,0.516303714,-0.019336081,-0.256360709,0.847777233
EMT 2-3,D24,6.35E-10,EC_11262380,0.657626233,-0.019209448,-0.205152979,0.616368391
EMT 2-3,E24,6.35E-10,EC_11257142,0.617001142,-0.013868082,-0.12173913,0.871332843
EMT 2-3,F24,6.35E-10,EC_11301156,0.789290078,-0.029213455,-0.16489533,0.91362262
EMT 2-3,G24,6.35E-10,EC_11258179,0.616385166,-0.026024567,-0.13236715,0.711346735
EMT 2-3,H24,6.35E-10,EC_27080206,0.631855804,-0.004327594,-0.156521739,0.673490235
EMT 2-3,I24,6.35E-10,EC_11259640,0.694404616,0.03101985,-0.086312399,0.57463022
EMT 2-3,J24,6.35E-10,EC_27082048,0.663094592,-0.022961888,-0.123027375,0.711040288
EMT 2-3,K24,6.35E-10,EC_11261479,0.69686433,-0.036321174,-0.210950081,1.108216883
EMT 2-3,L24,6.35E-10,EC_27083992,0.555977604,-0.034743284,-0.169726248,0.673204217
EMT 2-3,M24,6.35E-10,EC_11261582,0.542086714,-0.022182564,-0.210305958,1.06155512
EMT 2-3,N24,6.35E-10,X-WE60665001,0.748807458,0.026678955,-0.137198068,0.606786794
EMT 2-3,O24,6.35E-10,EC_11261632,0.411386641,-0.014530111,-0.261191626,0.987844243
EMT 2-3,P24,6.35E-10,X-WE60667960,0.543691604,0.015107105,-0.390016103,0.799910109
EMT 1-1,A01,0,DMSO,0.107287243,0.800786911,-0.172736062,0.003312769
EMT 1-1,B01,0,DMSO,0.010822919,1.080966579,0.872381566,-0.326797938
EMT 1-1,C01,0,DMSO,0.002562593,1.005856707,0.863680309,-0.26529198
EMT 1-1,D01,0,DMSO,0.007160378,1.071838619,1.044150822,-0.19766754
EMT 1-1,E01,0,DMSO,-0.018383469,1.000854503,0.944247502,-0.144595622
EMT 1-1,F01,0,DMSO,-0.011774867,0.991289005,1.047051241,-0.041409617
EMT 1-1,G01,0,DMSO,0.01533347,1.015780192,0.993876893,-0.147232316
EMT 1-1,H01,0,DMSO,-0.002899983,1,1.009990332,0.063027128
EMT 1-1,I01,0,DMSO,-0.017827779,1.021772687,1.043506284,-0.053680385
EMT 1-1,J01,0,DMSO,-0.008082137,1.024153774,1.011601676,-0.055624102
EMT 1-1,K01,0,DMSO,-0.014806341,1.000342899,0.959716403,-0.040649032
EMT 1-1,L01,0,DMSO,0.004652816,1.03768318,0.983242024,0.009498859
EMT 1-1,M01,0,DMSO,0.036026431,1.046064992,0.935868514,-0.015566636
EMT 1-1,N01,0,DMSO,-0.020489038,1.058040381,0.977441186,-0.148905603
EMT 1-1,O01,0,DMSO,0.020278838,1.021292629,0.67450854,-0.289343362
EMT 1-1,P01,0,DMSO,0.137138106,1.057321666,0.276184338,0.012879236
EMT 1-1,A02,0,DMSO,0.070123156,1.003127235,0.843377377,-0.427093721
EMT 1-1,B02,0,DMSO,-0.012860592,0.9603719,1.002255881,-0.004428294
EMT 1-1,C02,0,DMSO,-0.011421549,0.966578363,1.030615533,0.153114172
EMT 1-1,D02,0,DMSO,-0.0139848,0.977920076,1.053496616,0.197887264
EMT 1-1,E02,0,DMSO,0.011958792,0.958898807,1.079600387,0.181492436
EMT 1-1,F02,0,DMSO,-0.008229052,0.923672153,1.007734451,0.168106144
EMT 1-1,G02,0,DMSO,0.001099871,0.981679616,1.056719304,0.296509761
EMT 1-1,H02,0,DMSO,-0.006075699,0.896185404,0.972929423,0.306769205
EMT 1-1,I02,0,DMSO,0.014078623,0.935312873,1,0.133507986
EMT 1-1,J02,0,DMSO,-0.021275934,0.897659868,1.001289075,0.222665427
EMT 1-1,K02,0,DMSO,-0.00016358,0.908911056,1.040605865,0.056722725
EMT 1-1,L02,0,DMSO,0.001161567,0.890188794,1.001933613,0.039330685
EMT 1-1,M02,0,DMSO,0,0.888647123,1.001289075,0.198242204
EMT 1-1,N02,0,DMSO,-0.012451934,0.946147096,0.9948437,-0.089140539
EMT 1-1,O02,0,DMSO,-0.002943659,0.989186351,0.972284886,0
EMT 1-1,P02,0,DMSO,0.009558965,1.058141879,0.920399613,-0.189706752
EMT 1-1,A03,0,DMSO,0.644651221,-0.061220011,-0.320012891,0.980951576
EMT 1-1,B03,0,DMSO,0.844101351,-0.045798766,-0.097969707,0.862080622
EMT 1-1,C03,0,DMSO,0.800282468,0.071411505,-0.025136964,0.793374461
EMT 1-1,D03,0,DMSO,0.992776298,0.097049344,0.015146632,1.016868081
EMT 1-1,E03,0,DMSO,1.028739793,-0.031586718,-0.051885272,0.850553537
EMT 1-1,F03,0,DMSO,0.947833556,-0.002096893,0.004834032,1.032671343
EMT 1-1,G03,0,DMSO,0.818492863,-0.035988712,-0.064131486,0.919851263
EMT 1-1,H03,0,DMSO,1.193873464,0.067507948,0.027392846,1.081213555
EMT 1-1,I03,0,DMSO,0.964288405,-0.049152725,-0.08411215,1.192799797
EMT 1-1,J03,0,DMSO,1.094516559,-0.008023826,0,0.919073777
EMT 1-1,K03,0,DMSO,0.925860171,-0.038069969,-0.028037383,1.06268909
EMT 1-1,L03,0,DMSO,1.306860068,0.00456686,0.029648727,1
EMT 1-1,M03,0,DMSO,0.981309059,-0.057756324,-0.106670964,1.245584383
EMT 1-1,N03,0,DMSO,1.160983143,0.107251262,0.062520142,0.741485676
EMT 1-1,O03,0,DMSO,0.858885913,-0.052776614,-0.135675153,0.844232232
EMT 1-1,P03,0,DMSO,0.5888613,-0.01362912,-0.118917177,0.611696104
EMT 1-1,A04,0,DMSO,0.820449928,0.01183631,-0.16016758,0.573345728
EMT 1-1,B04,0,DMSO,0.893237251,0.21856162,0.053496616,0.626147215
EMT 1-1,C04,0,DMSO,1.117319275,-0.061509966,-0.161778924,1.323992225
EMT 1-1,D04,0,DMSO,1.063881707,0.117000554,0.024492427,1.256063551
EMT 1-1,E04,0,DMSO,1.065648879,-0.04504576,-0.019980664,1.101867658
EMT 1-1,F04,0,DMSO,1.294559622,0.027214624,0.088301644,1.038874334
EMT 1-1,G04,0,DMSO,1.053542203,-0.030655405,0.008056719,1.161091862
EMT 1-1,H04,0,DMSO,1.125717216,0.043281479,0.024814695,1.129299417
EMT 1-1,I04,0,DMSO,0.911839058,0.027181706,0.023847889,1.007318516
EMT 1-1,J04,0,DMSO,1.187800749,0.096668041,0.052207541,0.945677343
EMT 1-1,K04,0,DMSO,1.054805575,-0.075392694,-0.042539478,1.173514747
EMT 1-1,L04,0,DMSO,1,0.022918791,0.063164679,0.8547114
EMT 1-1,M04,0,DMSO,0.909137921,0.045535008,0.012568482,0.913834193
EMT 1-1,N04,0,DMSO,1.281406594,0,-0.011279407,1.150460576
EMT 1-1,O04,0,DMSO,1.03349488,-0.034305766,0,0.938003887
EMT 1-1,P04,0,DMSO,0.656614508,0.024526299,-0.061231067,0.655117046
EMT 1-1,A05,3.23E-05,EC_1669101,0.150147745,0.494743091,0.722204318,-0.251111299
EMT 1-1,B05,3.23E-05,EC_2115383,-0.02814903,-0.136641509,-0.590718659,-0.328183893
EMT 1-1,C05,3.23E-05,EC_2153600,-0.020724933,-0.002541015,-0.539477925,-0.329299417
EMT 1-1,D05,3.23E-05,EC_2118873,0.257662705,0.504991643,-0.017080245,-1.189808164
EMT 1-1,E05,3.23E-05,EC_3028064,0.100847529,-0.133008787,-0.392201096,0.478458548
EMT 1-1,F05,3.23E-05,EC_4753261,0.429901103,0.492008132,0.398324202,0.17659089
EMT 1-1,G05,3.23E-05,EC_3839735,0.012642408,0.800679927,0.191427651,-2.301309896
EMT 1-1,H05,3.23E-05,EC_4753381,-0.02814903,-0.136641509,-0.60103126,0.086571453
EMT 1-1,I05,3.23E-05,EC_3908975,0.029210418,0.181702768,0.277795682,-0.780816361
EMT 1-1,J05,3.23E-05,EC_4756168,2.395127815,0.723732119,0.453754431,0.922234429
EMT 1-1,K05,3.23E-05,EC_3941139,1.183568837,0.147208545,0.224621334,0.63605172
EMT 1-1,L05,3.23E-05,EC_4795178,-0.02814903,-0.118051607,-0.32549146,-1.569204766
EMT 1-1,M05,3.23E-05,EC_3960084,-0.008859498,0.134474664,0.036094102,-0.784619285
EMT 1-1,N05,3.23E-05,EC_9786646,2.06324444,1.008597153,0.674186271,0.46385532
EMT 1-1,O05,3.23E-05,EC_3970232,1.301887959,0.674921195,0.47760232,0.297118229
EMT 1-1,P05,3.23E-05,EC_11484996,0.701351855,0.798345473,0.465033838,-0.085996789
EMT 1-1,A06,9.68E-06,EC_1669101,0.495146943,0.283134905,0.414437641,-0.047663314
EMT 1-1,B06,9.68E-06,EC_2115383,0.139660588,0.176686848,0.18627135,-1.443454745
EMT 1-1,C06,9.68E-06,EC_2153600,1.406844783,0.351427953,0.234933935,0.425555649
EMT 1-1,D06,9.68E-06,EC_2118873,1.418052372,0.583439975,0.317434741,0.42018085
EMT 1-1,E06,9.68E-06,EC_3028064,0.856041387,0.479670642,0.603287141,-0.041443421
EMT 1-1,F06,9.68E-06,EC_4753261,1.224461811,0.560856676,0.536899774,0.098149244
EMT 1-1,G06,9.68E-06,EC_3839735,0.659280767,0.996333729,0.936190783,0.030744528
EMT 1-1,H06,9.68E-06,EC_4753381,0.193848041,-0.054700549,0.23106671,-0.439601116
EMT 1-1,I06,9.68E-06,EC_3908975,0.280848695,0.109783225,0.663873671,-0.212659512
EMT 1-1,J06,9.68E-06,EC_4756168,2.736095071,0.602136176,0.21785369,1.05031691
EMT 1-1,K06,9.68E-06,EC_3941139,1.215796469,0.027737201,0.117950371,0.859883377
EMT 1-1,L06,9.68E-06,EC_4795178,0.120010879,0.69941101,0.400902353,0.417358235
EMT 1-1,M06,9.68E-06,EC_3960084,0.044445299,0.310247208,0.74798582,0.272475281
EMT 1-1,N06,9.68E-06,EC_9786646,2.340291236,0.576919416,0.181437319,0.871731598
EMT 1-1,O06,9.68E-06,EC_3970232,1.271698776,0.717935762,0.530454399,0.412220063
EMT 1-1,P06,9.68E-06,EC_11484996,0.871845172,0.840814145,0.498872059,0.017966703
EMT 1-1,A07,2.90E-06,EC_1669101,0.694899353,0.033401886,0.058975185,0.012744021
EMT 1-1,B07,2.90E-06,EC_2115383,0.913970516,0.335477684,0.16790203,0.3408096
EMT 1-1,C07,2.90E-06,EC_2153600,1.082336251,0.220577864,0.083145343,0.746809769
EMT 1-1,D07,2.90E-06,EC_2118873,1.409003368,0.107173081,0.048984853,0.979683935
EMT 1-1,E07,2.90E-06,EC_3028064,1.206774592,0.317519401,0.374476313,0.620197752
