Plate,Well,Concentration,Compound Name,Plate Name,Class,G,R,Nuclei,Eccent,LDA_1
EMT-Serie2-5-C2,M19,0,DMSO,EMT-Serie2-5-C2,2,1.041287792,0.00820033,-0.039864292,0.955405342,-0.243553718
EMT-Serie2-5-C2,N19,0,DMSO,EMT-Serie2-5-C2,2,0.7872869,-0.009612671,0.088634436,0.603412665,-0.18313689
EMT-Serie2-5-C2,O19,0,DMSO,EMT-Serie2-5-C2,2,1.049795782,0.077922884,-0.046649703,0.690348777,-0.203886264
EMT-Serie2-5-C2,P19,0,DMSO,EMT-Serie2-5-C2,2,0.563675024,0.00097072,0.119168787,-0.118269727,-0.149930689
EMT-Serie2-5-C2,A20,0,DMSO,EMT-Serie2-5-C2,2,0.77772042,-0.031527248,-0.175148431,0.283997559,-0.277005844
EMT-Serie2-5-C2,B20,0,DMSO,EMT-Serie2-5-C2,2,0.815408677,0.043594939,-0.078880407,0.683894287,-0.147216138
EMT-Serie2-5-C2,C20,0,DMSO,EMT-Serie2-5-C2,2,1.035674789,-0.014535409,-0.075487701,1.192273389,-0.264223934
EMT-Serie2-5-C2,D20,0,DMSO,EMT-Serie2-5-C2,2,1.240581108,0.111368998,-0.103901612,1.021663615,-0.182348331
EMT-Serie2-5-C2,E20,0,DMSO,EMT-Serie2-5-C2,2,0.87348873,0.062145856,-0.089906701,0.701074966,-0.142019739
EMT-Serie2-5-C2,F20,0,DMSO,EMT-Serie2-5-C2,2,0.818954786,-0.011950584,-0.012298558,1.029620241,-0.191204552
EMT-Serie2-5-C2,G20,0,DMSO,EMT-Serie2-5-C2,2,0.881826426,0.065216042,-0.025445293,0.890602263,-0.145377455
EMT-Serie2-5-C2,H20,0,DMSO,EMT-Serie2-5-C2,2,1.021480337,-0.029451769,-0.102629347,1.023869877,-0.267158193
EMT-Serie2-5-C2,I20,0,DMSO,EMT-Serie2-5-C2,2,0.86085697,-0.049553299,-0.047921968,1.031404028,-0.242097286
EMT-Serie2-5-C2,J20,0,DMSO,EMT-Serie2-5-C2,2,0.763756364,0.067000869,-0.076335878,0.695183777,-0.110522163
EMT-Serie2-5-C2,K20,0,DMSO,EMT-Serie2-5-C2,2,0.896384839,0.039390365,0.003392706,1.014035582,-0.168986014
EMT-Serie2-5-C2,L20,0,DMSO,EMT-Serie2-5-C2,2,0.837273009,0.09531825,0.111959288,0.79021734,-0.103753038
EMT-Serie2-5-C2,M20,0,DMSO,EMT-Serie2-5-C2,2,1.027908076,0.026247545,0.039016115,1.058489415,-0.203838112
EMT-Serie2-5-C2,N20,0,DMSO,EMT-Serie2-5-C2,2,0.786936296,-0.014830293,-0.086089907,0.580293855,-0.215446987
EMT-Serie2-5-C2,O20,0,DMSO,EMT-Serie2-5-C2,2,0.713546536,0.131287107,0.090754877,0.310543116,-0.071512854
EMT-Serie2-5-C2,P20,0,DMSO,EMT-Serie2-5-C2,2,0.560322582,0.074076687,0.082273113,-0.286532413,-0.095825671
EMT-Serie2-5-C2,A21,0,DMSO,EMT-Serie2-5-C2,2,0.860669981,0.028701154,-0.245547074,0.749260668,-0.244518331
EMT-Serie2-5-C2,B21,0,DMSO,EMT-Serie2-5-C2,2,1.077426714,0.065795934,-0.124257846,1.060977327,-0.194928399
EMT-Serie2-5-C2,C21,0,DMSO,EMT-Serie2-5-C2,2,0.821729566,0.280587568,0.069126378,0.770924283,0.094477117
EMT-Serie2-5-C2,D21,0,DMSO,EMT-Serie2-5-C2,2,1.130177586,0.114568989,-0.078032231,1.011524198,-0.175796395
EMT-Serie2-5-C2,E21,0,DMSO,EMT-Serie2-5-C2,2,1.088809656,0.018986895,-0.167938931,1.250222973,-0.237481024
EMT-Serie2-5-C2,F21,0,DMSO,EMT-Serie2-5-C2,2,0.789123397,0.028349832,-0.069126378,0.574684317,-0.166385725
EMT-Serie2-5-C2,G21,0,DMSO,EMT-Serie2-5-C2,2,0.728071558,0.166879247,0.083545377,0.81737314,0.01698459
EMT-Serie2-5-C2,H21,0,DMSO,EMT-Serie2-5-C2,2,0.902949481,0.033618247,0.034775233,0.918462188,-0.172680092
EMT-Serie2-5-C2,I21,0,DMSO,EMT-Serie2-5-C2,2,1.011336195,0.004764713,-0.105597964,1.174341642,-0.23016184
EMT-Serie2-5-C2,J21,0,DMSO,EMT-Serie2-5-C2,2,0.867127772,-0.01221866,-0.003392706,0.804323335,-0.206825122
EMT-Serie2-5-C2,K21,0,DMSO,EMT-Serie2-5-C2,2,0.72313639,0.028794275,0.018235793,0.987137962,-0.141645695
EMT-Serie2-5-C2,L21,0,DMSO,EMT-Serie2-5-C2,2,0.65540638,-0.014569271,-0.041560645,0.823358212,-0.170564514
EMT-Serie2-5-C2,M21,0,DMSO,EMT-Serie2-5-C2,2,0.875989705,0.094643825,-0.072519084,1.147913439,-0.129741062
EMT-Serie2-5-C2,N21,0,DMSO,EMT-Serie2-5-C2,2,0.874684123,-0.052773043,-0.048346056,0.77702671,-0.280447308
EMT-Serie2-5-C2,O21,0,DMSO,EMT-Serie2-5-C2,2,0.886110473,-0.037262681,-0.120441052,0.528188518,-0.294347897
EMT-Serie2-5-C2,P21,0,DMSO,EMT-Serie2-5-C2,2,0.714952291,-0.005372824,-0.070822731,0.142726377,-0.234691185
EMT-Serie2-5-C2,A22,0,DMSO,EMT-Serie2-5-C2,2,0.490395455,0.2133158,0.07591179,0.015842839,0.095627969
EMT-Serie2-5-C2,B22,0,DMSO,EMT-Serie2-5-C2,2,0.642026665,0.122643746,0.003392706,-0.094493733,-0.03702898
EMT-Serie2-5-C2,C22,0,DMSO,EMT-Serie2-5-C2,2,0.945265711,0.019659909,-0.145886344,1.566868516,-0.213176019
EMT-Serie2-5-C2,D22,0,DMSO,EMT-Serie2-5-C2,2,0.69618997,0.148482121,0.010178117,0.823686805,-0.00868053
EMT-Serie2-5-C2,E22,0,DMSO,EMT-Serie2-5-C2,2,0.992787575,0.007377757,-0.034351145,0.810777825,-0.222356707
EMT-Serie2-5-C2,F22,0,DMSO,EMT-Serie2-5-C2,2,1.030796385,0.059992776,-0.060644614,0.708280524,-0.19557119
EMT-Serie2-5-C2,G22,0,DMSO,EMT-Serie2-5-C2,2,0.584771366,0.143739982,-0.039016115,0.698610524,0.009561608
EMT-Serie2-5-C2,H22,0,DMSO,EMT-Serie2-5-C2,2,0.724091368,0.008560117,0.041984733,0.616626766,-0.14986917
EMT-Serie2-5-C2,I22,0,DMSO,EMT-Serie2-5-C2,2,0.939923174,0.046016096,-0.024597116,0.604985213,-0.199801753
EMT-Serie2-5-C2,J22,0,DMSO,EMT-Serie2-5-C2,2,0.599166164,0.05504182,-0.072094996,0.393371826,-0.10502131
EMT-Serie2-5-C2,K22,0,DMSO,EMT-Serie2-5-C2,2,0.912255512,0.057000192,-0.034775233,0.889522602,-0.181133481
EMT-Serie2-5-C2,L22,0,DMSO,EMT-Serie2-5-C2,2,0.738035389,0.125544619,-0.001272265,0.802351781,-0.064775077
EMT-Serie2-5-C2,M22,0,DMSO,EMT-Serie2-5-C2,2,0.890524744,0.083727453,0.002544529,0.769985448,-0.148973147
EMT-Serie2-5-C2,N22,0,DMSO,EMT-Serie2-5-C2,2,0.764891653,0.109935492,-0.029686175,0.317936441,-0.096801001
EMT-Serie2-5-C2,O22,0,DMSO,EMT-Serie2-5-C2,2,0.824384139,0.052785742,-0.070822731,0.402009107,-0.199733382
EMT-Serie2-5-C2,P22,0,DMSO,EMT-Serie2-5-C2,2,0.822731292,0.050092275,-0.096268024,0.1091865,-0.230218959
EMT-Serie2-5-C2,A23,0,DMSO,EMT-Serie2-5-C2,2,0.629992601,0.025292345,-0.268023749,-0.015889781,-0.210062587
EMT-Serie2-5-C2,B23,0,DMSO,EMT-Serie2-5-C2,2,0.754113085,0.045766361,-0.247243427,-0.220767028,-0.1976073
EMT-Serie2-5-C2,C23,0,DMSO,EMT-Serie2-5-C2,2,0.716788788,0.074800494,-0.217557252,0.556564803,-0.162472391
EMT-Serie2-5-C2,D23,0,DMSO,EMT-Serie2-5-C2,2,0.978649888,0.06733526,-0.190415606,0.966178473,-0.211992188
EMT-Serie2-5-C2,E23,0,DMSO,EMT-Serie2-5-C2,2,0.854252259,0.023175949,-0.214588634,0.936300052,-0.224075284
EMT-Serie2-5-C2,F23,0,DMSO,EMT-Serie2-5-C2,2,0.560552979,0.282351231,0.159881255,0.111956063,0.160982957
EMT-Serie2-5-C2,G23,0,DMSO,EMT-Serie2-5-C2,2,0.67322374,0.007634546,-0.094995759,0.348659813,-0.179378855
EMT-Serie2-5-C2,H23,0,DMSO,EMT-Serie2-5-C2,2,0.628556794,0.02408741,-0.05216285,0.194972539,-0.176024235
EMT-Serie2-5-C2,I23,0,DMSO,EMT-Serie2-5-C2,2,0.919317678,-0.00339611,-0.117048346,0.854410177,-0.253830969
EMT-Serie2-5-C2,J23,0,DMSO,EMT-Serie2-5-C2,2,0.691618762,0.047798101,-0.058100085,0.544594658,-0.140019532
EMT-Serie2-5-C2,K23,0,DMSO,EMT-Serie2-5-C2,2,0.761779626,-0.007717791,-0.030534351,0.358423696,-0.23946585
EMT-Serie2-5-C2,L23,0,DMSO,EMT-Serie2-5-C2,2,0.856713165,0.064749024,-0.034351145,0.542153687,-0.159791955
EMT-Serie2-5-C2,M23,0,DMSO,EMT-Serie2-5-C2,2,0.687394819,0.060109883,-0.136132316,0.244895085,-0.165402906
EMT-Serie2-5-C2,N23,0,DMSO,EMT-Serie2-5-C2,2,0.846679213,0.006433844,-0.161577608,0.292540957,-0.257794482
EMT-Serie2-5-C2,O23,0,DMSO,EMT-Serie2-5-C2,2,0.64215355,0.069477053,-0.075487701,-0.228676712,-0.157367648
EMT-Serie2-5-C2,P23,0,DMSO,EMT-Serie2-5-C2,2,0.777593534,0.192566652,-0.08778626,-0.059217012,-0.098811184
EMT-Serie2-5-C2,A24,0,DMSO,EMT-Serie2-5-C2,2,0.702270445,-0.044653137,-0.384648007,0.354433648,-0.333283047
EMT-Serie2-5-C2,B24,0,DMSO,EMT-Serie2-5-C2,2,0.827085459,-0.043542734,-0.18490246,0.198680937,-0.29938953
EMT-Serie2-5-C2,C24,0,DMSO,EMT-Serie2-5-C2,2,0.846749334,0.084857609,-0.44317218,0.451673473,-0.252967698
EMT-Serie2-5-C2,D24,0,DMSO,EMT-Serie2-5-C2,2,0.55671637,0.084531684,-0.031806616,-0.31091865,-0.105797069
EMT-Serie2-5-C2,E24,0,DMSO,EMT-Serie2-5-C2,2,0.773770282,0.041288067,-0.244698897,0.070271793,-0.234054909
EMT-Serie2-5-C2,F24,0,DMSO,EMT-Serie2-5-C2,2,0.663320013,0.018950211,-0.145886344,-0.076233394,-0.241567105
EMT-Serie2-5-C2,G24,0,DMSO,EMT-Serie2-5-C2,2,0.788899678,0.031163228,-0.188295165,0.188447636,-0.243662462
EMT-Serie2-5-C2,H24,0,DMSO,EMT-Serie2-5-C2,2,0.71093871,0.034824593,-0.146734521,-0.098530723,-0.2155836
EMT-Serie2-5-C2,I24,0,DMSO,EMT-Serie2-5-C2,2,0.664375164,-0.043307109,-0.128498728,0.000375534,-0.266071331
EMT-Serie2-5-C2,J24,0,DMSO,EMT-Serie2-5-C2,2,0.847577427,0.017169616,0.036471586,-0.091841525,-0.215118684
EMT-Serie2-5-C2,K24,0,DMSO,EMT-Serie2-5-C2,2,0.783911084,-0.085151082,-0.31509754,0.355231658,-0.360799089
EMT-Serie2-5-C2,L24,0,DMSO,EMT-Serie2-5-C2,2,0.515211538,0.027524437,-0.012722646,-0.047387692,-0.147946644
EMT-Serie2-5-C2,M24,0,DMSO,EMT-Serie2-5-C2,2,0.668034801,-0.029281046,-0.22264631,0.252945595,-0.277275118
EMT-Serie2-5-C2,N24,0,DMSO,EMT-Serie2-5-C2,2,0.772761878,-0.014359042,-0.301526718,0.360770783,-0.308041555
EMT-Serie2-5-C2,O24,0,DMSO,EMT-Serie2-5-C2,2,0.889950421,0.138623947,-0.327396098,0.18530254,-0.230273736
EMT-Serie2-5-C2,P24,0,DMSO,EMT-Serie2-5-C2,2,1.061198758,0.074821658,-0.5,0.97472187,-0.309986161
EMT-Serie2-5-C3,A01,0,DMSO,EMT-Serie2-5-C3,1,-0.019439872,1.015987337,0.875053856,-0.236984502,1.180586163
EMT-Serie2-5-C3,B01,0,DMSO,EMT-Serie2-5-C3,1,-0.006869555,1.005522504,0.987074537,-0.06107171,1.183146238
EMT-Serie2-5-C3,C01,0,DMSO,EMT-Serie2-5-C3,1,-0.005118617,1.009745765,0.931495045,-0.072970843,1.166274794
EMT-Serie2-5-C3,D01,0,DMSO,EMT-Serie2-5-C3,1,-0.011258482,1.01697262,0.99310642,0.108825847,1.188587991
EMT-Serie2-5-C3,E01,0,DMSO,EMT-Serie2-5-C3,1,0.005897186,1.013128425,1.016803102,0.084081954,1.177043579
EMT-Serie2-5-C3,F01,0,DMSO,EMT-Serie2-5-C3,1,-0.010681584,0.988143328,0.862559242,-0.026214867,1.161300286
EMT-Serie2-5-C3,G01,0,DMSO,EMT-Serie2-5-C3,1,-0.008216026,1.010926369,1.006031883,0.150512214,1.191354473
EMT-Serie2-5-C3,H01,0,DMSO,EMT-Serie2-5-C3,1,0.000513923,0.998922121,1.030159414,0.067008143,1.175941893
EMT-Serie2-5-C3,I01,0,DMSO,EMT-Serie2-5-C3,1,-0.001376085,0.992402759,1.037052994,-0.034147623,1.176800571
EMT-Serie2-5-C3,J01,0,DMSO,EMT-Serie2-5-C3,1,0.010633828,0.989895424,1.020249892,-0.116259522,1.156113852
EMT-Serie2-5-C3,K01,0,DMSO,EMT-Serie2-5-C3,1,-0.00154102,0.990042999,1.065489013,0.043314946,1.174942956
EMT-Serie2-5-C3,L01,0,DMSO,EMT-Serie2-5-C3,1,-0.026424619,1,0.890133563,-0.196243761,1.167198277
EMT-Serie2-5-C3,M01,0,DMSO,EMT-Serie2-5-C3,1,-0.022361551,0.9888378,0.880224041,-0.09666404,1.142893052
EMT-Serie2-5-C3,N01,0,DMSO,EMT-Serie2-5-C3,4,-0.00695727,0.996006783,0.816889272,-0.316128185,1.140460818
EMT-Serie2-5-C3,O01,0,DMSO,EMT-Serie2-5-C3,1,-0.021543622,0.977630749,0.973287376,-0.18917783,1.132157548
EMT-Serie2-5-C3,P01,0,DMSO,EMT-Serie2-5-C3,1,0.004399649,0.961851753,0.902628178,-0.22537431,1.094188994
EMT-Serie2-5-C3,A02,0,DMSO,EMT-Serie2-5-C3,1,-0.010877182,1.022140654,1.016803102,-0.035460993,1.207921878
EMT-Serie2-5-C3,B02,0,DMSO,EMT-Serie2-5-C3,4,0.004321679,1.01926872,0.620422232,0.109324928,1.152025891
EMT-Serie2-5-C3,C02,0,DMSO,EMT-Serie2-5-C3,1,0,1.009583722,0.979319259,-0.057788285,1.170784084
EMT-Serie2-5-C3,D02,0,DMSO,EMT-Serie2-5-C3,1,0.077510212,1.015271163,0.876777251,0.221749409,1.15567339
EMT-Serie2-5-C3,E02,0,DMSO,EMT-Serie2-5-C3,1,0.010635327,1.00366479,1.044377424,0.144628316,1.211127033
EMT-Serie2-5-C3,F02,0,DMSO,EMT-Serie2-5-C3,1,0.003032185,1.001776692,1.02455838,0.252718676,1.180231876
EMT-Serie2-5-C3,G02,0,DMSO,EMT-Serie2-5-C3,1,0.024429539,0.9969993,1.04222318,0.204386656,1.175793269
EMT-Serie2-5-C3,H02,0,DMSO,EMT-Serie2-5-C3,1,-0.008536151,0.995393332,1,0.192146047,1.169895412
EMT-Serie2-5-C3,I02,0,DMSO,EMT-Serie2-5-C3,1,-0.012457487,0.993554426,1.043946575,0.146335697,1.179561376
EMT-Serie2-5-C3,J02,0,DMSO,EMT-Serie2-5-C3,1,0.017553987,1.002916785,1.016372253,0.234672971,1.184029127
EMT-Serie2-5-C3,K02,0,DMSO,EMT-Serie2-5-C3,1,0.012821094,0.991539009,0.935803533,0.080246914,1.160999006
EMT-Serie2-5-C3,L02,0,DMSO,EMT-Serie2-5-C3,1,-0.008638485,0.976124612,1.083584662,0.115891778,1.175812401
EMT-Serie2-5-C3,M02,0,DMSO,EMT-Serie2-5-C3,1,0.025463384,1.006134508,0.997845756,0,1.186369238
EMT-Serie2-5-C3,N02,0,DMSO,EMT-Serie2-5-C3,1,0.003864359,0.997143982,0.993537268,-0.143026005,1.164057941
EMT-Serie2-5-C3,O02,0,DMSO,EMT-Serie2-5-C3,1,0.005192463,1.009326188,1.093063335,-0.066587864,1.181692522
EMT-Serie2-5-C3,P02,0,DMSO,EMT-Serie2-5-C3,1,0.007987366,0.98794656,0.95088324,-0.189781981,1.135004335
EMT-Serie2-5-C3,A03,0,DMSO,EMT-Serie2-5-C3,4,0.951797663,0.057607947,-0.342955623,0.835749934,-0.226734387
EMT-Serie2-5-C3,B03,0,DMSO,EMT-Serie2-5-C3,0,0.8603373,0.004600881,-0.110297286,0.990937746,-0.207969659
EMT-Serie2-5-C3,C03,0,DMSO,EMT-Serie2-5-C3,0,1,0.023910112,0.009909522,0.988363541,-0.210356534
EMT-Serie2-5-C3,D03,0,DMSO,EMT-Serie2-5-C3,0,1.041889813,0.004658754,0.005601034,1.219148936,-0.209921473
EMT-Serie2-5-C3,E03,0,DMSO,EMT-Serie2-5-C3,0,0.977756228,-0.02312883,0.049547609,1.218439716,-0.219706482
EMT-Serie2-5-C3,F03,0,DMSO,EMT-Serie2-5-C3,0,1.02874747,-0.024915651,-0.016372253,0.98655109,-0.247146882
EMT-Serie2-5-C3,G03,0,DMSO,EMT-Serie2-5-C3,0,0.901297478,-0.007294856,-0.057733735,1.003047019,-0.211299744
EMT-Serie2-5-C3,H03,0,DMSO,EMT-Serie2-5-C3,0,0.844458531,0.035920147,0.08056872,0.786629892,-0.150252219
EMT-Serie2-5-C3,I03,0,DMSO,EMT-Serie2-5-C3,0,0.866177509,0.040978222,0.007324429,0.949514053,-0.154122048
EMT-Serie2-5-C3,J03,0,DMSO,EMT-Serie2-5-C3,0,1.139359069,0.00807035,0.032744507,1.078592067,-0.23722956
EMT-Serie2-5-C3,K03,0,DMSO,EMT-Serie2-5-C3,0,1.232798656,-0.036357086,-0.035329599,1.354531127,-0.292655612
EMT-Serie2-5-C3,L03,0,DMSO,EMT-Serie2-5-C3,0,0.95511886,0.032583785,-0.062473072,1,-0.182529256
EMT-Serie2-5-C3,M03,0,DMSO,EMT-Serie2-5-C3,0,1.022892268,0.07351571,0,0.980745994,-0.153029971
EMT-Serie2-5-C3,N03,0,DMSO,EMT-Serie2-5-C3,0,0.849009245,0.001002645,0.170616114,0.93012871,-0.151949727
EMT-Serie2-5-C3,O03,0,DMSO,EMT-Serie2-5-C3,0,0.99342508,-0.076475899,-0.039207238,1.049776727,-0.297418913
EMT-Serie2-5-C3,P03,0,DMSO,EMT-Serie2-5-C3,0,1.089571105,-0.021637161,-0.116329168,0.360415025,-0.358923815
EMT-Serie2-5-C3,A04,0,DMSO,EMT-Serie2-5-C3,0,0.833685258,0.028244778,0.03145196,0.691778303,-0.160587884
EMT-Serie2-5-C3,B04,0,DMSO,EMT-Serie2-5-C3,0,1.1989157,0,-0.146488583,1.095823483,-0.282401501
EMT-Serie2-5-C3,C04,0,DMSO,EMT-Serie2-5-C3,0,1.329027148,0.028006053,-0.017233951,1.442054111,-0.272127125
EMT-Serie2-5-C3,D04,0,DMSO,EMT-Serie2-5-C3,0,1.093488318,-0.017782838,-0.025420078,1.056790123,-0.251625958
EMT-Serie2-5-C3,E04,0,DMSO,EMT-Serie2-5-C3,0,1.174314104,-0.041957718,-0.015941405,1.203808773,-0.279015033
EMT-Serie2-5-C3,F04,0,DMSO,EMT-Serie2-5-C3,0,1.053195377,-0.029341466,-0.087031452,1.617415288,-0.266766392
EMT-Serie2-5-C3,G04,0,DMSO,EMT-Serie2-5-C3,0,0.971349992,0.027133622,0.125376993,0.860126084,-0.173294497
EMT-Serie2-5-C3,H04,0,DMSO,EMT-Serie2-5-C3,0,1.066555135,-0.013644939,-0.037052994,1.132308905,-0.245673571
EMT-Serie2-5-C3,I04,0,DMSO,EMT-Serie2-5-C3,0,1.018022928,-0.010422876,0.125807841,1.046519569,-0.209702792
EMT-Serie2-5-C3,J04,0,DMSO,EMT-Serie2-5-C3,0,0.88758161,0.00972985,0.049978458,0.768216443,-0.167342308
EMT-Serie2-5-C3,K04,0,DMSO,EMT-Serie2-5-C3,0,0.906279274,-0.005502248,-0.024989229,0.992487523,-0.197696689
EMT-Serie2-5-C3,L04,0,DMSO,EMT-Serie2-5-C3,0,1.001192032,-0.016402574,-0.015510556,1.122195955,-0.226505159
EMT-Serie2-5-C3,M04,0,DMSO,EMT-Serie2-5-C3,0,0.961255202,-0.054961717,0.102111159,0.846624639,-0.250929068
EMT-Serie2-5-C3,N04,0,DMSO,EMT-Serie2-5-C3,0,1.029785813,0.048775124,0.041361482,1.174310481,-0.161337648
EMT-Serie2-5-C3,O04,0,DMSO,EMT-Serie2-5-C3,0,0.787330946,-0.042578403,0.111158983,0.738796953,-0.210885627
EMT-Serie2-5-C3,P04,0,DMSO,EMT-Serie2-5-C3,0,0.858676702,0.111435359,0.051701853,0.418518519,-0.106905917
EMT-Serie2-5-C3,A05,3.23E-05,EC_27082056,EMT-Serie2-5-C3,2,0.115071224,-0.273213903,-0.096510125,-1.53832414,-0.404542969
EMT-Serie2-5-C3,B05,3.23E-05,Saracatinib,EMT-Serie2-5-C3,2,-0.047680166,0.053779667,-0.798793623,-3.953532966,-0.213116756
EMT-Serie2-5-C3,C05,3.23E-05,Canertinib,EMT-Serie2-5-C3,2,-0.047680166,-0.069785813,-0.799224472,-3.852797478,-0.301998422
EMT-Serie2-5-C3,D05,0,DMSO,EMT-Serie2-5-C3,2,0.585648831,-0.042180528,0.255493322,0.387050171,-0.096472166
EMT-Serie2-5-C3,E05,0,DMSO,EMT-Serie2-5-C3,2,0.572667675,-0.069962325,0.16846187,0.389440504,-0.13188029
EMT-Serie2-5-C3,F05,0,DMSO,EMT-Serie2-5-C3,2,0.561013497,-0.0720877,0.356742783,0.174389283,-0.097708617
EMT-Serie2-5-C3,G05,0,DMSO,EMT-Serie2-5-C3,2,0.489585274,-0.009483891,0.28780698,0.386183346,-0.036392701
EMT-Serie2-5-C3,H05,0,DMSO,EMT-Serie2-5-C3,2,0.414524726,-0.067055668,0.339077984,0.238560546,-0.065441062
EMT-Serie2-5-C3,I05,0,DMSO,EMT-Serie2-5-C3,2,0.551181105,-0.051872761,0.204222318,0.503047019,-0.092860953
EMT-Serie2-5-C3,J05,0,DMSO,EMT-Serie2-5-C3,2,0.684141435,-0.094105375,0.158121499,0.579353822,-0.165291212
EMT-Serie2-5-C3,K05,0,DMSO,EMT-Serie2-5-C3,2,0.450364413,-0.03639181,0.34726411,0.464328868,-0.030050582
EMT-Serie2-5-C3,L05,0,DMSO,EMT-Serie2-5-C3,2,0.61034789,-0.092810473,0.19302025,0.329445758,-0.156098633
EMT-Serie2-5-C3,M05,0,DMSO,EMT-Serie2-5-C3,2,0.484131164,0.110105733,0.285652736,0.119227738,0.070929593
EMT-Serie2-5-C3,N05,0,DMSO,EMT-Serie2-5-C3,2,0.487924676,-0.030183514,0.392503231,0.097898608,-0.027891778
EMT-Serie2-5-C3,O05,0,DMSO,EMT-Serie2-5-C3,2,0.449041182,0.205234008,0.489013356,0.174862096,0.215997361
EMT-Serie2-5-C3,P05,0,DMSO,EMT-Serie2-5-C3,2,0.38161264,-0.016948025,0.532098234,0.077410034,0.028246033
EMT-Serie2-5-C3,A06,9.68E-06,EC_27082056,EMT-Serie2-5-C3,2,0.647210926,-0.02166031,-0.036191297,0.016837405,-0.189246664
EMT-Serie2-5-C3,B06,9.68E-06,Saracatinib,EMT-Serie2-5-C3,2,0.837062683,0.370830994,-0.783283068,-2.913764119,-0.073465608
EMT-Serie2-5-C3,C06,9.68E-06,Canertinib,EMT-Serie2-5-C3,2,0.153518013,0.211696944,-0.734597156,-1.300183872,-0.042125257
EMT-Serie2-5-C3,D06,0,DMSO,EMT-Serie2-5-C3,2,1.039235855,-0.07932179,-0.120637656,1.057945889,-0.313260838
EMT-Serie2-5-C3,E06,0,DMSO,EMT-Serie2-5-C3,2,1.103346949,-0.032961405,0.067212408,1.087286577,-0.239956093
EMT-Serie2-5-C3,F06,0,DMSO,EMT-Serie2-5-C3,2,1.287448462,0.038812336,-0.023265834,1.318255844,-0.247149198
EMT-Serie2-5-C3,G06,0,DMSO,EMT-Serie2-5-C3,2,1.298536612,-0.057223094,0.033175355,1.492251116,-0.323628086
EMT-Serie2-5-C3,H06,0,DMSO,EMT-Serie2-5-C3,2,1.058394587,0.066335152,0.068935804,1.243446283,-0.136449025
EMT-Serie2-5-C3,I06,0,DMSO,EMT-Serie2-5-C3,2,1.080394705,0.006839108,0.111589832,1.084239559,-0.218524993
EMT-Serie2-5-C3,J06,0,DMSO,EMT-Serie2-5-C3,2,0.928984115,-0.024983651,-0.134855666,1.132335172,-0.243625963
EMT-Serie2-5-C3,K06,0,DMSO,EMT-Serie2-5-C3,2,0.958616238,-0.04825427,-0.074967686,1.312608353,-0.247832559
EMT-Serie2-5-C3,L06,0,DMSO,EMT-Serie2-5-C3,2,0.986872651,0.073109154,0.040068936,1.040478067,-0.137848949
EMT-Serie2-5-C3,M06,0,DMSO,EMT-Serie2-5-C3,2,1.036971743,0.04165244,0.082722964,1.241633832,-0.162744651
EMT-Serie2-5-C3,N06,0,DMSO,EMT-Serie2-5-C3,2,0.930161153,-0.017996967,0.07022835,0.773286052,-0.206049567
EMT-Serie2-5-C3,O06,0,DMSO,EMT-Serie2-5-C3,2,0.881782636,0.073194516,0.102972857,0.976832151,-0.116408316
EMT-Serie2-5-C3,P06,0,DMSO,EMT-Serie2-5-C3,2,0.970311649,0.001228348,-0.037483843,0.508405569,-0.237999481
EMT-Serie2-5-C3,A07,2.90E-06,EC_27082056,EMT-Serie2-5-C3,2,0.963616776,-0.010365003,-0.225333908,0.693774626,-0.271637818
EMT-Serie2-5-C3,B07,2.90E-06,Saracatinib,EMT-Serie2-5-C3,2,0.650206,0.237139236,-0.793192589,-2.577042291,-0.131011494
EMT-Serie2-5-C3,C07,2.90E-06,Canertinib,EMT-Serie2-5-C3,2,0.061766764,-0.309175864,-0.272296424,-0.492960336,-0.435903154
EMT-Serie2-5-C3,D07,0,DMSO,EMT-Serie2-5-C3,2,0.978067356,0.158831666,0.091770788,1.282768584,-0.025082046
EMT-Serie2-5-C3,E07,0,DMSO,EMT-Serie2-5-C3,2,0.95170395,-0.043324961,0.086169754,1.105883898,-0.239688216
EMT-Serie2-5-C3,F07,0,DMSO,EMT-Serie2-5-C3,2,1.093540797,0.043223684,-0.004739336,0.942658261,-0.184318049
EMT-Serie2-5-C3,G07,0,DMSO,EMT-Serie2-5-C3,2,0.91982271,0.072958685,0.131408875,1.055082742,-0.108559642
EMT-Serie2-5-C3,H07,0,DMSO,EMT-Serie2-5-C3,2,0.9295314,-0.041551162,0.033175355,0.933727344,-0.234867356
EMT-Serie2-5-C3,I07,0,DMSO,EMT-Serie2-5-C3,2,0.740050748,-0.027537284,-0.152520465,0.722616233,-0.215206325
EMT-Serie2-5-C3,J07,0,DMSO,EMT-Serie2-5-C3,2,0.94033841,0.104250462,0.127100388,1.002442868,-0.066277336
EMT-Serie2-5-C3,K07,0,DMSO,EMT-Serie2-5-C3,2,0.810924189,0.110286586,0.10168031,1.14095088,-0.045476513
EMT-Serie2-5-C3,L07,0,DMSO,EMT-Serie2-5-C3,2,1.124897243,-0.058031865,0.014648858,1.159548201,-0.271543967
EMT-Serie2-5-C3,M07,0,DMSO,EMT-Serie2-5-C3,2,0.815369944,0.043785049,0.096510125,0.630338849,-0.115705889
