Plate,Well,Class,G,Surface_nucleus,R,Nuclei,Eccentricity
4093_EMT-Serie2-4-C3_29112017_1633,A21,2,0.874464627,1.170497877,-0.045113316,-0.244166667,0.016438935
4093_EMT-Serie2-4-C3_29112017_1633,B21,2,0.684647533,0.768135855,0.029383025,0.135,0.521209398
4093_EMT-Serie2-4-C3_29112017_1633,C21,2,1.005156605,1.315816287,-0.020523319,-0.155416667,1.170283056
4093_EMT-Serie2-4-C3_29112017_1633,D21,2,0.907725282,1.16507912,-0.012588583,-0.045416667,0.726828237
4093_EMT-Serie2-4-C3_29112017_1633,E21,2,0.085695142,1.033871092,-0.344977325,-0.072083333,-0.205539551
4093_EMT-Serie2-4-C3_29112017_1633,F21,2,0.996009462,0.061165573,0.03247834,-0.037916667,0.818325977
4093_EMT-Serie2-4-C3_29112017_1633,G21,2,0.753286271,0.565480509,-0.005136629,-0.140833333,1.010148796
4093_EMT-Serie2-4-C3_29112017_1633,H21,2,0.799810468,0.959567734,0.069388708,0.1075,0.644871422
4093_EMT-Serie2-4-C3_29112017_1633,I21,2,0.727436616,-0.138788113,0.467276644,-0.630416667,-0.054126913
4093_EMT-Serie2-4-C3_29112017_1633,J21,2,0.718989113,0.738031648,0.059195189,0.084166667,0.693659645
4093_EMT-Serie2-4-C3_29112017_1633,K21,2,0.971988495,1.653168661,0.043538837,-0.07875,0.988318313
4093_EMT-Serie2-4-C3_29112017_1633,L21,2,0.186892674,0.299776148,0.060514504,-0.729166667,-0.031054259
4093_EMT-Serie2-4-C3_29112017_1633,M21,2,0.93557761,1.565789271,0.046889317,0.055833333,0.773475698
4093_EMT-Serie2-4-C3_29112017_1633,N21,2,0.691621721,0.794257044,0.142423654,0.044583333,0.390728652
4093_EMT-Serie2-4-C3_29112017_1633,O21,2,1.002413572,1.627680432,0.057161125,-0.0625,0.766339826
4093_EMT-Serie2-4-C3_29112017_1633,P21,2,0.629098353,1.404677731,0.053506188,-0.056666667,0.204033089
4093_EMT-Serie2-4-C3_29112017_1633,A22,2,0.783037621,1.098510228,-0.058593523,-0.115,-0.009144488
4093_EMT-Serie2-4-C3_29112017_1633,B22,2,0.661403944,0.483674257,0.104121481,-0.07125,-0.103998731
4093_EMT-Serie2-4-C3_29112017_1633,C22,2,1.246276917,1.405310691,-0.007079356,-0.15375,1.139598805
4093_EMT-Serie2-4-C3_29112017_1633,D22,2,0.999244833,0.591015052,-0.043366311,-0.185416667,0.872082882
4093_EMT-Serie2-4-C3_29112017_1633,E22,2,0.529323793,0.747217291,-0.334993737,-0.14625,0.005761556
4093_EMT-Serie2-4-C3_29112017_1633,F22,2,1.028196595,1.753160942,-0.024993041,-0.125833333,1.032957158
4093_EMT-Serie2-4-C3_29112017_1633,G22,2,0.940834163,1.108436897,0.032073847,-0.111666667,0.847583054
4093_EMT-Serie2-4-C3_29112017_1633,H22,2,0.598999034,0.721296797,0.199468795,0.075833333,0.425932289
4093_EMT-Serie2-4-C3_29112017_1633,I22,2,1.207915184,0.153315322,0.326049073,-0.670416667,0.446203452
4093_EMT-Serie2-4-C3_29112017_1633,J22,2,0.662558905,0.748714782,0.048678366,0.022083333,0.513756376
4093_EMT-Serie2-4-C3_29112017_1633,K22,2,0.878107197,1.173878811,0.043173488,-0.091666667,0.821259614
4093_EMT-Serie2-4-C3_29112017_1633,L22,2,0.185036592,-1.514349672,0.432667104,-0.795833333,-0.653910194
4093_EMT-Serie2-4-C3_29112017_1633,M22,2,0.753045654,1.484832111,0.141761097,0.135833333,0.408938341
4093_EMT-Serie2-4-C3_29112017_1633,N22,2,0.660056489,0.520833655,0.469451339,0.251666667,0.129476438
4093_EMT-Serie2-4-C3_29112017_1633,O22,2,0.674597152,1.336873794,0.056049131,0.004583333,0.194016439
4093_EMT-Serie2-4-C3_29112017_1633,P22,2,0.636609301,1.919490544,-0.026196372,-0.064166667,-0.260380051
4093_EMT-Serie2-4-C3_29112017_1633,A23,2,0.719096465,0.789610189,0.079780849,-0.300833333,0.10434231
4093_EMT-Serie2-4-C3_29112017_1633,B23,2,0.74004494,1.208135855,0.024684234,-0.057916667,0.155482729
4093_EMT-Serie2-4-C3_29112017_1633,C23,2,0.788927182,1.056071015,-0.025761433,-0.138333333,0.39265798
4093_EMT-Serie2-4-C3_29112017_1633,D23,2,0.952320842,1.23785411,0.01381801,-0.209166667,1.056875545
4093_EMT-Serie2-4-C3_29112017_1633,E23,2,0.74092967,2.648166731,-0.216602489,-0.245833333,-0.101725824
4093_EMT-Serie2-4-C3_29112017_1633,F23,2,1.037310422,1.39896565,-0.014521161,-0.130416667,0.585115099
4093_EMT-Serie2-4-C3_29112017_1633,G23,2,0.790881731,1.461042069,0.028605934,-0.177083333,0.809577926
4093_EMT-Serie2-4-C3_29112017_1633,H23,2,0.608675534,1.205310691,0.149950997,0.175833333,0.104210165
4093_EMT-Serie2-4-C3_29112017_1633,I23,2,0.68983005,1.908220764,-0.050438418,-0.380833333,-0.085815472
4093_EMT-Serie2-4-C3_29112017_1633,J23,2,0.550572113,0.566221536,0.016985815,-0.023333333,0.418452837
4093_EMT-Serie2-4-C3_29112017_1633,K23,2,0.814995243,1.466399074,-0.054286178,-0.117916667,0.528847424
4093_EMT-Serie2-4-C3_29112017_1633,L23,2,0.134855019,1.098402161,-0.197995801,-0.625416667,-0.430689537
4093_EMT-Serie2-4-C3_29112017_1633,M23,2,0.907151503,1.626275569,-0.035530162,-0.177916667,0.51238206
4093_EMT-Serie2-4-C3_29112017_1633,N23,2,0.722768649,1.581705905,0.068752247,-0.0125,0.256891403
4093_EMT-Serie2-4-C3_29112017_1633,O23,2,0.727477336,1.312836743,-0.022856041,-0.139583333,0.064777863
4093_EMT-Serie2-4-C3_29112017_1633,P23,2,0.68686491,1.909455809,0.041046637,-0.153333333,-0.057615561
4093_EMT-Serie2-4-C3_29112017_1633,A24,2,0.786609856,1.319876496,0.055376425,-0.403333333,0.010280942
4093_EMT-Serie2-4-C3_29112017_1633,B24,2,0.793913504,0.940007719,0.108463622,-0.124583333,-0.207098871
4093_EMT-Serie2-4-C3_29112017_1633,C24,2,0.935011235,1.726947125,0.07514005,-0.210416667,0.233633745
4093_EMT-Serie2-4-C3_29112017_1633,D24,2,0.891548425,1.394087225,0.081900451,-0.23625,-0.099294342
4093_EMT-Serie2-4-C3_29112017_1633,E24,2,0.74809635,2.521574682,-0.072339044,-0.325,-0.169305177
4093_EMT-Serie2-4-C3_29112017_1633,F24,2,0.619769822,1.624191432,0.073129183,-0.000416667,-0.171287364
4093_EMT-Serie2-4-C3_29112017_1633,G24,2,0.840678317,1.581072945,0.007189541,-0.1975,0.269313106
4093_EMT-Serie2-4-C3_29112017_1633,H24,2,0.730764532,1.519490544,0.029081467,-0.2475,0.22314137
4093_EMT-Serie2-4-C3_29112017_1633,I24,2,0.651812585,1.734727904,0.133988738,-0.04875,-0.156407749
4093_EMT-Serie2-4-C3_29112017_1633,J24,2,0.81251874,1.263882671,0.008524803,-0.172916667,0.01659751
4093_EMT-Serie2-4-C3_29112017_1633,K24,2,0.845860835,1.982014666,0.089275566,-0.241666667,0.101461532
4093_EMT-Serie2-4-C3_29112017_1633,L24,2,0.106533673,1.54031648,-0.162859984,-0.679583333,-0.451727145
4093_EMT-Serie2-4-C3_29112017_1633,M24,2,0.729831679,2.342956387,0.019272144,-0.139166667,-0.113539657
4093_EMT-Serie2-4-C3_29112017_1633,N24,2,0.609149364,1.486931687,0.134575906,-0.0775,-0.243888258
4093_EMT-Serie2-4-C3_29112017_1633,O24,2,0.627380719,2.326128908,0.099193623,-0.297916667,0.077199567
4093_EMT-Serie2-4-C3_29112017_1633,P24,2,0.867742162,1.924430722,0.074561582,-0.37,0.605333404
4094_EMT-Serie2-5-C1_29112017_1658,A01,1,-0.011311073,-0.405482302,1.002354617,0.890848027,-0.239890371
4094_EMT-Serie2-5-C1_29112017_1658,B01,1,-0.003547635,0.121415321,1.011333555,1.044920235,0.031595822
4094_EMT-Serie2-5-C1_29112017_1658,C01,1,0.004778984,-0.407926401,1.011377793,1.002518892,0
4094_EMT-Serie2-5-C1_29112017_1658,D01,1,-0.001508589,0.092173869,0.995242247,0.980268682,0.011557555
4094_EMT-Serie2-5-C1_29112017_1658,E01,1,0.011087009,0.419006317,1.010318929,0.980268682,0.026915917
4094_EMT-Serie2-5-C1_29112017_1658,F01,1,-0.001305366,-0.386380728,0.996987518,1.009235936,0.013315751
4094_EMT-Serie2-5-C1_29112017_1658,G01,1,0.019562636,0.07697032,0.994825551,0.979009236,-0.016573586
4094_EMT-Serie2-5-C1_29112017_1658,H01,1,0.001414769,0.104431966,0.982016437,0.997061293,-0.083695315
4094_EMT-Serie2-5-C1_29112017_1658,I01,1,0.004669581,-0.137934924,0.998435964,1.034844668,-0.129511842
4094_EMT-Serie2-5-C1_29112017_1658,J01,1,-0.004985128,-0.069124135,0.991607575,1.080184719,0.001499638
4094_EMT-Serie2-5-C1_29112017_1658,K01,1,-0.013732347,0.382984057,1,0.987405542,0.085686214
4094_EMT-Serie2-5-C1_29112017_1658,L01,1,-0.006377173,-0.299809486,0.998240459,1.048698573,0.03668942
4094_EMT-Serie2-5-C1_29112017_1658,M01,1,-0.010077517,-0.271332598,0.989118817,1.00797649,-0.05385769
4094_EMT-Serie2-5-C1_29112017_1658,N01,1,0.001228752,0.160007019,0.998278989,0.991603694,-0.156867308
4094_EMT-Serie2-5-C1_29112017_1658,O01,1,-0.008667163,-0.138799759,0.975521976,0.946683459,-0.078834419
4094_EMT-Serie2-5-C1_29112017_1658,P01,1,-0.013645701,0.073360574,0.983182329,0.991183879,-0.201132485
4094_EMT-Serie2-5-C1_29112017_1658,A02,1,-0.009622213,-0.347613557,1.006921146,1.033165407,-0.030173751
4094_EMT-Serie2-5-C1_29112017_1658,B02,1,0.007696823,-0.244861125,1.0054199,0.997061293,-0.026605647
4094_EMT-Serie2-5-C1_29112017_1658,C02,1,0.039331092,0.256768274,1.009192994,0.989084803,0.124263109
4094_EMT-Serie2-5-C1_29112017_1658,D02,1,0.064641429,0,1.006785577,0.984047019,0.059623539
4094_EMT-Serie2-5-C1_29112017_1658,E02,1,-0.000130504,-0.259350246,1.002580089,1.024349286,-0.02280484
4094_EMT-Serie2-5-C1_29112017_1658,F02,1,0.043408859,0.326544169,1.004652152,0.932829555,-0.150351639
4094_EMT-Serie2-5-C1_29112017_1658,G02,1,0.026616352,0.046149604,0.997075994,1.037783375,0.162297032
4094_EMT-Serie2-5-C1_29112017_1658,H02,1,0.007822457,-0.046876567,1.00927719,1.056255248,-0.015073948
4094_EMT-Serie2-5-C1_29112017_1658,I02,1,-0.002103,0.141594806,0.994889768,0.997061293,0.033250595
4094_EMT-Serie2-5-C1_29112017_1658,J02,1,0.005085441,-0.515391557,1.005489824,0.992443325,-0.149860379
4094_EMT-Serie2-5-C1_29112017_1658,K02,1,0.001513134,-0.055687857,1.007326426,1,0.158677216
4094_EMT-Serie2-5-C1_29112017_1658,L02,1,-0.00324832,0.010942044,0.990869795,1.05247691,0.231202813
4094_EMT-Serie2-5-C1_29112017_1658,M02,1,-0.011695866,0.006379725,0.995503396,1.025188917,-0.076895232
4094_EMT-Serie2-5-C1_29112017_1658,N02,1,0,0.31020004,1.001141632,1.021410579,0.211448961
4094_EMT-Serie2-5-C1_29112017_1658,O02,1,-0.02695576,-0.090130853,0.983444904,0.986146096,0.012902058
4094_EMT-Serie2-5-C1_29112017_1658,P02,1,0.004886763,-0.000463752,1.003735992,1.017632242,-0.158547937
4094_EMT-Serie2-5-C1_29112017_1658,A03,0,0.87926419,0.767171363,-0.057479761,-0.183039463,0.731875065
4094_EMT-Serie2-5-C1_29112017_1658,B03,0,1.008427581,1.718991276,0.254977874,0.115449202,0.307348226
4094_EMT-Serie2-5-C1_29112017_1658,C03,0,1.004307935,1.131229319,-0.089640971,-0.078925273,1.143008584
4094_EMT-Serie2-5-C1_29112017_1658,D03,0,1.125196324,0.99285571,-0.021143031,0.039462636,1.30261661
4094_EMT-Serie2-5-C1_29112017_1658,E03,0,1.126722119,1.005477289,-0.077952083,-0.071788413,1.207415451
4094_EMT-Serie2-5-C1_29112017_1658,F03,0,0.966864284,0.490775093,-0.056469416,0.024769102,0.791498604
4094_EMT-Serie2-5-C1_29112017_1658,G03,0,1.016377945,1.056690565,-0.022685662,-0.005457599,1.027226187
4094_EMT-Serie2-5-C1_29112017_1658,H03,0,1,1.058069287,0.003340702,0,1.101432413
4094_EMT-Serie2-5-C1_29112017_1658,I03,0,0.882237867,1.012233029,-0.027179412,0.038203191,0.688049436
4094_EMT-Serie2-5-C1_29112017_1658,J03,0,1.0452739,1.092888298,-0.002183372,0.037783375,0.926983142
4094_EMT-Serie2-5-C1_29112017_1658,K03,0,1.026860479,0.802604532,-0.066441575,-0.014693535,1.155160823
4094_EMT-Serie2-5-C1_29112017_1658,L03,0,1.123170588,0.152323774,-0.02939846,-0.170445004,0.798350398
4094_EMT-Serie2-5-C1_29112017_1658,M03,0,0.901310301,0.598428256,0.006356038,0.004617968,0.939290516
4094_EMT-Serie2-5-C1_29112017_1658,N03,0,0.813797859,1.278201143,0.006515867,0.013434089,0.672691075
4094_EMT-Serie2-5-C1_29112017_1658,O03,0,0.615395853,1.088764665,-0.128161073,-0.071368598,0.647610922
4094_EMT-Serie2-5-C1_29112017_1658,P03,0,0.829367457,1.586633912,0.024699216,-0.038623006,0.50967008
4094_EMT-Serie2-5-C1_29112017_1658,A04,0,0.72456484,0.787175374,0,-0.082283795,0.414003516
4094_EMT-Serie2-5-C1_29112017_1658,B04,0,0.905985076,0.157613055,0.020418094,-0.108312343,1.002301169
4094_EMT-Serie2-5-C1_29112017_1658,C04,0,1.021085184,1.284229921,0.008816256,-0.078085642,1.133260937
4094_EMT-Serie2-5-C1_29112017_1658,D04,0,1.015043686,0.432379926,0.027800174,-0.01511335,0.739942083
4094_EMT-Serie2-5-C1_29112017_1658,E04,0,1.17088576,0.747969518,-0.02746482,-0.041141898,1.314510291
4094_EMT-Serie2-5-C1_29112017_1658,F04,0,1.053337887,1.149628998,0.030899706,0.049538203,1.189471507
4094_EMT-Serie2-5-C1_29112017_1658,G04,0,0.946077766,1.060814198,-0.047627474,-0.023929471,1.290412659
4094_EMT-Serie2-5-C1_29112017_1658,H04,0,0.991604883,0.581043818,0.138274508,0.111670865,0.989321543
4094_EMT-Serie2-5-C1_29112017_1658,I04,0,0.984105764,0.770041612,0.013405618,0.055415617,1.131709587
4094_EMT-Serie2-5-C1_29112017_1658,J04,0,1.155215523,0.723515993,0.025896502,-0.024349286,1.237149654
4094_EMT-Serie2-5-C1_29112017_1658,K04,0,0.992319085,0.443459842,-0.147085056,-0.140218304,1.214008688
4094_EMT-Serie2-5-C1_29112017_1658,L04,0,1.05895411,1.078486915,-0.009980721,0.049118388,1.134734719
4094_EMT-Serie2-5-C1_29112017_1658,M04,0,1.006190831,0.904216384,0.051657436,0.11922754,0.772080877
4094_EMT-Serie2-5-C1_29112017_1658,N04,0,0.909364549,1.075716936,0.076666319,0,1
4094_EMT-Serie2-5-C1_29112017_1658,O04,0,0.761476086,1,-0.017297157,0.019311503,0.866971765
4094_EMT-Serie2-5-C1_29112017_1658,P04,0,0.719620616,0.85591096,0.085989174,0.050797649,0.525881684
4094_EMT-Serie2-5-C1_29112017_1658,A05,2,0.134231951,0.805361977,-0.255564387,-0.08900084,-1.600501603
4094_EMT-Serie2-5-C1_29112017_1658,B05,2,-0.04146201,-2.396407801,0.127892789,-0.814861461,-3.073430551
4094_EMT-Serie2-5-C1_29112017_1658,C05,2,-0.04146201,-2.12023714,0.135641619,-0.849706129,-2.786663564
4094_EMT-Serie2-5-C1_29112017_1658,D05,2,0.566508742,-0.585756543,-0.017819454,0.184298908,0.294653015
4094_EMT-Serie2-5-C1_29112017_1658,E05,2,0.413208577,-0.238794746,-0.038570048,0.244332494,0.196245734
4094_EMT-Serie2-5-C1_29112017_1658,F05,2,0.527292571,-0.358593202,0.001816622,0.214945424,0.45612266
4094_EMT-Serie2-5-C1_29112017_1658,G05,2,0.447766204,-0.285420636,-0.010794134,0.271200672,0.237304788
4094_EMT-Serie2-5-C1_29112017_1658,H05,2,0.523013854,-0.222124737,-0.06143409,0.248950462,0.238545868
4094_EMT-Serie2-5-C1_29112017_1658,I05,2,0.741442727,-0.172816605,-0.067842929,0.165407221,0.468998862
4094_EMT-Serie2-5-C1_29112017_1658,J05,2,0.501753365,-0.332961496,-0.018037791,0.303526448,-0.041472748
4094_EMT-Serie2-5-C1_29112017_1658,K05,2,0.367441229,-0.243369598,0.056409481,0.299748111,0.344709898
4094_EMT-Serie2-5-C1_29112017_1658,L05,2,0.483937278,-0.401383736,-0.042732725,0.268261965,0.189031958
4094_EMT-Serie2-5-C1_29112017_1658,M05,2,0.418756627,-0.561290484,0.038187602,0.232997481,0.017219981
4094_EMT-Serie2-5-C1_29112017_1658,N05,2,0.58835033,-0.095031585,-0.039553279,0.200671704,0.218998862
4094_EMT-Serie2-5-C1_29112017_1658,O05,2,0.477850331,-0.270781109,0.073606745,0.333333333,0.123875271
4094_EMT-Serie2-5-C1_29112017_1658,P05,2,0.331393518,-0.230221598,0.03964461,0.588161209,-0.094865033
4094_EMT-Serie2-5-C1_29112017_1658,A06,2,0.770780188,0.751942745,-0.028692075,-0.078925273,0.687713311
4094_EMT-Serie2-5-C1_29112017_1658,B06,2,1.108857336,-2.312706808,0.434088571,-0.835012594,-2.460466439
4094_EMT-Serie2-5-C1_29112017_1658,C06,2,0.226098426,0.037990073,0.108604911,-0.751469353,-0.602906195
4094_EMT-Serie2-5-C1_29112017_1658,D06,2,1.045692682,0.524152712,0.013673901,-0.026028547,1.216180577
4094_EMT-Serie2-5-C1_29112017_1658,E06,2,0.954868941,0.84351499,0.063921421,0.049538203,0.935386286
4094_EMT-Serie2-5-C1_29112017_1658,F06,2,1.043978597,1.29153715,0.106822538,0.020990764,0.790438515
4094_EMT-Serie2-5-C1_29112017_1658,G06,2,1.097027557,1.073134964,0.012285391,0.01427372,1.192005378
4094_EMT-Serie2-5-C1_29112017_1658,H06,2,1.168778864,1.106913667,-0.043887201,-0.076826196,1.363067535
4094_EMT-Serie2-5-C1_29112017_1658,I06,2,1.214176126,1.080028577,-0.001929359,0.010915197,1.386311925
4094_EMT-Serie2-5-C1_29112017_1658,J06,2,0.986959325,-0.006705605,0.006806983,-0.17170445,0.931585479
4094_EMT-Serie2-5-C1_29112017_1658,K06,2,1.077101328,0.400606638,0.100759043,-0.028967254,1.065854794
4094_EMT-Serie2-5-C1_29112017_1658,L06,2,1.099546742,0.866727665,0.080646335,0.056255248,1.113300238
4094_EMT-Serie2-5-C1_29112017_1658,M06,2,1.030700937,1.526596811,0.263254708,0.167506297,0.818931637
4094_EMT-Serie2-5-C1_29112017_1658,N06,2,0.801912892,0.704765366,0.023424868,0.105793451,0.637708139
4094_EMT-Serie2-5-C1_29112017_1658,O06,2,0.927391651,1.632257094,0.056058429,0.032325777,0.746638742
4094_EMT-Serie2-5-C1_29112017_1658,P06,2,0.808451085,0.746352652,-0.08196492,-0.048698573,0.605698624
4094_EMT-Serie2-5-C1_29112017_1658,A07,2,0.658760886,0.329903239,0.001535495,-0.008396306,0.101871962
4094_EMT-Serie2-5-C1_29112017_1658,B07,2,0.724084377,-1.96678532,0.464079252,-0.800167926,-2.550186162
4094_EMT-Serie2-5-C1_29112017_1658,C07,2,0.148038769,1.376290986,-0.296701396,-0.278337531,-0.536663564
4094_EMT-Serie2-5-C1_29112017_1658,D07,2,1.04061211,1.007858719,0.191320455,0.136020151,0.882304271
4094_EMT-Serie2-5-C1_29112017_1658,E07,2,1.01944252,1.362215482,0.00035676,-0.039462636,1.475540387
4094_EMT-Serie2-5-C1_29112017_1658,F07,2,1.313008666,0.512245563,-0.051588938,-0.081024349,1.283664288
4094_EMT-Serie2-5-C1_29112017_1658,G07,2,0.920931371,0.926940239,0.024936104,-0.007556675,1.205838246
4094_EMT-Serie2-5-C1_29112017_1658,H07,2,1.025282743,0.815439186,0.085543938,0.060873216,1.149782811
4094_EMT-Serie2-5-C1_29112017_1658,I07,2,0.902849081,1.243607741,-0.040349568,0.003358522,1.225204261
4094_EMT-Serie2-5-C1_29112017_1658,J07,2,0.931569731,1.021244861,-0.054210411,0.036523929,0.933421243
4094_EMT-Serie2-5-C1_29112017_1658,K07,2,1.125365136,1.385102276,0.149067215,0.091939547,1.123073741
4094_EMT-Serie2-5-C1_29112017_1658,L07,2,0.807785578,0.912689261,-0.019683168,0,0.843572241
4094_EMT-Serie2-5-C1_29112017_1658,M07,2,1.062794568,1.374135165,-0.019042427,0.046179681,0.775985107
4094_EMT-Serie2-5-C1_29112017_1658,N07,2,0.803451672,1.037726863,0.038621422,0.02225021,0.737201365
4094_EMT-Serie2-5-C1_29112017_1658,O07,2,0.92864475,1.075391056,-0.049033109,0.041141898,0.975876513
4094_EMT-Serie2-5-C1_29112017_1658,P07,2,0.735807025,0.831545172,0.01877129,0.05961377,0.363972489
4094_EMT-Serie2-5-C1_29112017_1658,A08,2,0.639464453,0.690075704,-0.079851474,-0.145256087,0.403428483
4094_EMT-Serie2-5-C1_29112017_1658,B08,2,1.226710367,-1.38717036,0.527772347,-0.784214945,-1.345356293
4094_EMT-Serie2-5-C1_29112017_1658,C08,2,0.142785815,1.443459842,-0.285076868,-0.256926952,-0.534284828
4094_EMT-Serie2-5-C1_29112017_1658,D08,2,1.083577839,0.849556302,0.011479113,-0.005457599,1.011686834
4094_EMT-Serie2-5-C1_29112017_1658,E08,2,1.229557435,1.136794345,0.018854058,-0.0302267,1.318155962
4094_EMT-Serie2-5-C1_29112017_1658,F08,2,0.990429696,1.510202547,0.017615387,0.005457599,0.696917985
4094_EMT-Serie2-5-C1_29112017_1658,G08,2,1.077708399,0.811979846,0.011110937,-0.027287993,1.132045713
4094_EMT-Serie2-5-C1_29112017_1658,H08,2,0.888922146,0.546162138,0.16774432,0.156171285,0.762721067
4094_EMT-Serie2-5-C1_29112017_1658,I08,2,1.093700026,1.280883385,-0.003350691,0.015533165,1.007627469
4094_EMT-Serie2-5-C1_29112017_1658,J08,2,0.982820201,0.254123634,-0.000420977,-0.054995802,0.912684869
4094_EMT-Serie2-5-C1_29112017_1658,K08,2,0.977635745,1.013047729,-0.021235788,-0.031486146,1.136001655
4094_EMT-Serie2-5-C1_29112017_1658,L08,2,0.890074608,1.041499549,-0.02597499,0.033165407,0.903687041
4094_EMT-Serie2-5-C1_29112017_1658,M08,2,0.922879194,1.39187055,0.026257544,0.06675063,0.967576792
4094_EMT-Serie2-5-C1_29112017_1658,N08,2,1.122582995,0.695277249,-0.035918607,-0.035684299,1.541576171
4094_EMT-Serie2-5-C1_29112017_1658,O08,2,0.791501778,1.606938735,-0.087541794,0.02308984,0.820353708
4094_EMT-Serie2-5-C1_29112017_1658,P08,2,0.741786842,0.709553294,-0.117812176,-0.047858942,0.56823353
4094_EMT-Serie2-5-C1_29112017_1658,A09,2,0.778863653,0.247054547,-0.144056876,-0.274979009,0.993717034
4094_EMT-Serie2-5-C1_29112017_1658,B09,2,1.095469299,-0.901308533,0.34107693,-0.767842149,-1.569914159
4094_EMT-Serie2-5-C1_29112017_1658,C09,2,0.086097024,1.258723554,-0.17882957,-0.51427372,-0.574826766
4094_EMT-Serie2-5-C1_29112017_1658,D09,2,1.151436747,1.127845182,0.033835128,0.074307305,1.03575861
4094_EMT-Serie2-5-C1_29112017_1658,E09,2,0.976204095,0.964215883,0.166437151,0.189336692,0.955476264
4094_EMT-Serie2-5-C1_29112017_1658,F09,2,0.889646087,0.282851198,0.149004425,0.10411419,0.797523012
4094_EMT-Serie2-5-C1_29112017_1658,G09,2,1.084382939,1.122230021,0.048102678,0.083543241,1.047729858
4094_EMT-Serie2-5-C1_29112017_1658,H09,2,0.902293951,1.056327083,0.069823661,0.036104114,0.884734719
4094_EMT-Serie2-5-C1_29112017_1658,I09,2,0.990267378,0.873897022,0.134669804,0.0302267,1.0949426
4094_EMT-Serie2-5-C1_29112017_1658,J09,2,1.160559051,1.392597513,0.036225421,0.013853904,1.011298997
4094_EMT-Serie2-5-C1_29112017_1658,K09,2,1.000525912,1.290321368,-0.003389221,0.040722082,0.801970214
4094_EMT-Serie2-5-C1_29112017_1658,L09,2,1.163555452,0.840180989,-0.017275751,0,1.159194332
4094_EMT-Serie2-5-C1_29112017_1658,M09,2,1.016374699,1.257031485,0.01060291,0.019311503,0.977738132
4094_EMT-Serie2-5-C1_29112017_1658,N09,2,0.895125962,0.912852201,-0.013763805,-0.033585223,0.89272417
4094_EMT-Serie2-5-C1_29112017_1658,O09,2,0.900940214,1.455454728,-0.027764498,-0.086901763,0.91490847
4094_EMT-Serie2-5-C1_29112017_1658,P09,2,0.695837697,1.052892811,-0.11166734,-0.110411419,0.437997725
4094_EMT-Serie2-5-C1_29112017_1658,A10,2,0.701681166,0.445665798,-0.058982435,-0.281696054,0.540102389
4094_EMT-Serie2-5-C1_29112017_1658,B10,2,0.805594278,-2.004800461,0.350045879,-0.794710327,-2.27404592
4094_EMT-Serie2-5-C1_29112017_1658,C10,2,0.182378889,0.468690464,0.099324867,-0.747691016,-1.123590857
4094_EMT-Serie2-5-C1_29112017_1658,D10,2,1.266345319,1.279805475,0.070462975,0.032745592,1.144249664
4094_EMT-Serie2-5-C1_29112017_1658,E10,2,1.253963658,0.587987566,-0.01378521,-0.054156171,1.451106629
4094_EMT-Serie2-5-C1_29112017_1658,F10,2,1.311784784,1.128095859,0.00614769,-0.042401343,1.325964422
4094_EMT-Serie2-5-C1_29112017_1658,G10,2,0.926508638,1.418204151,-0.015255062,0.002518892,1.096002689
4094_EMT-Serie2-5-C1_29112017_1658,H10,2,1.222009621,1.08848892,0.002333211,-0.044920235,1.149213983
4094_EMT-Serie2-5-C1_29112017_1658,I10,2,1.224707356,1.303318961,0.051249303,0.005877414,1.402264971
4094_EMT-Serie2-5-C1_29112017_1658,J10,2,0.917519434,1.144790936,0.05970309,0.022670025,0.707337884
4094_EMT-Serie2-5-C1_29112017_1658,K10,2,1.041099066,0.11850747,0.030338879,-0.129722922,1.3154411
4094_EMT-Serie2-5-C1_29112017_1658,L10,2,0.874975733,1.362817106,0.056222538,0.023929471,0.852595925
4094_EMT-Serie2-5-C1_29112017_1658,M10,2,0.924690669,1.597413015,-0.037461238,0.054995802,0.835479367
4094_EMT-Serie2-5-C1_29112017_1658,N10,2,1.081220973,0.811152612,-0.06245157,-0.11922754,1.242708657
4094_EMT-Serie2-5-C1_29112017_1658,O10,2,0.795663627,1.249260503,-0.089118674,0.060033585,0.671553418
4094_EMT-Serie2-5-C1_29112017_1658,P10,2,0.882517055,0.982452622,-0.101790793,-0.191435768,0.756489813
4094_EMT-Serie2-5-C1_29112017_1658,A11,2,0.681914009,0.540321368,0.114725487,-0.05247691,0.544342745
4094_EMT-Serie2-5-C1_29112017_1658,B11,2,0.686131046,0.627569437,0.283360281,-0.62006717,-0.512540077
4094_EMT-Serie2-5-C1_29112017_1658,C11,2,0.175914714,1.458337511,-0.30302975,-0.298488665,-0.594218637
4094_EMT-Serie2-5-C1_29112017_1658,D11,2,1.137853928,1.390316354,0.028379553,0.026028547,0.899886234
4094_EMT-Serie2-5-C1_29112017_1658,E11,2,1.128965362,1.131229319,0.071664543,0.002518892,1.051944358
4094_EMT-Serie2-5-C1_29112017_1658,F11,2,0.93496219,0.550135365,0.043163692,-0.007556675,0.905341814
4094_EMT-Serie2-5-C1_29112017_1658,G11,2,1.127725248,1.067620074,-0.012142687,-0.156171285,1.345640707
4094_EMT-Serie2-5-C1_29112017_1658,H11,2,1.006684279,0.989734784,0.044565045,0.100335852,0.87617644
