Plate_Sanofi,Well,COMPOUND_MASK,BATCH_MASK,plaque Cpds,plaque cellules,Concentration,PlateSanofi_Well
EMT-Serie2-4-C1,A15,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_A15
EMT-Serie2-4-C1,A16,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_A16
EMT-Serie2-4-C1,A17,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_A17
EMT-Serie2-4-C1,A18,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_A18
EMT-Serie2-4-C1,A19,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_A19
EMT-Serie2-4-C1,A20,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_A20
EMT-Serie2-4-C1,A21,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_A21
EMT-Serie2-4-C1,A22,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_A22
EMT-Serie2-4-C1,A23,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_A23
EMT-Serie2-4-C1,A24,EC_11257109,EB_11257111,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_A24
EMT-Serie2-4-C1,B05,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_B05
EMT-Serie2-4-C1,B06,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_B06
EMT-Serie2-4-C1,B07,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_B07
EMT-Serie2-4-C1,B08,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_B08
EMT-Serie2-4-C1,B09,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_B09
EMT-Serie2-4-C1,B10,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_B10
EMT-Serie2-4-C1,B11,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_B11
EMT-Serie2-4-C1,B12,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_B12
EMT-Serie2-4-C1,B13,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_B13
EMT-Serie2-4-C1,B14,EC_11191242,EB_11191244,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_B14
EMT-Serie2-4-C1,B15,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_B15
EMT-Serie2-4-C1,B16,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_B16
EMT-Serie2-4-C1,B17,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_B17
EMT-Serie2-4-C1,B18,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_B18
EMT-Serie2-4-C1,B19,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_B19
EMT-Serie2-4-C1,B20,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_B20
EMT-Serie2-4-C1,B21,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_B21
EMT-Serie2-4-C1,B22,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_B22
EMT-Serie2-4-C1,B23,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_B23
EMT-Serie2-4-C1,B24,EC_11192980,EB_11192983,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_B24
EMT-Serie2-4-C1,C05,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_C05
EMT-Serie2-4-C1,C06,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_C06
EMT-Serie2-4-C1,C07,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_C07
EMT-Serie2-4-C1,C08,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_C08
EMT-Serie2-4-C1,C09,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_C09
EMT-Serie2-4-C1,C10,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_C10
EMT-Serie2-4-C1,C11,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_C11
EMT-Serie2-4-C1,C12,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_C12
EMT-Serie2-4-C1,C13,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_C13
EMT-Serie2-4-C1,C14,EC_11192049,EB_11192052,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_C14
EMT-Serie2-4-C1,C15,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_C15
EMT-Serie2-4-C1,C16,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_C16
EMT-Serie2-4-C1,C17,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_C17
EMT-Serie2-4-C1,C18,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_C18
EMT-Serie2-4-C1,C19,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_C19
EMT-Serie2-4-C1,C20,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_C20
EMT-Serie2-4-C1,C21,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_C21
EMT-Serie2-4-C1,C22,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_C22
EMT-Serie2-4-C1,C23,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_C23
EMT-Serie2-4-C1,C24,EC_16576878,EB_16576881,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_C24
EMT-Serie2-4-C1,D05,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_D05
EMT-Serie2-4-C1,D06,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_D06
EMT-Serie2-4-C1,D07,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_D07
EMT-Serie2-4-C1,D08,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_D08
EMT-Serie2-4-C1,D09,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_D09
EMT-Serie2-4-C1,D10,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_D10
EMT-Serie2-4-C1,D11,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_D11
EMT-Serie2-4-C1,D12,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_D12
EMT-Serie2-4-C1,D13,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_D13
EMT-Serie2-4-C1,D14,EC_11257142,EB_11257144,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_D14
EMT-Serie2-4-C1,D15,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_D15
EMT-Serie2-4-C1,D16,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_D16
EMT-Serie2-4-C1,D17,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_D17
EMT-Serie2-4-C1,D18,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_D18
EMT-Serie2-4-C1,D19,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_D19
EMT-Serie2-4-C1,D20,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_D20
EMT-Serie2-4-C1,D21,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_D21
EMT-Serie2-4-C1,D22,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_D22
EMT-Serie2-4-C1,D23,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_D23
EMT-Serie2-4-C1,D24,X-WE60673361,X-XXH.RLF9.182.2,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_D24
EMT-Serie2-4-C1,E05,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_E05
EMT-Serie2-4-C1,E06,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_E06
EMT-Serie2-4-C1,E07,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_E07
EMT-Serie2-4-C1,E08,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_E08
EMT-Serie2-4-C1,E09,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_E09
EMT-Serie2-4-C1,E10,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_E10
EMT-Serie2-4-C1,E11,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_E11
EMT-Serie2-4-C1,E12,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_E12
EMT-Serie2-4-C1,E13,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_E13
EMT-Serie2-4-C1,E14,EC_11261479,EB_11261481,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_E14
EMT-Serie2-4-C1,E15,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_E15
EMT-Serie2-4-C1,E16,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_E16
EMT-Serie2-4-C1,E17,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_E17
EMT-Serie2-4-C1,E18,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_E18
EMT-Serie2-4-C1,E19,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_E19
EMT-Serie2-4-C1,E20,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_E20
EMT-Serie2-4-C1,E21,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_E21
EMT-Serie2-4-C1,E22,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_E22
EMT-Serie2-4-C1,E23,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_E23
EMT-Serie2-4-C1,E24,X-WE52880180,X-LISE-055466-FB-020,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_E24
EMT-Serie2-4-C1,F05,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_F05
EMT-Serie2-4-C1,F06,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_F06
EMT-Serie2-4-C1,F07,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_F07
EMT-Serie2-4-C1,F08,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_F08
EMT-Serie2-4-C1,F09,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_F09
EMT-Serie2-4-C1,F10,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_F10
EMT-Serie2-4-C1,F11,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_F11
EMT-Serie2-4-C1,F12,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_F12
EMT-Serie2-4-C1,F13,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_F13
EMT-Serie2-4-C1,F14,EC_11187829,EB_11187831,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_F14
EMT-Serie2-4-C1,F15,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_F15
EMT-Serie2-4-C1,F16,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_F16
EMT-Serie2-4-C1,F17,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_F17
EMT-Serie2-4-C1,F18,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_F18
EMT-Serie2-4-C1,F19,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_F19
EMT-Serie2-4-C1,F20,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_F20
EMT-Serie2-4-C1,F21,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_F21
EMT-Serie2-4-C1,F22,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_F22
EMT-Serie2-4-C1,F23,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_F23
EMT-Serie2-4-C1,F24,X-WE60677880,X-XXH.RLF9.185.2,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_F24
EMT-Serie2-4-C1,G05,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_G05
EMT-Serie2-4-C1,G06,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_G06
EMT-Serie2-4-C1,G07,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_G07
EMT-Serie2-4-C1,G08,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_G08
EMT-Serie2-4-C1,G09,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_G09
EMT-Serie2-4-C1,G10,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_G10
EMT-Serie2-4-C1,G11,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_G11
EMT-Serie2-4-C1,G12,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_G12
EMT-Serie2-4-C1,G13,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_G13
EMT-Serie2-4-C1,G14,EC_11187540,EB_11187542,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_G14
EMT-Serie2-4-C1,G15,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_G15
EMT-Serie2-4-C1,G16,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_G16
EMT-Serie2-4-C1,G17,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_G17
EMT-Serie2-4-C1,G18,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_G18
EMT-Serie2-4-C1,G19,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_G19
EMT-Serie2-4-C1,G20,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_G20
EMT-Serie2-4-C1,G21,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_G21
EMT-Serie2-4-C1,G22,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_G22
EMT-Serie2-4-C1,G23,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_G23
EMT-Serie2-4-C1,G24,X-WE60677874,X-XXH.RLF9.184.2,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_G24
EMT-Serie2-4-C1,H05,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_H05
EMT-Serie2-4-C1,H06,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_H06
EMT-Serie2-4-C1,H07,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_H07
EMT-Serie2-4-C1,H08,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_H08
EMT-Serie2-4-C1,H09,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_H09
EMT-Serie2-4-C1,H10,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_H10
EMT-Serie2-4-C1,H11,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_H11
EMT-Serie2-4-C1,H12,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_H12
EMT-Serie2-4-C1,H13,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_H13
EMT-Serie2-4-C1,H14,EC_11188016,EB_11188018,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_H14
EMT-Serie2-4-C1,H15,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_H15
EMT-Serie2-4-C1,H16,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_H16
EMT-Serie2-4-C1,H17,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_H17
EMT-Serie2-4-C1,H18,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_H18
EMT-Serie2-4-C1,H19,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_H19
EMT-Serie2-4-C1,H20,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_H20
EMT-Serie2-4-C1,H21,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_H21
EMT-Serie2-4-C1,H22,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_H22
EMT-Serie2-4-C1,H23,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_H23
EMT-Serie2-4-C1,H24,X-WE60677898,X-XXH.RLF9.197.2,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_H24
EMT-Serie2-4-C1,I05,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_I05
EMT-Serie2-4-C1,I06,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_I06
EMT-Serie2-4-C1,I07,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_I07
EMT-Serie2-4-C1,I08,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_I08
EMT-Serie2-4-C1,I09,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_I09
EMT-Serie2-4-C1,I10,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_I10
EMT-Serie2-4-C1,I11,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_I11
EMT-Serie2-4-C1,I12,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_I12
EMT-Serie2-4-C1,I13,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_I13
EMT-Serie2-4-C1,I14,EC_11191287,EB_11191289,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_I14
EMT-Serie2-4-C1,I15,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_I15
EMT-Serie2-4-C1,I16,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_I16
EMT-Serie2-4-C1,I17,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_I17
EMT-Serie2-4-C1,I18,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_I18
EMT-Serie2-4-C1,I19,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_I19
EMT-Serie2-4-C1,I20,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_I20
EMT-Serie2-4-C1,I21,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_I21
EMT-Serie2-4-C1,I22,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_I22
EMT-Serie2-4-C1,I23,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_I23
EMT-Serie2-4-C1,I24,X-XEW670281,X-AEH.MEU9.073.2,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_I24
EMT-Serie2-4-C1,J05,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,3.229999999999999e-05,EMT-Serie2-4-C1_J05
EMT-Serie2-4-C1,J06,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,9.677e-06,EMT-Serie2-4-C1_J06
EMT-Serie2-4-C1,J07,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,2.903e-06,EMT-Serie2-4-C1_J07
EMT-Serie2-4-C1,J08,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,8.709999999999999e-07,EMT-Serie2-4-C1_J08
EMT-Serie2-4-C1,J09,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,2.613e-07,EMT-Serie2-4-C1_J09
EMT-Serie2-4-C1,J10,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,7.838999999999999e-08,EMT-Serie2-4-C1_J10
EMT-Serie2-4-C1,J11,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,2.3519999999999998e-08,EMT-Serie2-4-C1_J11
EMT-Serie2-4-C1,J12,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,7.055e-09,EMT-Serie2-4-C1_J12
EMT-Serie2-4-C1,J13,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,2.116e-09,EMT-Serie2-4-C1_J13
EMT-Serie2-4-C1,J14,EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,6.348999999999999e-10,EMT-Serie2-4-C1_J14
