COMPOUND_MASK,BATCH_MASK,plaque Cpds,plaque cellules,Well,Plate_Sanofi
EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,J08,EMT-Serie2-4-C2
EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,J09,EMT-Serie2-4-C2
EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,J10,EMT-Serie2-4-C2
EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,J11,EMT-Serie2-4-C2
EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,J12,EMT-Serie2-4-C2
EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,J13,EMT-Serie2-4-C2
EC_11191283,EB_11191285,2200116202d,EMT-Serie2-4,J14,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J15,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J16,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J17,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J18,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J19,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J20,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J21,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J22,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J23,EMT-Serie2-4-C2
X-WE60848792,X-XXH.DBT9.270.G2,2200116202d,EMT-Serie2-4,J24,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K05,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K06,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K07,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K08,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K09,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K10,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K11,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K12,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K13,EMT-Serie2-4-C2
EC_11190511,EB_11190514,2200116202d,EMT-Serie2-4,K14,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K15,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K16,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K17,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K18,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K19,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K20,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K21,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K22,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K23,EMT-Serie2-4-C2
X-WE51780341,X-XXH.DBT9.276.D,2200116202d,EMT-Serie2-4,K24,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L05,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L06,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L07,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L08,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L09,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L10,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L11,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L12,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L13,EMT-Serie2-4-C2
EC_16578705,EB_16578708,2200116202d,EMT-Serie2-4,L14,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L15,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L16,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L17,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L18,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L19,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L20,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L21,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L22,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L23,EMT-Serie2-4-C2
X-WE52880180,X-KJY.WIG8.000.326,2200116202d,EMT-Serie2-4,L24,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M05,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M06,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M07,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M08,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M09,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M10,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M11,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M12,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M13,EMT-Serie2-4-C2
EC_11193606,EB_11193608,2200116202d,EMT-Serie2-4,M14,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M15,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M16,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M17,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M18,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M19,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M20,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M21,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M22,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M23,EMT-Serie2-4-C2
EC_27082048,X-XXH.RLF9.169.2,2200116202d,EMT-Serie2-4,M24,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N05,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N06,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N07,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N08,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N09,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N10,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N11,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N12,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N13,EMT-Serie2-4-C2
EC_11187672,EB_11187675,2200116202d,EMT-Serie2-4,N14,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N15,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N16,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N17,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N18,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N19,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N20,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N21,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N22,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N23,EMT-Serie2-4-C2
EC_27084143,X-XXH.RLF9.177.2,2200116202d,EMT-Serie2-4,N24,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O05,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O06,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O07,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O08,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O09,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O10,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O11,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O12,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O13,EMT-Serie2-4-C2
EC_11190967,EB_11190969,2200116202d,EMT-Serie2-4,O14,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O15,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O16,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O17,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O18,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O19,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O20,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O21,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O22,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O23,EMT-Serie2-4-C2
EC_6772302,EB_28923299,2200116202d,EMT-Serie2-4,O24,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P05,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P06,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P07,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P08,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P09,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P10,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P11,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P12,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P13,EMT-Serie2-4-C2
EC_11262326,EB_11262328,2200116202d,EMT-Serie2-4,P14,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P15,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P16,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P17,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P18,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P19,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P20,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P21,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P22,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P23,EMT-Serie2-4-C2
X-WE60667960,X-XXH.QDH1.187.2,2200116202d,EMT-Serie2-4,P24,EMT-Serie2-4-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A05,EMT-Serie2-5-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A06,EMT-Serie2-5-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A07,EMT-Serie2-5-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A08,EMT-Serie2-5-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A09,EMT-Serie2-5-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A10,EMT-Serie2-5-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A11,EMT-Serie2-5-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A12,EMT-Serie2-5-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A13,EMT-Serie2-5-C2
EC_27082056,X-XXH.AIB81.707.2,2200116202e,EMT-Serie2-5,A14,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B05,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B06,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B07,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B08,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B09,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B10,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B11,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B12,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B13,EMT-Serie2-5-C2
Saracatinib,Selleckchem,2200116202e,EMT-Serie2-5,B14,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C05,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C06,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C07,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C08,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C09,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C10,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C11,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C12,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C13,EMT-Serie2-5-C2
Canertinib,Selleckchem,2200116202e,EMT-Serie2-5,C14,EMT-Serie2-5-C2
